DATUM;1(DB1);2(DRDA);3(DRDB);4(TAFGA);5(TAFGB);6(TARDA1);7(TARDB1);8(TAFBA);9(TAFBB)
2019-10-21 00:00:00;2;0;1;0;0;0;0;0;0
2019-10-21 00:15:00;1;0;0;0;0;0;0;0;0
2019-10-21 00:30:00;2;1;0;0;0;0;0;0;0
2019-10-21 00:45:00;1;0;0;0;0;0;0;0;0
2019-10-21 01:00:00;1;0;0;0;0;0;0;0;0
2019-10-21 01:15:00;0;0;1;0;0;0;0;0;0
2019-10-21 01:30:00;0;0;0;0;0;0;0;0;0
2019-10-21 01:45:00;0;0;1;0;0;0;0;0;0
2019-10-21 02:00:00;0;0;1;0;0;0;0;0;0
2019-10-21 02:15:00;0;0;0;0;0;0;0;0;0
2019-10-21 02:30:00;0;0;0;0;0;0;0;0;0
2019-10-21 02:45:00;0;0;0;0;0;0;0;0;0
2019-10-21 03:00:00;0;0;0;0;0;0;0;0;0
2019-10-21 03:15:00;0;0;1;0;0;0;0;0;0
2019-10-21 03:30:00;0;0;0;0;0;0;0;0;0
2019-10-21 03:45:00;0;0;0;0;0;0;0;0;0
2019-10-21 04:00:00;0;0;0;0;0;0;0;0;0
2019-10-21 04:15:00;0;0;1;0;0;0;0;0;0
2019-10-21 04:30:00;0;0;0;0;0;0;0;0;0
2019-10-21 04:45:00;2;0;0;0;0;0;0;0;0
2019-10-21 05:00:00;1;0;2;0;0;0;0;0;0
2019-10-21 05:15:00;1;0;4;0;0;0;0;0;0
2019-10-21 05:30:00;7;1;6;0;0;0;0;0;0
2019-10-21 05:45:00;2;1;3;0;0;0;2;0;0
2019-10-21 06:00:00;2;0;1;0;0;0;0;0;0
2019-10-21 06:15:00;7;0;1;1;0;0;0;0;0
2019-10-21 06:30:00;6;4;15;1;0;3;1;1;0
2019-10-21 06:45:00;4;6;9;1;0;1;4;0;0
2019-10-21 07:00:00;10;5;9;4;0;2;1;0;0
2019-10-21 07:15:00;9;1;13;4;1;2;2;3;0
2019-10-21 07:30:00;19;6;10;6;0;1;1;2;0
2019-10-21 07:45:00;27;8;12;10;0;0;2;2;0
2019-10-21 08:00:00;19;11;11;5;4;1;3;4;0
2019-10-21 08:15:00;26;3;9;8;4;1;1;3;0
2019-10-21 08:30:00;29;3;12;8;6;1;2;1;0
2019-10-21 08:45:00;30;5;7;12;5;2;1;5;0
2019-10-21 09:00:00;42;6;6;6;6;1;2;2;0
2019-10-21 09:15:00;52;6;8;10;4;1;1;2;0
2019-10-21 09:30:00;56;13;16;7;8;1;2;0;1
2019-10-21 09:45:00;44;5;8;9;9;1;3;0;5
2019-10-21 10:00:00;46;7;15;8;2;1;2;1;0
2019-10-21 10:15:00;47;13;17;5;8;0;1;0;0
2019-10-21 10:30:00;55;15;35;5;6;1;0;4;0
2019-10-21 10:45:00;53;10;14;4;7;1;2;0;0
2019-10-21 11:00:00;88;18;38;11;6;0;5;2;2
2019-10-21 11:15:00;60;7;11;7;3;1;4;0;0
2019-10-21 11:30:00;73;30;11;7;4;2;3;0;0
2019-10-21 11:45:00;60;10;18;3;3;3;3;0;2
2019-10-21 12:00:00;82;11;15;8;12;1;3;5;4
2019-10-21 12:15:00;54;11;15;2;5;2;2;3;0
2019-10-21 12:30:00;67;10;12;12;9;0;0;0;0
2019-10-21 12:45:00;60;13;12;6;8;3;2;0;2
2019-10-21 13:00:00;64;7;5;13;5;0;1;0;0
2019-10-21 13:15:00;61;6;15;7;8;2;3;1;0
2019-10-21 13:30:00;60;11;19;7;0;1;3;5;1
2019-10-21 13:45:00;43;19;18;5;5;2;2;2;4
2019-10-21 14:00:00;42;9;8;6;7;2;3;0;20
2019-10-21 14:15:00;61;6;22;8;2;4;1;0;0
2019-10-21 14:30:00;61;11;17;6;4;1;1;33;5
2019-10-21 14:45:00;69;18;20;6;20;2;5;0;18
2019-10-21 15:00:00;64;23;20;4;5;0;6;4;4
2019-10-21 15:15:00;68;36;23;5;5;5;2;16;0
2019-10-21 15:30:00;83;17;15;0;6;0;2;1;4
2019-10-21 15:45:00;74;25;31;3;5;5;2;2;4
2019-10-21 16:00:00;81;10;17;4;5;1;5;0;0
2019-10-21 16:15:00;75;30;24;3;7;1;4;1;7
2019-10-21 16:30:00;85;34;28;7;5;1;1;8;0
2019-10-21 16:45:00;82;15;19;4;10;4;1;4;19
2019-10-21 17:00:00;83;25;29;0;6;2;1;0;2
2019-10-21 17:15:00;84;19;14;7;8;3;2;8;3
2019-10-21 17:30:00;79;27;27;3;4;2;2;4;11
2019-10-21 17:45:00;70;8;22;7;5;1;3;8;25
2019-10-21 18:00:00;78;31;20;6;2;3;5;1;9
2019-10-21 18:15:00;86;8;21;4;3;3;5;2;2
2019-10-21 18:30:00;86;11;15;5;4;0;0;2;53
2019-10-21 18:45:00;80;15;20;4;0;3;3;0;1
2019-10-21 19:00:00;80;10;18;9;1;1;2;9;0
2019-10-21 19:15:00;67;6;12;4;2;0;4;7;0
2019-10-21 19:30:00;58;6;11;4;1;2;4;3;0
2019-10-21 19:45:00;47;6;13;1;2;1;6;2;0
2019-10-21 20:00:00;60;6;8;7;4;4;3;8;5
2019-10-21 20:15:00;22;3;18;3;1;1;4;3;1
2019-10-21 20:30:00;18;4;5;3;4;0;1;3;6
2019-10-21 20:45:00;16;3;10;5;0;1;3;3;0
2019-10-21 21:00:00;12;0;6;0;2;0;3;0;1
2019-10-21 21:15:00;14;1;7;5;0;0;3;2;0
2019-10-21 21:30:00;13;4;8;2;2;1;1;0;3
2019-10-21 21:45:00;19;2;8;1;2;0;2;0;3
2019-10-21 22:00:00;12;1;13;1;0;1;1;0;0
2019-10-21 22:15:00;13;2;2;1;1;0;0;0;2
2019-10-21 22:30:00;7;5;3;1;6;2;1;0;7
2019-10-21 22:45:00;14;4;1;1;0;1;1;0;0
2019-10-21 23:00:00;5;0;1;0;0;0;1;0;0
2019-10-21 23:15:00;7;0;2;0;0;0;0;0;0
2019-10-21 23:30:00;2;1;2;0;0;0;0;0;0
2019-10-21 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
