DATUM;1(DA1);2(DA2);3(DA3);4(DAL1);5(DB1);6(DB2);7(DB3);8(DBL1);9(DBL2);10(DC1);11(DCL1);12(DCL2);13(DD1);14(DD2);15(DD3);16(DDL1);17(DEG21);18(DEG22);19(DEG23);20(DEG24);21(DEG25);22(DEG26);23(DEG27);24(DEG28)
2019-11-21 00:00:00;2;1;1;1;0;3;4;0;4;0;8;5;6;12;4;0;0;1;21;0;0;0;0;0
2019-11-21 00:15:00;1;6;6;3;3;8;5;4;4;1;6;3;9;16;8;0;0;0;30;0;0;0;0;0
2019-11-21 00:30:00;2;1;2;4;3;11;8;4;6;5;10;6;5;11;7;2;0;0;30;0;0;0;0;0
2019-11-21 00:45:00;2;3;4;3;2;8;6;2;5;0;4;0;6;13;8;0;0;1;30;0;0;0;0;0
2019-11-21 01:00:00;0;0;3;4;3;5;3;1;2;3;2;2;3;8;7;3;0;0;38;0;0;0;0;0
2019-11-21 01:15:00;0;2;2;1;2;4;0;0;4;2;1;0;4;9;5;1;0;0;36;0;0;0;0;0
2019-11-21 01:30:00;0;1;1;1;0;1;3;1;3;3;4;1;6;15;9;1;0;0;39;0;0;0;0;0
2019-11-21 01:45:00;1;1;1;1;1;4;2;1;2;0;2;0;4;11;9;0;0;0;39;0;0;0;0;0
2019-11-21 02:00:00;0;0;0;1;0;2;1;1;8;2;1;1;3;8;6;0;0;0;39;0;0;0;0;0
2019-11-21 02:15:00;0;0;0;1;0;2;3;0;4;1;1;0;5;9;4;0;0;0;39;0;0;0;0;0
2019-11-21 02:30:00;0;0;0;1;2;8;4;0;5;0;3;1;3;10;6;0;0;0;39;0;0;0;0;0
2019-11-21 02:45:00;0;0;2;2;1;6;2;2;2;0;5;0;4;15;12;0;0;0;39;0;0;0;0;0
2019-11-21 03:00:00;0;1;2;0;1;7;0;0;4;0;2;0;6;10;6;0;0;0;36;0;0;0;0;0
2019-11-21 03:15:00;0;0;1;1;0;2;3;1;6;2;2;2;4;6;4;0;0;0;39;0;0;0;0;0
2019-11-21 03:30:00;1;0;0;2;2;6;2;1;3;0;3;1;3;7;5;0;0;0;39;0;0;0;0;0
2019-11-21 03:45:00;0;0;0;0;2;10;3;0;3;0;8;0;3;13;10;0;0;0;39;0;0;0;0;0
2019-11-21 04:00:00;0;0;1;2;0;4;4;2;5;1;3;1;12;18;7;1;0;0;39;0;0;0;0;0
2019-11-21 04:15:00;0;0;1;1;0;13;7;2;6;2;6;4;13;26;15;0;0;0;39;0;0;0;0;0
2019-11-21 04:30:00;1;1;0;0;1;8;5;1;6;1;5;8;15;28;15;0;0;0;39;0;0;0;0;0
2019-11-21 04:45:00;1;1;0;1;2;8;3;2;7;2;16;9;6;21;20;2;0;3;36;0;0;0;0;0
2019-11-21 05:00:00;0;1;2;2;2;20;9;13;11;6;22;23;25;48;39;0;0;1;28;0;0;0;0;0
2019-11-21 05:15:00;2;5;4;5;1;25;12;6;10;8;59;57;28;66;56;1;0;0;30;0;0;0;0;0
2019-11-21 05:30:00;3;4;9;6;4;34;25;17;15;15;48;52;45;73;76;2;0;0;30;0;0;0;0;0
2019-11-21 05:45:00;2;6;12;5;9;30;28;22;25;17;53;51;65;96;79;0;0;0;30;0;0;0;0;0
2019-11-21 06:00:00;9;10;14;6;4;33;30;29;26;16;47;54;89;95;86;4;0;0;30;0;0;0;0;0
2019-11-21 06:15:00;9;10;15;17;19;48;45;29;24;23;81;80;89;116;107;15;0;0;30;0;0;0;0;0
2019-11-21 06:30:00;6;10;24;20;13;60;56;29;26;41;76;87;78;84;106;11;0;0;30;0;0;0;0;0
2019-11-21 06:45:00;6;13;13;14;25;67;67;36;31;68;76;86;85;91;109;16;0;1;30;0;0;0;0;0
2019-11-21 07:00:00;10;15;36;33;37;74;79;36;28;69;92;94;59;79;97;25;0;0;30;0;0;0;0;0
2019-11-21 07:15:00;9;13;29;27;67;87;98;36;32;100;94;88;86;102;102;38;0;0;30;0;0;0;0;0
2019-11-21 07:30:00;21;23;36;31;90;76;83;57;47;119;81;98;73;82;82;56;0;1;30;0;0;0;0;0
2019-11-21 07:45:00;16;35;37;47;86;80;87;57;50;105;84;88;68;54;64;41;0;0;30;0;0;0;0;0
2019-11-21 08:00:00;10;17;34;29;51;72;85;54;43;103;80;90;74;75;83;33;0;0;30;0;0;0;0;0
2019-11-21 08:15:00;9;14;30;20;39;71;71;42;38;69;66;63;60;88;72;36;0;0;27;0;0;0;0;0
2019-11-21 08:30:00;13;21;27;22;27;71;66;61;52;68;69;65;85;86;95;27;0;0;30;0;0;0;0;0
2019-11-21 08:45:00;14;21;21;24;29;69;71;47;48;47;60;67;86;77;86;18;0;0;30;0;0;0;0;0
2019-11-21 09:00:00;21;19;23;24;19;60;58;42;43;37;75;75;86;110;99;23;0;0;30;0;0;0;0;0
2019-11-21 09:15:00;14;18;27;16;33;69;78;41;42;44;64;65;62;83;71;19;0;0;30;0;0;0;0;0
2019-11-21 09:30:00;19;23;27;18;18;73;50;37;41;41;69;63;78;93;83;19;0;0;30;0;0;0;0;0
2019-11-21 09:45:00;12;19;30;26;31;77;54;44;37;40;51;41;92;89;69;20;0;0;30;0;0;0;0;0
2019-11-21 10:00:00;17;22;29;29;19;54;49;48;43;36;70;59;60;79;77;23;0;0;29;1;0;0;0;0
2019-11-21 10:15:00;14;22;25;27;27;71;52;36;33;36;52;47;104;100;105;19;0;2;30;0;0;0;0;0
2019-11-21 10:30:00;17;15;26;20;20;53;53;28;41;43;62;55;96;96;81;21;0;0;30;0;0;0;0;0
2019-11-21 10:45:00;19;20;26;19;17;64;70;40;43;44;53;43;101;124;97;16;0;0;30;0;0;0;0;0
2019-11-21 11:00:00;15;25;30;23;21;61;64;51;43;40;57;42;89;101;84;16;0;0;30;0;0;0;0;0
2019-11-21 11:15:00;15;21;32;31;22;67;63;45;40;43;54;44;95;117;94;9;0;1;30;0;0;0;0;0
2019-11-21 11:30:00;17;21;29;24;17;55;70;48;49;34;57;50;85;82;77;8;0;0;27;0;0;0;0;0
2019-11-21 11:45:00;23;19;30;25;26;83;81;44;41;47;57;51;99;98;95;12;0;0;30;0;0;0;0;0
2019-11-21 12:00:00;18;15;28;27;19;82;70;50;39;41;56;54;98;99;83;16;0;0;30;0;0;0;0;0
2019-11-21 12:15:00;18;22;40;24;27;69;68;49;40;42;43;51;107;101;90;12;0;0;30;0;0;0;0;0
2019-11-21 12:30:00;20;20;32;34;24;75;74;54;45;41;63;56;97;100;92;17;0;0;30;0;0;0;0;0
2019-11-21 12:45:00;22;21;40;29;37;74;76;53;57;44;51;40;102;123;99;28;0;0;30;0;0;0;0;0
2019-11-21 13:00:00;37;34;40;46;12;61;64;50;42;36;62;49;97;112;99;22;0;0;30;0;0;0;0;0
2019-11-21 13:15:00;23;31;52;35;24;75;72;45;37;43;79;74;128;79;89;13;0;0;30;0;0;0;0;0
2019-11-21 13:30:00;22;25;42;30;20;83;78;42;36;43;72;74;108;93;90;15;0;1;30;0;0;0;0;0
2019-11-21 13:45:00;26;28;37;24;28;82;85;65;44;39;65;65;96;106;107;23;0;0;30;0;0;0;0;0
2019-11-21 14:00:00;19;21;35;29;21;78;82;38;41;44;56;48;119;109;99;18;0;0;30;0;0;0;0;0
2019-11-21 14:15:00;27;27;47;29;29;81;104;62;52;35;56;60;126;104;81;11;0;0;30;0;0;0;0;0
2019-11-21 14:30:00;15;24;52;28;29;84;101;57;50;32;54;46;113;129;103;23;0;0;30;0;0;0;0;0
2019-11-21 14:45:00;33;34;49;33;24;72;97;64;53;42;57;59;93;100;92;16;0;0;30;0;0;0;0;0
2019-11-21 15:00:00;36;42;55;50;24;83;103;61;46;32;51;58;115;100;92;19;0;0;30;0;0;0;0;0
2019-11-21 15:15:00;40;37;57;44;26;90;93;65;54;38;52;56;101;99;84;20;0;0;30;0;0;0;0;0
2019-11-21 15:30:00;37;32;59;47;27;71;103;68;64;32;66;60;109;87;81;19;0;0;30;0;0;0;0;0
2019-11-21 15:45:00;30;44;60;50;23;101;104;83;72;38;70;67;122;91;80;11;0;0;30;0;0;0;0;0
2019-11-21 16:00:00;34;57;62;57;31;106;116;68;62;48;68;57;120;110;95;21;0;0;30;0;0;0;0;0
2019-11-21 16:15:00;35;44;59;47;29;113;120;68;70;45;63;59;98;96;84;12;0;0;30;0;0;0;0;0
2019-11-21 16:30:00;37;45;72;55;36;108;102;73;65;44;62;61;104;93;98;21;0;0;30;0;0;0;0;0
2019-11-21 16:45:00;49;48;65;59;45;115;113;92;81;42;54;44;104;113;95;16;0;0;30;0;0;0;0;0
2019-11-21 17:00:00;48;43;58;49;35;118;111;75;71;59;78;68;120;110;98;20;0;0;30;0;0;0;0;0
2019-11-21 17:15:00;39;43;69;44;35;123;109;71;70;38;62;61;113;102;104;20;0;0;30;0;0;0;0;0
2019-11-21 17:30:00;39;40;65;52;35;110;96;73;69;44;70;67;110;112;101;21;0;0;30;0;0;0;0;0
2019-11-21 17:45:00;35;46;49;47;37;103;113;66;62;43;53;48;106;124;95;15;0;0;30;0;0;0;0;0
2019-11-21 18:00:00;23;25;51;30;22;105;111;75;64;36;71;62;119;105;84;13;0;0;30;0;0;0;0;0
2019-11-21 18:15:00;37;29;42;45;21;115;107;66;65;37;65;57;111;108;91;15;0;0;30;0;0;0;0;0
2019-11-21 18:30:00;26;22;38;29;14;77;94;62;50;30;57;44;103;114;109;17;0;1;30;0;0;0;0;0
2019-11-21 18:45:00;28;20;27;20;26;86;99;36;45;52;56;45;100;122;97;16;0;0;30;0;0;0;0;0
2019-11-21 19:00:00;19;16;29;22;20;75;77;49;55;40;59;48;104;113;82;23;0;0;30;0;0;0;0;0
2019-11-21 19:15:00;12;22;44;23;27;74;75;42;39;22;37;25;114;137;81;14;0;0;30;0;0;0;0;0
2019-11-21 19:30:00;18;18;22;17;17;53;63;33;31;21;39;36;76;121;76;16;0;0;30;0;0;0;0;0
2019-11-21 19:45:00;12;19;26;18;19;61;60;26;32;22;40;32;72;110;79;9;0;0;30;0;0;0;0;0
2019-11-21 20:00:00;14;21;31;17;10;46;64;33;33;20;41;29;75;93;57;5;0;0;30;0;0;0;0;0
2019-11-21 20:15:00;16;15;19;19;15;49;41;33;31;13;25;23;75;97;79;8;0;1;30;0;0;0;0;0
2019-11-21 20:30:00;9;16;28;12;10;44;46;11;24;17;44;28;70;116;61;7;0;0;30;0;0;0;0;0
2019-11-21 20:45:00;18;18;24;13;8;35;32;19;30;11;29;28;61;92;54;2;0;0;30;0;0;0;0;0
2019-11-21 21:00:00;12;13;27;12;5;34;35;18;18;11;46;43;60;89;41;3;0;2;30;0;0;0;0;0
2019-11-21 21:15:00;12;9;15;11;8;34;35;17;18;10;51;43;51;73;49;0;0;2;30;0;0;0;0;0
