DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2021-01-02 00:00:00;0;0;1;0;0;0;0;0;0
2021-01-02 00:15:00;0;0;4;0;0;0;0;0;0
2021-01-02 00:30:00;3;4;3;1;1;0;0;0;0
2021-01-02 00:45:00;1;1;7;0;0;0;0;0;0
2021-01-02 01:00:00;2;1;4;0;0;0;0;0;0
2021-01-02 01:15:00;3;1;2;0;0;0;0;0;0
2021-01-02 01:30:00;1;4;2;0;0;0;0;0;0
2021-01-02 01:45:00;3;2;2;0;0;0;0;0;0
2021-01-02 02:00:00;6;6;3;0;0;0;0;0;0
2021-01-02 02:15:00;0;2;4;0;0;0;0;0;0
2021-01-02 02:30:00;2;2;3;0;0;0;0;0;0
2021-01-02 02:45:00;6;4;5;1;1;0;0;0;0
2021-01-02 03:00:00;2;2;3;1;1;0;0;0;0
2021-01-02 03:15:00;3;3;3;0;0;0;0;0;0
2021-01-02 03:30:00;0;0;6;0;0;0;0;0;0
2021-01-02 03:45:00;0;0;5;0;0;0;0;0;0
2021-01-02 04:00:00;2;1;3;0;0;0;0;0;0
2021-01-02 04:15:00;1;3;5;0;0;0;0;0;0
2021-01-02 04:30:00;1;2;6;0;0;0;0;0;0
2021-01-02 04:45:00;3;3;9;0;0;0;0;0;0
2021-01-02 05:00:00;8;5;12;0;0;0;0;0;0
2021-01-02 05:15:00;12;2;12;0;0;0;0;0;0
2021-01-02 05:30:00;13;5;28;0;0;0;0;0;0
2021-01-02 05:45:00;11;4;27;0;0;0;0;0;0
2021-01-02 06:00:00;17;1;19;1;1;0;0;0;0
2021-01-02 06:15:00;12;11;23;1;1;0;0;0;0
2021-01-02 06:30:00;16;7;20;1;1;0;0;0;0
2021-01-02 06:45:00;11;4;27;0;0;0;0;0;0
2021-01-02 07:00:00;8;9;30;0;0;0;0;0;0
2021-01-02 07:15:00;17;10;28;1;1;0;0;0;0
2021-01-02 07:30:00;19;10;52;1;1;0;0;0;0
2021-01-02 07:45:00;26;16;47;0;0;0;0;0;0
2021-01-02 08:00:00;29;17;49;0;0;0;0;0;0
2021-01-02 08:15:00;35;12;43;1;2;1;0;0;0
2021-01-02 08:30:00;37;23;68;1;1;0;0;0;0
2021-01-02 08:45:00;36;19;87;0;0;0;0;0;0
2021-01-02 09:00:00;55;21;69;2;1;0;0;0;0
2021-01-02 09:15:00;68;24;82;1;1;0;0;0;0
2021-01-02 09:30:00;66;34;97;2;2;0;0;0;0
2021-01-02 09:45:00;77;31;126;0;0;0;0;0;0
2021-01-02 10:00:00;72;41;141;0;0;1;0;0;0
2021-01-02 10:15:00;77;41;147;2;2;0;0;0;0
2021-01-02 10:30:00;99;40;153;1;1;1;0;0;0
2021-01-02 10:45:00;99;43;145;1;1;3;0;0;0
2021-01-02 11:00:00;96;55;167;1;1;2;0;0;0
2021-01-02 11:15:00;124;53;167;2;1;3;0;0;0
2021-01-02 11:30:00;104;53;162;1;1;3;0;0;0
2021-01-02 11:45:00;100;46;142;1;1;2;0;0;0
2021-01-02 12:00:00;117;45;135;0;0;3;0;0;0
2021-01-02 12:15:00;111;54;157;4;4;1;0;0;0
2021-01-02 12:30:00;110;42;144;1;1;3;0;0;0
2021-01-02 12:45:00;108;51;153;1;1;0;0;0;0
2021-01-02 13:00:00;108;41;137;1;1;1;0;0;0
2021-01-02 13:15:00;89;42;154;1;1;0;0;0;0
2021-01-02 13:30:00;103;48;150;1;1;1;0;0;0
2021-01-02 13:45:00;111;44;158;0;1;2;0;0;0
2021-01-02 14:00:00;105;45;144;0;0;0;0;0;0
2021-01-02 14:15:00;114;43;173;3;3;3;0;0;0
2021-01-02 14:30:00;120;52;140;1;2;1;0;0;0
2021-01-02 14:45:00;119;50;144;0;0;2;0;0;0
2021-01-02 15:00:00;104;41;141;1;0;1;0;0;0
2021-01-02 15:15:00;109;41;145;1;1;0;0;0;0
2021-01-02 15:30:00;109;49;139;2;2;1;0;0;0
2021-01-02 15:45:00;98;46;122;0;0;1;0;0;0
2021-01-02 16:00:00;93;30;138;0;0;1;0;0;0
2021-01-02 16:15:00;94;36;112;1;1;1;0;0;0
2021-01-02 16:30:00;88;42;116;2;2;6;0;0;0
2021-01-02 16:45:00;114;49;137;0;0;1;0;0;0
2021-01-02 17:00:00;75;32;112;0;0;2;0;0;0
2021-01-02 17:15:00;83;40;120;2;2;3;0;0;0
2021-01-02 17:30:00;68;29;106;2;1;2;0;0;0
2021-01-02 17:45:00;73;32;125;0;0;1;0;0;0
2021-01-02 18:00:00;82;38;109;0;0;1;0;0;0
2021-01-02 18:15:00;82;31;82;0;0;4;0;0;0
2021-01-02 18:30:00;65;28;73;2;2;0;0;0;0
2021-01-02 18:45:00;59;24;81;1;1;0;0;0;0
2021-01-02 19:00:00;59;29;60;0;0;1;0;0;0
2021-01-02 19:15:00;58;26;78;0;0;3;0;0;0
2021-01-02 19:30:00;41;24;57;2;2;1;0;0;0
2021-01-02 19:45:00;50;25;55;1;2;0;0;0;0
2021-01-02 20:00:00;40;20;58;1;1;0;0;0;0
2021-01-02 20:15:00;38;17;67;2;2;0;0;0;0
2021-01-02 20:30:00;72;20;71;1;2;0;0;0;0
2021-01-02 20:45:00;51;18;61;1;1;1;0;0;0
2021-01-02 21:00:00;13;8;20;2;2;0;0;0;0
2021-01-02 21:15:00;5;4;7;0;0;0;0;0;0
2021-01-02 21:30:00;7;4;6;1;1;0;0;0;0
2021-01-02 21:45:00;5;2;7;0;0;0;0;0;0
2021-01-02 22:00:00;5;8;9;1;1;0;0;0;0
2021-01-02 22:15:00;9;3;6;0;0;0;0;0;0
2021-01-02 22:30:00;7;4;7;1;1;0;0;0;0
2021-01-02 22:45:00;7;3;5;0;0;0;0;0;0
2021-01-02 23:00:00;5;3;2;1;1;0;0;0;0
2021-01-02 23:15:00;2;1;4;0;0;0;0;0;0
2021-01-02 23:30:00;2;1;0;1;1;0;0;0;0
2021-01-02 23:45:00;1;1;3;1;1;0;0;0;0
