DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2021-01-03 00:00:00;1;1;1;0;0;0;0;0;0
2021-01-03 00:15:00;3;2;5;0;0;0;0;0;0
2021-01-03 00:30:00;5;4;2;1;1;0;0;0;0
2021-01-03 00:45:00;2;0;3;0;0;0;0;0;0
2021-01-03 01:00:00;1;0;1;0;0;0;0;0;0
2021-01-03 01:15:00;1;2;1;0;0;0;0;0;0
2021-01-03 01:30:00;1;0;0;0;0;0;0;0;0
2021-01-03 01:45:00;2;2;2;0;0;0;0;0;0
2021-01-03 02:00:00;3;2;0;1;1;0;0;0;0
2021-01-03 02:15:00;2;2;5;0;0;0;0;0;0
2021-01-03 02:30:00;0;0;1;0;0;0;0;0;0
2021-01-03 02:45:00;1;1;2;0;0;0;0;0;0
2021-01-03 03:00:00;1;0;2;0;0;0;0;0;0
2021-01-03 03:15:00;1;0;2;0;0;0;0;0;0
2021-01-03 03:30:00;1;0;1;0;0;0;0;0;0
2021-01-03 03:45:00;3;0;3;0;0;0;0;0;0
2021-01-03 04:00:00;4;2;2;0;0;0;0;0;0
2021-01-03 04:15:00;4;3;4;0;0;0;0;0;0
2021-01-03 04:30:00;2;2;7;0;0;0;0;0;0
2021-01-03 04:45:00;4;2;4;1;1;0;0;0;0
2021-01-03 05:00:00;10;2;4;1;1;0;0;0;0
2021-01-03 05:15:00;6;2;9;0;0;0;0;0;0
2021-01-03 05:30:00;7;3;14;0;0;0;0;0;0
2021-01-03 05:45:00;7;4;13;0;0;0;0;0;0
2021-01-03 06:00:00;11;5;11;1;1;0;0;0;0
2021-01-03 06:15:00;7;1;18;0;0;0;0;0;0
2021-01-03 06:30:00;9;3;11;0;0;0;0;0;0
2021-01-03 06:45:00;9;2;12;0;0;0;0;0;0
2021-01-03 07:00:00;7;7;10;0;0;0;0;0;0
2021-01-03 07:15:00;12;4;21;0;0;0;0;0;0
2021-01-03 07:30:00;12;3;18;1;2;0;0;0;0
2021-01-03 07:45:00;9;8;24;0;0;0;0;0;0
2021-01-03 08:00:00;11;6;14;0;0;0;0;0;0
2021-01-03 08:15:00;23;8;18;1;1;0;0;0;0
2021-01-03 08:30:00;17;5;25;0;0;0;0;0;0
2021-01-03 08:45:00;45;11;30;3;3;0;0;0;0
2021-01-03 09:00:00;34;15;41;1;1;0;0;0;0
2021-01-03 09:15:00;23;12;60;0;0;0;0;0;0
2021-01-03 09:30:00;31;12;46;1;1;0;0;0;0
2021-01-03 09:45:00;36;12;59;1;1;0;0;0;0
2021-01-03 10:00:00;32;18;48;0;0;0;0;0;0
2021-01-03 10:15:00;40;17;49;0;0;0;0;0;0
2021-01-03 10:30:00;48;16;45;1;1;0;0;0;0
2021-01-03 10:45:00;51;18;54;2;2;0;0;0;0
2021-01-03 11:00:00;56;17;65;0;0;0;0;0;0
2021-01-03 11:15:00;58;11;70;1;1;0;0;0;0
2021-01-03 11:30:00;61;18;53;2;2;0;0;0;0
2021-01-03 11:45:00;43;19;58;1;1;0;0;0;0
2021-01-03 12:00:00;56;15;57;1;1;0;0;0;0
2021-01-03 12:15:00;52;20;66;0;0;0;0;0;0
2021-01-03 12:30:00;52;13;74;5;5;0;0;0;0
2021-01-03 12:45:00;73;21;79;1;1;2;0;0;0
2021-01-03 13:00:00;60;22;58;0;0;0;0;0;0
2021-01-03 13:15:00;58;22;75;0;0;2;0;0;0
2021-01-03 13:30:00;60;17;89;1;1;0;0;0;0
2021-01-03 13:45:00;63;21;92;0;0;0;0;0;0
2021-01-03 14:00:00;79;32;100;0;0;0;0;0;0
2021-01-03 14:15:00;68;28;93;0;0;0;0;0;0
2021-01-03 14:30:00;87;23;106;4;2;1;0;0;0
2021-01-03 14:45:00;86;28;102;1;1;0;0;0;0
2021-01-03 15:00:00;68;20;90;1;1;0;0;0;0
2021-01-03 15:15:00;60;17;82;1;1;0;0;0;0
2021-01-03 15:30:00;71;29;84;0;0;0;0;0;0
2021-01-03 15:45:00;47;27;73;2;2;0;0;0;0
2021-01-03 16:00:00;69;29;86;1;1;0;0;0;0
2021-01-03 16:15:00;69;27;106;0;0;0;0;0;0
2021-01-03 16:30:00;69;18;107;2;2;0;0;0;0
2021-01-03 16:45:00;52;15;116;1;1;0;0;0;0
2021-01-03 17:00:00;81;35;105;3;3;0;0;0;0
2021-01-03 17:15:00;76;21;94;0;0;0;0;0;0
2021-01-03 17:30:00;77;14;106;2;2;0;0;0;0
2021-01-03 17:45:00;69;24;109;1;1;0;0;0;0
2021-01-03 18:00:00;61;25;90;0;0;0;0;0;0
2021-01-03 18:15:00;65;20;76;0;0;0;0;0;0
2021-01-03 18:30:00;47;22;72;1;1;0;0;0;0
2021-01-03 18:45:00;47;14;48;0;0;0;0;0;0
2021-01-03 19:00:00;59;17;48;0;0;0;0;0;0
2021-01-03 19:15:00;30;22;47;1;1;0;0;0;0
2021-01-03 19:30:00;42;9;56;1;1;0;0;0;0
2021-01-03 19:45:00;46;10;46;2;2;0;0;0;0
2021-01-03 20:00:00;38;10;54;0;0;0;0;0;0
2021-01-03 20:15:00;47;15;57;1;1;0;0;0;0
2021-01-03 20:30:00;59;14;71;1;1;0;0;0;0
2021-01-03 20:45:00;36;11;46;0;0;0;0;0;0
2021-01-03 21:00:00;11;13;15;0;0;0;0;0;0
2021-01-03 21:15:00;11;5;15;1;1;0;0;0;0
2021-01-03 21:30:00;8;3;8;1;1;0;0;0;0
2021-01-03 21:45:00;3;4;13;0;0;0;0;0;0
2021-01-03 22:00:00;8;1;5;1;1;0;0;0;0
2021-01-03 22:15:00;5;3;8;0;0;0;0;0;0
2021-01-03 22:30:00;7;4;7;1;1;0;0;0;0
2021-01-03 22:45:00;7;1;7;0;0;0;0;0;0
2021-01-03 23:00:00;1;1;1;0;0;0;0;0;0
2021-01-03 23:15:00;4;3;10;1;1;0;0;0;0
2021-01-03 23:30:00;6;1;4;0;0;0;0;0;0
2021-01-03 23:45:00;2;1;1;1;1;0;0;0;0
