DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-04-18 00:00:00;0;4;4;4;2;0;0
2020-04-18 00:15:00;0;2;4;3;4;3;3
2020-04-18 00:30:00;0;6;3;4;4;0;0
2020-04-18 00:45:00;0;10;3;5;4;0;0
2020-04-18 01:00:00;0;7;0;2;4;0;0
2020-04-18 01:15:00;0;3;3;1;2;0;0
2020-04-18 01:30:00;0;3;0;6;2;0;0
2020-04-18 01:45:00;0;5;3;3;2;0;0
2020-04-18 02:00:00;0;4;0;7;1;0;0
2020-04-18 02:15:00;0;2;3;4;6;0;0
2020-04-18 02:30:00;0;2;1;1;1;0;0
2020-04-18 02:45:00;0;3;0;0;2;0;0
2020-04-18 03:00:00;0;3;3;4;0;0;0
2020-04-18 03:15:00;0;5;2;6;0;0;0
2020-04-18 03:30:00;0;2;1;7;3;0;0
2020-04-18 03:45:00;0;1;3;3;0;0;0
2020-04-18 04:00:00;0;3;1;6;4;0;0
2020-04-18 04:15:00;0;6;2;4;4;0;0
2020-04-18 04:30:00;0;6;0;5;3;0;0
2020-04-18 04:45:00;0;4;3;6;4;0;0
2020-04-18 05:00:00;0;4;4;11;7;0;0
2020-04-18 05:15:00;0;13;5;15;6;0;0
2020-04-18 05:30:00;0;18;8;18;6;0;0
2020-04-18 05:45:00;0;15;0;19;12;0;0
2020-04-18 06:00:00;0;22;12;16;9;1;1
2020-04-18 06:15:00;0;20;3;17;10;1;1
2020-04-18 06:30:00;1;22;8;23;10;1;1
2020-04-18 06:45:00;0;16;14;26;13;1;1
2020-04-18 07:00:00;0;23;1;41;31;1;1
2020-04-18 07:15:00;0;29;17;27;21;2;2
2020-04-18 07:30:00;0;18;13;27;21;2;2
2020-04-18 07:45:00;2;23;23;40;30;1;1
2020-04-18 08:00:00;0;30;28;28;20;2;2
2020-04-18 08:15:00;1;29;25;41;26;1;1
2020-04-18 08:30:00;3;34;25;41;34;4;4
2020-04-18 08:45:00;1;39;48;50;39;1;1
2020-04-18 09:00:00;1;35;44;54;43;1;1
2020-04-18 09:15:00;0;56;36;67;46;3;3
2020-04-18 09:30:00;4;53;51;61;50;3;3
2020-04-18 09:45:00;40;69;51;76;50;1;1
2020-04-18 10:00:00;1;60;56;67;44;3;3
2020-04-18 10:15:00;0;62;50;71;64;2;1
2020-04-18 10:30:00;7;75;33;82;59;3;4
2020-04-18 10:45:00;3;65;63;79;62;1;1
2020-04-18 11:00:00;5;60;38;70;58;1;0
2020-04-18 11:15:00;15;66;47;76;69;3;4
2020-04-18 11:30:00;14;82;47;89;94;3;3
2020-04-18 11:45:00;1;86;47;84;76;1;1
2020-04-18 12:00:00;1;78;58;82;99;2;2
2020-04-18 12:15:00;20;79;58;80;73;3;3
2020-04-18 12:30:00;3;75;63;80;88;3;3
2020-04-18 12:45:00;2;70;66;71;87;3;3
2020-04-18 13:00:00;9;62;69;79;59;2;2
2020-04-18 13:15:00;1;76;67;59;69;2;2
2020-04-18 13:30:00;3;61;68;71;64;3;3
2020-04-18 13:45:00;3;63;68;77;74;1;1
2020-04-18 14:00:00;13;65;63;63;46;3;3
2020-04-18 14:15:00;11;55;64;83;59;1;1
2020-04-18 14:30:00;19;57;60;73;82;4;4
2020-04-18 14:45:00;6;61;62;70;75;0;0
2020-04-18 15:00:00;9;54;49;59;49;3;3
2020-04-18 15:15:00;8;67;45;57;66;2;2
2020-04-18 15:30:00;6;66;55;64;60;1;1
2020-04-18 15:45:00;0;59;48;55;66;3;3
2020-04-18 16:00:00;1;68;59;69;58;1;1
2020-04-18 16:15:00;22;63;64;75;65;4;3
2020-04-18 16:30:00;2;56;59;85;53;2;3
2020-04-18 16:45:00;2;70;62;66;64;2;2
2020-04-18 17:00:00;3;68;43;67;66;2;2
2020-04-18 17:15:00;3;65;57;70;77;2;2
2020-04-18 17:30:00;3;61;43;61;56;2;2
2020-04-18 17:45:00;1;61;58;66;58;2;2
2020-04-18 18:00:00;48;54;56;58;52;1;1
2020-04-18 18:15:00;2;67;60;62;44;3;3
2020-04-18 18:30:00;5;50;59;52;37;3;3
2020-04-18 18:45:00;17;48;46;62;50;2;2
2020-04-18 19:00:00;1;70;46;56;42;2;2
2020-04-18 19:15:00;0;47;45;54;41;1;1
2020-04-18 19:30:00;6;48;48;49;43;4;4
2020-04-18 19:45:00;0;41;41;33;31;1;1
2020-04-18 20:00:00;0;37;40;52;32;2;2
2020-04-18 20:15:00;0;41;33;39;30;2;1
2020-04-18 20:30:00;0;32;31;29;18;3;4
2020-04-18 20:45:00;0;21;13;31;29;2;2
2020-04-18 21:00:00;0;29;24;28;14;2;2
2020-04-18 21:15:00;0;12;19;26;17;1;1
2020-04-18 21:30:00;0;17;0;20;14;1;1
2020-04-18 21:45:00;2;11;9;23;12;1;1
2020-04-18 22:00:00;0;16;11;30;10;2;2
2020-04-18 22:15:00;0;19;11;10;14;2;2
2020-04-18 22:30:00;0;16;0;9;6;1;1
2020-04-18 22:45:00;0;15;7;18;14;1;1
2020-04-18 23:00:00;6;14;4;8;12;2;2
2020-04-18 23:15:00;0;7;12;12;9;1;1
2020-04-18 23:30:00;0;7;2;6;10;1;1
2020-04-18 23:45:00;0;4;1;4;3;0;0
