DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-04-11 00:00:00;0;5;1;3;2;0;0
2020-04-11 00:15:00;0;2;4;5;3;3;3
2020-04-11 00:30:00;0;9;2;4;1;0;0
2020-04-11 00:45:00;0;4;4;2;2;1;1
2020-04-11 01:00:00;0;6;0;3;4;0;0
2020-04-11 01:15:00;0;6;0;3;2;0;0
2020-04-11 01:30:00;0;3;1;7;1;0;0
2020-04-11 01:45:00;0;4;1;4;3;0;0
2020-04-11 02:00:00;0;6;1;3;3;0;0
2020-04-11 02:15:00;0;3;1;5;3;0;0
2020-04-11 02:30:00;0;0;1;0;1;0;0
2020-04-11 02:45:00;0;2;1;1;0;0;0
2020-04-11 03:00:00;0;2;0;4;0;0;0
2020-04-11 03:15:00;0;1;0;7;7;0;0
2020-04-11 03:30:00;0;2;1;5;2;0;0
2020-04-11 03:45:00;0;1;1;5;0;0;0
2020-04-11 04:00:00;0;3;0;0;5;0;0
2020-04-11 04:15:00;0;0;5;9;4;0;0
2020-04-11 04:30:00;0;5;2;6;5;0;0
2020-04-11 04:45:00;0;7;2;4;1;0;0
2020-04-11 05:00:00;0;7;4;8;3;0;0
2020-04-11 05:15:00;0;12;2;19;13;0;0
2020-04-11 05:30:00;0;10;11;14;5;0;0
2020-04-11 05:45:00;0;17;9;19;19;0;0
2020-04-11 06:00:00;0;15;6;8;9;1;1
2020-04-11 06:15:00;0;17;10;12;13;0;0
2020-04-11 06:30:00;0;20;21;24;14;2;2
2020-04-11 06:45:00;0;22;7;26;19;1;1
2020-04-11 07:00:00;0;25;9;27;19;1;1
2020-04-11 07:15:00;0;25;17;31;19;2;2
2020-04-11 07:30:00;0;35;20;44;21;2;2
2020-04-11 07:45:00;1;46;34;37;27;1;1
2020-04-11 08:00:00;4;38;30;50;39;2;2
2020-04-11 08:15:00;0;51;27;58;44;1;1
2020-04-11 08:30:00;3;51;48;59;48;4;4
2020-04-11 08:45:00;1;59;49;76;58;1;1
2020-04-11 09:00:00;2;81;55;59;57;3;3
2020-04-11 09:15:00;0;66;47;66;46;1;1
2020-04-11 09:30:00;2;62;34;62;58;3;3
2020-04-11 09:45:00;11;87;9;81;69;1;1
2020-04-11 10:00:00;2;67;22;102;74;2;2
2020-04-11 10:15:00;5;76;64;85;83;2;1
2020-04-11 10:30:00;18;82;35;87;96;4;5
2020-04-11 10:45:00;4;80;0;98;84;1;1
2020-04-11 11:00:00;5;70;57;86;77;2;1
2020-04-11 11:15:00;7;92;80;105;98;2;3
2020-04-11 11:30:00;8;93;48;95;105;2;2
2020-04-11 11:45:00;4;96;86;83;92;2;2
2020-04-11 12:00:00;15;84;81;100;93;3;3
2020-04-11 12:15:00;1;91;87;84;93;2;2
2020-04-11 12:30:00;4;72;78;88;76;3;3
2020-04-11 12:45:00;8;92;82;78;81;1;1
2020-04-11 13:00:00;5;72;63;77;84;0;0
2020-04-11 13:15:00;1;80;65;77;63;4;4
2020-04-11 13:30:00;0;73;89;84;90;3;3
2020-04-11 13:45:00;12;63;75;84;80;1;1
2020-04-11 14:00:00;3;81;71;84;63;2;2
2020-04-11 14:15:00;8;78;73;75;68;3;3
2020-04-11 14:30:00;13;74;67;61;68;3;3
2020-04-11 14:45:00;6;70;65;77;67;1;1
2020-04-11 15:00:00;8;68;71;74;53;1;1
2020-04-11 15:15:00;7;68;63;70;62;3;3
2020-04-11 15:30:00;6;80;65;71;68;2;2
2020-04-11 15:45:00;12;60;60;63;56;2;2
2020-04-11 16:00:00;0;70;52;67;50;1;1
2020-04-11 16:15:00;0;66;45;54;69;4;3
2020-04-11 16:30:00;57;52;62;78;65;2;3
2020-04-11 16:45:00;5;64;58;62;59;2;2
2020-04-11 17:00:00;5;54;66;70;75;2;2
2020-04-11 17:15:00;3;71;58;60;57;2;2
2020-04-11 17:30:00;18;56;25;68;57;1;1
2020-04-11 17:45:00;0;49;36;82;59;3;3
2020-04-11 18:00:00;0;53;50;71;46;1;1
2020-04-11 18:15:00;19;52;35;70;55;3;3
2020-04-11 18:30:00;0;58;53;55;37;2;2
2020-04-11 18:45:00;4;53;44;63;52;3;3
2020-04-11 19:00:00;3;54;51;57;55;2;2
2020-04-11 19:15:00;2;47;43;46;38;1;1
2020-04-11 19:30:00;0;47;37;47;38;4;4
2020-04-11 19:45:00;14;38;51;32;35;1;1
2020-04-11 20:00:00;1;44;19;34;25;1;1
2020-04-11 20:15:00;4;37;14;35;23;4;4
2020-04-11 20:30:00;1;30;33;37;31;3;3
2020-04-11 20:45:00;3;21;33;27;22;1;1
2020-04-11 21:00:00;0;22;20;28;29;2;2
2020-04-11 21:15:00;0;19;21;15;11;1;1
2020-04-11 21:30:00;0;14;11;21;8;1;1
2020-04-11 21:45:00;0;19;16;20;10;1;1
2020-04-11 22:00:00;0;12;14;27;14;2;2
2020-04-11 22:15:00;0;11;3;13;6;2;2
2020-04-11 22:30:00;0;5;7;18;6;1;1
2020-04-11 22:45:00;0;11;11;19;9;1;1
2020-04-11 23:00:00;0;7;0;8;5;3;3
2020-04-11 23:15:00;0;6;1;10;6;1;1
2020-04-11 23:30:00;0;13;2;10;8;1;1
2020-04-11 23:45:00;0;5;3;8;0;0;0
