DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2020-05-21 00:00:00;7;8;0;0;13;7;1;15;9;0;0
2020-05-21 00:15:00;12;8;0;1;18;10;0;15;7;0;0
2020-05-21 00:30:00;18;11;1;0;18;13;0;19;16;0;0
2020-05-21 00:45:00;9;5;0;0;13;11;1;11;8;0;0
2020-05-21 01:00:00;8;7;0;0;12;7;2;12;8;0;0
2020-05-21 01:15:00;6;13;1;0;5;6;0;2;7;0;0
2020-05-21 01:30:00;8;12;1;0;4;9;0;5;7;0;0
2020-05-21 01:45:00;3;3;1;0;4;1;0;3;2;0;0
2020-05-21 02:00:00;6;5;0;0;8;1;0;8;3;0;0
2020-05-21 02:15:00;3;4;0;0;3;2;0;2;3;0;0
2020-05-21 02:30:00;3;5;0;0;7;5;0;6;6;0;0
2020-05-21 02:45:00;2;2;1;1;6;3;0;4;4;0;0
2020-05-21 03:00:00;3;0;0;0;2;1;0;2;1;0;0
2020-05-21 03:15:00;3;4;0;0;4;3;0;4;6;0;0
2020-05-21 03:30:00;2;3;0;0;3;1;0;3;1;0;0
2020-05-21 03:45:00;6;4;0;0;0;1;0;0;1;0;0
2020-05-21 04:00:00;5;9;0;0;2;1;0;2;1;0;0
2020-05-21 04:15:00;2;1;0;0;6;4;0;6;5;0;0
2020-05-21 04:30:00;2;5;0;0;4;1;0;3;1;0;0
2020-05-21 04:45:00;1;1;0;0;3;2;0;2;1;0;0
2020-05-21 05:00:00;4;4;0;1;3;2;0;4;3;0;0
2020-05-21 05:15:00;5;11;3;0;5;2;0;3;2;0;0
2020-05-21 05:30:00;9;4;0;0;11;10;2;9;11;0;0
2020-05-21 05:45:00;22;16;3;3;5;3;0;5;2;0;0
2020-05-21 06:00:00;16;16;3;3;8;5;0;8;8;0;0
2020-05-21 06:15:00;8;13;2;0;10;7;1;11;6;0;0
2020-05-21 06:30:00;9;12;1;0;12;5;1;10;7;0;0
2020-05-21 06:45:00;13;16;2;1;11;3;0;10;6;0;0
2020-05-21 07:00:00;16;18;0;0;7;5;0;6;4;0;0
2020-05-21 07:15:00;20;19;0;2;8;3;0;9;5;0;0
2020-05-21 07:30:00;11;16;0;0;10;3;0;8;3;0;0
2020-05-21 07:45:00;16;22;0;0;6;6;0;5;7;1;0
2020-05-21 08:00:00;19;19;0;1;12;8;0;10;12;0;0
2020-05-21 08:15:00;16;16;1;0;17;6;1;18;9;0;0
