DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2020-04-02 00:00:00;2;1;0;4;2;1;2;1;1;2
2020-04-02 00:15:00;2;7;0;2;3;0;3;2;7;1
2020-04-02 00:30:00;4;1;0;4;2;0;2;2;2;3
2020-04-02 00:45:00;2;1;0;5;1;0;1;4;1;2
2020-04-02 01:00:00;5;7;0;5;5;1;5;3;8;3
2020-04-02 01:15:00;2;1;0;6;5;0;5;5;1;2
2020-04-02 01:30:00;1;0;0;1;0;1;0;0;0;0
2020-04-02 01:45:00;2;1;1;1;2;0;2;0;2;2
2020-04-02 02:00:00;2;1;1;1;1;0;1;1;1;2
2020-04-02 02:15:00;1;3;0;2;3;0;2;2;2;1
2020-04-02 02:30:00;5;6;0;0;2;2;2;0;5;4
2020-04-02 02:45:00;1;1;1;1;1;0;1;0;2;2
2020-04-02 03:00:00;1;1;1;2;2;0;2;3;1;1
2020-04-02 03:15:00;0;1;0;0;0;0;0;0;1;0
2020-04-02 03:30:00;3;2;0;0;2;1;2;0;2;2
2020-04-02 03:45:00;0;0;1;1;0;0;0;1;0;0
2020-04-02 04:00:00;4;3;0;3;2;0;2;1;6;4
2020-04-02 04:15:00;4;0;2;4;7;0;6;6;1;4
2020-04-02 04:30:00;5;3;0;3;7;1;7;4;3;5
2020-04-02 04:45:00;0;3;1;2;6;0;6;2;3;0
2020-04-02 05:00:00;23;8;0;4;8;3;9;5;11;20
2020-04-02 05:15:00;18;7;1;8;20;3;21;11;8;15
2020-04-02 05:30:00;26;12;1;22;33;10;34;25;12;24
2020-04-02 05:45:00;25;11;1;25;43;5;46;26;12;20
2020-04-02 06:00:00;19;21;4;24;30;10;30;26;17;21
2020-04-02 06:15:00;19;20;1;30;41;11;48;30;21;16
2020-04-02 06:30:00;38;37;3;64;82;16;81;66;31;33
2020-04-02 06:45:00;40;36;7;77;71;21;83;75;31;38
2020-04-02 07:00:00;31;29;2;61;65;13;68;65;28;32
2020-04-02 07:15:00;35;32;10;60;66;13;66;58;33;34
2020-04-02 07:30:00;31;22;9;70;75;18;76;67;24;31
2020-04-02 07:45:00;30;30;3;56;71;11;77;59;29;25
2020-04-02 08:00:00;27;31;6;37;61;17;68;37;23;27
2020-04-02 08:15:00;33;17;3;42;41;13;47;41;17;28
2020-04-02 08:30:00;25;37;8;35;37;14;41;39;32;22
2020-04-02 08:45:00;39;40;4;65;46;16;19;84;35;37
2020-04-02 09:00:00;35;30;8;48;34;14;19;66;35;32
2020-04-02 09:15:00;33;32;11;26;42;16;44;36;34;26
2020-04-02 09:30:00;37;25;4;28;52;8;53;28;25;34
2020-04-02 09:45:00;38;30;10;34;58;20;65;33;34;35
2020-04-02 10:00:00;32;25;8;48;42;12;49;34;29;25
