DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2020-04-23 00:00:00;1;9;1;6;3;1;2;3;8;2
2020-04-23 00:15:00;6;4;1;4;3;4;6;3;3;3
2020-04-23 00:30:00;4;2;0;4;3;0;3;3;2;4
2020-04-23 00:45:00;6;1;1;4;5;2;5;5;2;5
2020-04-23 01:00:00;4;6;1;4;6;0;5;4;7;3
2020-04-23 01:15:00;1;2;0;1;3;0;3;1;2;2
2020-04-23 01:30:00;3;1;2;3;2;0;2;2;4;4
2020-04-23 01:45:00;1;1;0;3;4;1;3;3;1;1
2020-04-23 02:00:00;6;3;0;1;0;1;0;0;2;5
2020-04-23 02:15:00;1;0;0;0;2;0;2;0;0;1
2020-04-23 02:30:00;3;1;0;1;2;4;2;2;1;3
2020-04-23 02:45:00;0;0;2;1;0;0;0;1;0;0
2020-04-23 03:00:00;4;4;0;0;0;2;0;0;5;4
2020-04-23 03:15:00;1;2;0;0;1;0;1;0;1;0
2020-04-23 03:30:00;3;0;0;0;3;0;3;1;0;3
2020-04-23 03:45:00;2;2;1;2;1;0;1;2;3;3
2020-04-23 04:00:00;2;1;0;2;1;2;1;1;1;2
2020-04-23 04:15:00;3;5;2;2;3;1;3;2;4;3
2020-04-23 04:30:00;3;4;0;1;4;1;5;2;4;3
2020-04-23 04:45:00;2;1;1;5;7;2;7;6;2;3
2020-04-23 05:00:00;14;9;0;8;15;1;15;7;10;13
2020-04-23 05:15:00;22;10;2;10;18;0;19;5;11;20
2020-04-23 05:30:00;26;16;1;12;29;14;35;18;17;26
2020-04-23 05:45:00;34;21;1;40;54;15;60;42;19;31
2020-04-23 06:00:00;24;17;2;24;39;6;41;22;18;26
2020-04-23 06:15:00;29;22;3;35;67;12;71;39;23;27
2020-04-23 06:30:00;36;24;3;76;90;14;84;76;25;35
2020-04-23 06:45:00;42;29;2;66;77;20;80;73;33;37
2020-04-23 07:00:00;41;28;3;74;82;13;80;79;30;39
2020-04-23 07:15:00;41;31;12;65;78;22;84;69;35;33
2020-04-23 07:30:00;57;34;7;74;78;27;89;76;37;47
2020-04-23 07:45:00;53;33;13;73;82;17;84;68;34;44
2020-04-23 08:00:00;29;30;6;51;66;27;73;53;30;29
2020-04-23 08:15:00;42;20;8;49;61;19;69;50;21;35
2020-04-23 08:30:00;42;20;11;45;64;24;70;44;20;39
2020-04-23 08:45:00;37;25;12;36;45;12;50;28;25;28
2020-04-23 09:00:00;32;30;7;34;52;13;56;30;32;25
2020-04-23 09:15:00;44;30;8;40;60;24;60;39;30;36
2020-04-23 09:30:00;54;37;21;40;64;13;70;47;40;50
2020-04-23 09:45:00;40;26;9;42;54;21;64;41;28;32
2020-04-23 10:00:00;34;41;14;24;49;19;51;24;36;35
2020-04-23 10:15:00;54;38;15;35;56;19;66;35;38;48
2020-04-23 10:30:00;63;33;18;50;55;21;65;45;37;42
2020-04-23 10:45:00;53;42;21;34;56;30;62;36;41;50
2020-04-23 11:00:00;55;58;23;42;70;16;75;39;53;41
2020-04-23 11:15:00;57;54;22;48;74;20;74;42;58;59
2020-04-23 11:30:00;62;46;23;38;55;22;65;37;49;62
2020-04-23 11:45:00;44;33;23;39;49;21;54;33;38;43
2020-04-23 12:00:00;62;51;14;51;52;15;65;42;48;61
2020-04-23 12:15:00;61;56;19;50;54;24;60;31;57;49
2020-04-23 12:30:00;62;59;14;45;56;19;59;46;59;52
2020-04-23 12:45:00;60;53;26;46;66;21;76;42;57;54
2020-04-23 13:00:00;52;49;24;35;48;22;51;37;53;52
2020-04-23 13:15:00;63;34;17;39;60;16;60;44;41;59
2020-04-23 13:30:00;63;45;19;48;47;17;49;41;49;60
2020-04-23 13:45:00;66;59;16;47;58;19;63;41;63;63
2020-04-23 14:00:00;68;35;9;59;64;22;76;53;37;57
2020-04-23 14:15:00;72;49;12;57;61;23;69;56;54;59
2020-04-23 14:30:00;70;64;13;50;71;21;78;49;62;65
2020-04-23 14:45:00;54;43;20;46;67;13;70;38;43;53
2020-04-23 15:00:00;70;71;20;47;61;18;74;46;76;61
2020-04-23 15:15:00;71;76;15;42;53;22;57;40;81;66
2020-04-23 15:30:00;71;59;11;58;63;22;64;53;64;64
2020-04-23 15:45:00;65;50;15;58;74;17;73;51;54;57
2020-04-23 16:00:00;72;53;16;47;60;19;65;48;57;63
2020-04-23 16:15:00;73;71;23;65;68;31;74;55;72;70
2020-04-23 16:30:00;72;67;24;50;73;20;76;44;76;69
2020-04-23 16:45:00;80;71;15;52;85;15;86;44;74;84
2020-04-23 17:00:00;76;67;21;44;74;23;77;44;73;73
2020-04-23 17:15:00;74;59;24;42;69;27;72;46;67;66
2020-04-23 17:30:00;41;36;7;31;40;8;45;27;36;41
2020-04-23 17:45:00;36;29;7;30;47;8;48;28;34;27
2020-04-23 18:00:00;68;53;24;39;61;17;61;34;56;56
2020-04-23 18:15:00;58;48;13;51;65;14;69;45;46;49
2020-04-23 18:30:00;52;45;12;37;38;11;40;30;48;44
2020-04-23 18:45:00;48;27;16;38;46;13;48;26;27;44
2020-04-23 19:00:00;46;37;17;30;49;10;56;29;38;35
2020-04-23 19:15:00;42;45;11;34;48;26;57;33;47;34
2020-04-23 19:30:00;49;33;12;34;35;14;38;30;36;41
2020-04-23 19:45:00;38;28;5;28;33;12;36;24;29;31
2020-04-23 20:00:00;30;26;6;30;24;8;26;28;26;23
2020-04-23 20:15:00;34;34;3;31;30;11;32;24;33;36
2020-04-23 20:30:00;31;17;2;30;21;12;27;30;17;25
2020-04-23 20:45:00;27;12;2;24;29;13;32;25;15;24
2020-04-23 21:00:00;31;18;2;23;31;8;33;20;19;27
2020-04-23 21:15:00;20;22;5;31;42;4;42;25;24;14
2020-04-23 21:30:00;11;10;0;9;11;8;13;10;10;9
2020-04-23 21:45:00;27;11;5;15;24;4;26;12;14;23
2020-04-23 22:00:00;13;11;5;13;15;2;14;15;10;11
2020-04-23 22:15:00;15;6;2;11;19;1;18;9;7;13
2020-04-23 22:30:00;12;6;2;8;8;7;7;5;6;10
2020-04-23 22:45:00;11;6;1;16;20;3;23;11;7;11
2020-04-23 23:00:00;10;5;3;6;9;0;8;8;9;7
2020-04-23 23:15:00;9;7;3;5;8;2;9;7;10;7
2020-04-23 23:30:00;3;7;0;5;7;0;7;5;7;2
2020-04-23 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
