DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DD1);6(DD2);7(DF1);8(DF2);9(DC1);10(DA3);11(DC2);12(TAFGA);13(TAFBA);14(TAFGA2);15(TAFBA2);16(TAFBB);17(TAFBC);18(TAFGD);19(TAFBD);20(TAFGE);21(TAFBE);22(TAFBF)
2019-08-19 00:00:00;5;3;3;5;3;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-19 00:15:00;1;2;3;7;14;7;10;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-19 00:30:00;1;2;7;2;6;3;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-19 00:45:00;0;2;4;1;7;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-19 01:00:00;5;2;1;1;5;3;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-19 01:15:00;3;1;4;3;4;4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-19 01:30:00;2;2;0;1;3;3;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-19 01:45:00;1;0;5;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-19 02:00:00;0;0;0;1;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-19 02:15:00;0;1;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-19 02:30:00;4;2;2;2;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-19 02:45:00;0;1;0;2;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-19 03:00:00;2;2;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-19 03:15:00;2;3;1;0;3;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-19 03:30:00;1;2;0;0;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-19 03:45:00;0;0;4;1;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-19 04:00:00;1;2;3;0;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-19 04:15:00;6;2;0;1;4;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-19 04:30:00;0;3;0;1;4;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-19 04:45:00;6;2;2;1;6;5;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-19 05:00:00;3;6;9;3;8;2;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-19 05:15:00;8;11;11;8;23;11;3;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-19 05:30:00;13;9;12;10;45;18;9;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-19 05:45:00;10;22;25;14;54;25;6;4;0;8;0;0;0;0;0;0;0;0;0;1;0;0
2019-08-19 06:00:00;6;9;9;7;34;24;14;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-19 06:15:00;8;12;20;13;51;28;18;2;0;8;0;1;0;0;0;0;0;0;0;1;4;0
2019-08-19 06:30:00;21;23;20;15;104;31;12;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-19 06:45:00;14;22;33;18;89;29;19;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-19 07:00:00;20;26;20;16;77;34;20;2;0;11;0;0;0;0;0;0;0;1;0;2;0;0
2019-08-19 07:15:00;13;29;33;14;92;19;23;2;0;8;0;0;0;0;0;0;0;0;0;6;0;0
2019-08-19 07:30:00;19;34;20;11;97;15;38;5;0;17;0;0;4;2;5;0;0;0;0;0;0;0
2019-08-19 07:45:00;25;34;37;23;87;29;26;2;0;15;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-19 08:00:00;30;24;27;17;70;20;31;4;0;11;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-19 08:15:00;26;41;32;17;70;21;40;1;0;13;0;0;0;1;0;0;0;1;2;0;0;0
