DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2020-02-13 00:00:00;3;2;3;1;2;3;4;1;1;2;2
2020-02-13 00:15:00;0;3;9;0;0;2;4;1;0;2;0
2020-02-13 00:30:00;0;1;0;0;0;2;2;2;1;4;2
2020-02-13 00:45:00;1;1;2;0;0;0;0;0;0;1;4
2020-02-13 01:00:00;0;0;3;0;0;1;1;1;0;0;2
2020-02-13 01:15:00;0;1;2;0;0;1;2;0;1;2;1
2020-02-13 01:30:00;2;1;4;0;0;0;2;0;1;3;2
2020-02-13 01:45:00;0;0;2;0;0;0;0;0;0;1;1
2020-02-13 02:00:00;0;2;1;1;1;0;0;0;1;3;1
2020-02-13 02:15:00;0;0;1;0;0;1;1;0;0;0;0
2020-02-13 02:30:00;0;0;1;0;0;0;4;1;1;4;1
2020-02-13 02:45:00;1;0;1;0;1;0;1;0;1;2;1
2020-02-13 03:00:00;0;3;4;1;0;0;1;0;1;1;2
2020-02-13 03:15:00;1;1;0;0;2;0;0;0;0;2;1
2020-02-13 03:30:00;1;0;1;0;1;0;0;0;1;2;3
2020-02-13 03:45:00;0;1;5;0;0;0;1;3;1;3;1
2020-02-13 04:00:00;1;2;0;0;0;1;1;0;0;3;2
2020-02-13 04:15:00;1;0;2;0;3;0;2;0;0;1;3
2020-02-13 04:30:00;0;4;10;1;2;2;4;0;0;1;1
2020-02-13 04:45:00;2;5;5;2;3;3;3;0;1;4;5
2020-02-13 05:00:00;0;22;15;0;0;2;5;3;1;4;9
2020-02-13 05:15:00;4;42;25;1;1;2;8;3;2;7;10
2020-02-13 05:30:00;4;45;25;1;4;3;12;2;5;18;13
2020-02-13 05:45:00;4;35;35;1;4;4;11;3;8;26;20
2020-02-13 06:00:00;4;23;22;3;5;1;14;7;18;26;17
2020-02-13 06:15:00;3;30;29;4;6;3;13;4;20;43;20
2020-02-13 06:30:00;5;44;26;8;10;10;27;6;18;34;22
2020-02-13 06:45:00;5;41;38;9;13;8;25;18;32;40;26
