DATUM;1(DA1);2(DB1);3(DC1);4(DC2);5(DRES1);6(DRES2);7(TAFGA);8(TAFBA)
2019-10-03 00:00:00;14;5;2;3;0;0;0;0
2019-10-03 00:15:00;17;15;9;5;0;0;0;0
2019-10-03 00:30:00;10;9;1;0;0;0;0;0
2019-10-03 00:45:00;11;14;1;1;0;0;0;0
2019-10-03 01:00:00;9;10;0;0;0;0;0;0
2019-10-03 01:15:00;16;9;1;1;0;0;0;0
2019-10-03 01:30:00;12;8;1;0;0;0;0;0
2019-10-03 01:45:00;7;6;0;0;0;0;0;0
2019-10-03 02:00:00;6;3;0;0;0;0;0;0
2019-10-03 02:15:00;5;3;1;1;0;0;0;0
2019-10-03 02:30:00;11;6;3;1;0;0;0;0
2019-10-03 02:45:00;3;2;2;1;0;0;0;0
2019-10-03 03:00:00;4;4;0;2;0;0;0;0
2019-10-03 03:15:00;4;1;0;0;0;0;0;0
2019-10-03 03:30:00;5;6;3;2;0;0;0;0
2019-10-03 03:45:00;0;5;0;0;0;0;0;0
2019-10-03 04:00:00;3;7;1;1;0;0;0;0
2019-10-03 04:15:00;1;4;0;1;0;0;0;0
2019-10-03 04:30:00;3;3;1;2;0;0;0;0
2019-10-03 04:45:00;4;5;2;3;0;0;0;0
2019-10-03 05:00:00;2;6;1;1;0;0;0;0
2019-10-03 05:15:00;4;6;0;2;0;0;0;0
2019-10-03 05:30:00;2;6;1;1;0;0;0;0
2019-10-03 05:45:00;2;21;3;2;0;0;0;0
2019-10-03 06:00:00;9;17;1;1;0;0;0;0
2019-10-03 06:15:00;5;14;0;4;0;0;0;0
2019-10-03 06:30:00;6;7;1;1;0;0;0;0
2019-10-03 06:45:00;5;10;0;0;0;0;0;0
2019-10-03 07:00:00;10;9;2;2;0;0;0;0
2019-10-03 07:15:00;7;6;1;1;0;0;0;0
2019-10-03 07:30:00;6;6;0;0;0;0;0;0
2019-10-03 07:45:00;4;9;1;1;0;0;0;0
2019-10-03 08:00:00;8;10;2;1;0;0;0;0
2019-10-03 08:15:00;7;5;5;0;0;0;0;0
2019-10-03 08:30:00;8;3;0;0;0;0;0;0
2019-10-03 08:45:00;14;19;4;2;0;0;0;0
2019-10-03 09:00:00;20;25;0;0;0;0;0;0
2019-10-03 09:15:00;21;20;6;2;0;0;0;0
2019-10-03 09:30:00;19;17;2;0;0;0;0;0
2019-10-03 09:45:00;16;19;2;2;0;0;0;0
2019-10-03 10:00:00;25;24;0;1;0;0;0;0
2019-10-03 10:15:00;21;30;3;3;0;0;1;0
2019-10-03 10:30:00;18;32;2;0;0;0;0;0
2019-10-03 10:45:00;25;35;0;0;0;0;0;0
2019-10-03 11:00:00;11;16;3;1;0;0;0;0
2019-10-03 11:15:00;27;30;1;0;0;0;0;0
2019-10-03 11:30:00;28;31;4;0;0;0;0;0
2019-10-03 11:45:00;31;31;4;5;0;0;0;0
2019-10-03 12:00:00;23;36;0;0;0;0;1;0
