DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-10-02 00:00:00;3;3;0;8;0;4;0;0;0;0;0
2020-10-02 00:15:00;2;3;0;15;1;5;1;0;0;0;0
2020-10-02 00:30:00;0;2;0;4;1;2;0;2;0;0;0
2020-10-02 00:45:00;0;1;0;2;0;1;1;2;0;0;0
2020-10-02 01:00:00;0;1;0;5;1;4;0;0;0;0;0
2020-10-02 01:15:00;0;3;0;3;0;2;0;0;0;0;0
2020-10-02 01:30:00;1;2;0;3;0;2;0;0;0;0;0
2020-10-02 01:45:00;1;3;0;2;0;2;0;0;0;0;0
2020-10-02 02:00:00;1;2;0;1;0;0;0;0;0;0;0
2020-10-02 02:15:00;0;1;0;1;0;1;0;0;0;0;0
2020-10-02 02:30:00;1;2;0;2;0;0;0;1;0;0;0
2020-10-02 02:45:00;0;2;0;2;0;1;0;0;0;0;0
2020-10-02 03:00:00;1;0;0;4;0;3;0;0;0;0;0
2020-10-02 03:15:00;0;1;0;3;0;2;0;0;0;0;0
2020-10-02 03:30:00;1;0;0;0;0;0;0;1;0;0;0
2020-10-02 03:45:00;0;2;0;2;0;0;0;1;0;0;0
2020-10-02 04:00:00;2;3;0;2;0;1;0;0;0;0;0
2020-10-02 04:15:00;1;3;0;3;0;2;0;0;0;0;0
2020-10-02 04:30:00;2;3;0;1;0;1;0;3;0;0;0
2020-10-02 04:45:00;1;0;0;1;1;1;1;2;0;0;0
2020-10-02 05:00:00;2;3;0;8;0;3;1;1;0;0;0
2020-10-02 05:15:00;7;8;0;3;0;2;3;3;0;0;0
2020-10-02 05:30:00;6;8;0;10;2;5;2;5;0;0;0
2020-10-02 05:45:00;12;21;0;13;3;10;4;8;0;0;0
2020-10-02 06:00:00;16;16;0;16;4;8;3;5;0;0;0
2020-10-02 06:15:00;31;24;0;35;7;28;3;15;0;0;0
2020-10-02 06:30:00;32;36;0;38;11;33;5;19;0;3;0
2020-10-02 06:45:00;41;50;0;27;7;20;4;20;0;0;0
2020-10-02 07:00:00;46;61;0;31;7;25;9;21;3;0;0
2020-10-02 07:15:00;68;125;0;65;18;49;8;29;0;0;0
2020-10-02 07:30:00;101;132;0;75;23;61;8;40;1;0;0
2020-10-02 07:45:00;107;105;0;107;20;76;11;43;1;29;0
2020-10-02 08:00:00;53;53;0;61;19;50;7;16;27;4;2
2020-10-02 08:15:00;59;41;0;59;17;54;8;21;0;0;0
2020-10-02 08:30:00;58;44;0;45;15;40;3;16;2;74;0
2020-10-02 08:45:00;53;62;0;59;14;46;4;17;0;0;0
2020-10-02 09:00:00;46;43;0;63;9;44;6;13;0;0;0
2020-10-02 09:15:00;49;51;0;53;7;45;6;9;0;1;0
2020-10-02 09:30:00;55;53;0;68;7;53;7;10;0;0;0
2020-10-02 09:45:00;44;47;0;78;7;69;6;9;0;0;0
2020-10-02 10:00:00;49;63;0;75;17;58;14;13;0;0;0
2020-10-02 10:15:00;36;47;0;54;12;47;3;8;2;0;0
2020-10-02 10:30:00;
2020-10-02 10:45:00;
2020-10-02 11:00:00;
2020-10-02 11:15:00;
2020-10-02 11:30:00;
2020-10-02 11:45:00;
2020-10-02 12:00:00;31;43;0;105;18;85;3;10;0;4;3
2020-10-02 12:15:00;46;86;0;121;22;94;15;25;27;27;0
2020-10-02 12:30:00;39;55;0;121;16;94;8;22;0;0;1
2020-10-02 12:45:00;44;71;0;135;21;94;12;41;1;20;0
2020-10-02 13:00:00;46;60;0;117;11;81;13;21;1;22;0
2020-10-02 13:15:00;42;54;0;139;32;104;16;24;8;2;0
2020-10-02 13:30:00;33;47;0;117;20;103;4;14;0;1;0
2020-10-02 13:45:00;35;51;0;77;4;53;7;18;5;0;0
2020-10-02 14:00:00;48;41;0;132;21;87;6;18;0;8;0
2020-10-02 14:15:00;45;42;0;123;14;89;10;21;15;0;0
