DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2019-08-22 00:00:00;4;5;5;1;0;0;0;0;0;0
2019-08-22 00:15:00;1;1;6;0;0;0;0;0;0;0
2019-08-22 00:30:00;4;5;4;0;0;0;0;0;0;0
2019-08-22 00:45:00;4;4;4;0;0;0;0;1;0;0
2019-08-22 01:00:00;2;1;2;1;0;0;0;0;0;0
2019-08-22 01:15:00;3;3;4;0;0;0;0;1;0;0
2019-08-22 01:30:00;4;5;1;1;0;0;0;0;0;0
2019-08-22 01:45:00;2;2;0;0;0;0;0;0;0;0
2019-08-22 02:00:00;1;2;3;0;0;0;0;0;0;0
2019-08-22 02:15:00;2;2;0;0;0;0;0;1;0;0
2019-08-22 02:30:00;2;3;2;0;0;0;0;1;0;0
2019-08-22 02:45:00;2;3;1;0;2;0;0;0;0;0
2019-08-22 03:00:00;3;3;2;0;0;0;0;1;0;0
2019-08-22 03:15:00;0;1;0;1;0;0;0;0;0;0
2019-08-22 03:30:00;1;2;3;1;0;0;0;0;0;0
2019-08-22 03:45:00;4;5;4;5;0;0;1;0;0;0
2019-08-22 04:00:00;3;4;1;1;0;0;0;1;0;0
2019-08-22 04:15:00;3;1;3;0;0;0;0;0;0;0
2019-08-22 04:30:00;4;7;2;1;0;0;0;1;0;0
2019-08-22 04:45:00;7;6;2;4;1;2;2;0;0;0
2019-08-22 05:00:00;8;9;7;1;0;0;1;1;0;0
2019-08-22 05:15:00;22;8;19;3;0;1;1;0;0;0
2019-08-22 05:30:00;37;20;59;2;0;0;0;7;0;0
2019-08-22 05:45:00;59;21;38;5;1;7;5;4;0;0
2019-08-22 06:00:00;38;22;48;6;0;3;3;6;0;0
2019-08-22 06:15:00;43;26;56;4;3;2;2;5;0;0
2019-08-22 06:30:00;45;31;107;4;2;0;2;1;0;0
2019-08-22 06:45:00;60;35;77;6;0;0;1;3;0;0
2019-08-22 07:00:00;40;24;58;3;2;0;2;2;1;0
2019-08-22 07:15:00;43;25;61;1;1;2;2;9;0;0
2019-08-22 07:30:00;54;47;90;4;2;2;2;8;0;0
2019-08-22 07:45:00;41;24;70;5;3;3;5;5;0;0
2019-08-22 08:00:00;60;44;82;5;2;3;4;12;0;0
2019-08-22 08:15:00;39;29;62;5;4;4;6;9;3;4
2019-08-22 08:30:00;44;40;56;2;4;5;6;11;1;0
2019-08-22 08:45:00;35;41;49;1;2;3;13;6;0;0
2019-08-22 09:00:00;34;38;34;5;3;4;9;2;0;1
2019-08-22 09:15:00;29;42;49;5;6;6;9;4;0;0
2019-08-22 09:30:00;19;37;35;5;4;4;13;5;5;2
2019-08-22 09:45:00;30;41;47;3;3;1;11;6;3;0
2019-08-22 10:00:00;33;45;33;2;4;2;7;6;2;0
2019-08-22 10:15:00;24;31;57;3;8;3;14;7;5;2
2019-08-22 10:30:00;19;35;50;6;1;1;11;11;1;0
2019-08-22 10:45:00;31;41;45;7;6;4;11;9;8;0
2019-08-22 11:00:00;24;46;53;3;9;3;9;8;0;0
2019-08-22 11:15:00;27;40;83;3;1;3;17;7;2;0
2019-08-22 11:30:00;28;43;70;2;6;5;16;12;3;0
2019-08-22 11:45:00;22;51;56;2;6;1;11;9;3;0
2019-08-22 12:00:00;22;49;53;7;7;6;17;13;0;0
2019-08-22 12:15:00;23;44;51;7;12;5;8;10;0;0
2019-08-22 12:30:00;30;38;52;1;6;3;10;9;1;16
2019-08-22 12:45:00;30;43;52;10;2;5;16;7;0;0
2019-08-22 13:00:00;25;47;59;3;3;4;14;7;3;22
2019-08-22 13:15:00;30;39;61;6;6;2;16;8;2;12
2019-08-22 13:30:00;33;45;59;4;8;3;16;11;5;2
2019-08-22 13:45:00;22;39;58;5;4;1;18;10;1;0
2019-08-22 14:00:00;46;51;51;3;15;8;32;14;0;0
2019-08-22 14:15:00;36;41;50;4;17;2;39;21;3;1
2019-08-22 14:30:00;28;81;64;7;22;5;26;25;0;0
2019-08-22 14:45:00;24;56;46;4;10;5;25;22;0;0
2019-08-22 15:00:00;25;65;57;9;6;2;40;30;0;0
2019-08-22 15:15:00;34;83;41;5;9;2;33;22;1;0
2019-08-22 15:30:00;38;56;56;7;19;5;25;23;0;0
2019-08-22 15:45:00;17;51;50;7;6;1;21;9;0;0
2019-08-22 16:00:00;31;62;53;6;15;1;33;21;3;0
2019-08-22 16:15:00;27;54;62;5;11;3;22;19;3;0
2019-08-22 16:30:00;28;70;58;11;17;0;31;15;2;0
2019-08-22 16:45:00;32;54;64;5;12;4;22;18;3;0
2019-08-22 17:00:00;30;63;79;10;14;3;36;27;3;0
2019-08-22 17:15:00;29;42;40;3;11;2;21;12;2;7
2019-08-22 17:30:00;27;60;66;6;6;4;17;13;4;3
2019-08-22 17:45:00;21;31;48;4;6;2;10;14;0;0
2019-08-22 18:00:00;30;48;67;6;8;4;19;14;3;15
2019-08-22 18:15:00;21;45;39;3;4;0;14;6;1;0
2019-08-22 18:30:00;26;42;51;8;3;2;10;11;2;9
2019-08-22 18:45:00;22;25;43;3;7;4;13;8;2;1
2019-08-22 19:00:00;26;36;49;5;2;3;9;12;0;0
2019-08-22 19:15:00;21;30;37;4;6;2;12;5;3;3
2019-08-22 19:30:00;9;19;30;2;4;1;6;6;0;0
2019-08-22 19:45:00;17;16;46;0;2;1;1;6;3;5
2019-08-22 20:00:00;22;21;50;6;1;0;1;4;0;0
2019-08-22 20:15:00;14;18;33;7;4;0;2;3;0;0
2019-08-22 20:30:00;13;24;26;3;0;0;0;7;0;0
2019-08-22 20:45:00;16;18;19;4;1;0;3;7;0;0
2019-08-22 21:00:00;6;12;12;1;1;0;0;3;0;0
2019-08-22 21:15:00;17;20;23;3;0;0;3;3;0;0
2019-08-22 21:30:00;14;20;21;2;2;1;2;2;0;0
2019-08-22 21:45:00;10;18;10;6;2;0;11;7;1;0
2019-08-22 22:00:00;15;26;12;1;6;0;9;14;0;0
2019-08-22 22:15:00;3;11;11;2;5;0;3;6;0;0
2019-08-22 22:30:00;6;10;7;2;0;0;3;6;0;0
2019-08-22 22:45:00;3;8;5;1;2;1;1;0;0;0
2019-08-22 23:00:00;7;10;5;2;1;1;0;2;0;0
2019-08-22 23:15:00;11;10;3;2;1;1;0;1;0;0
2019-08-22 23:30:00;8;7;6;0;1;1;0;1;0;0
2019-08-22 23:45:00;4;6;6;0;0;0;0;1;0;0
