DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2020-07-31 00:00:00;16;4;7;2;0;11;11;0;2
2020-07-31 00:15:00;7;7;6;2;3;21;10;1;2
2020-07-31 00:30:00;12;14;12;3;2;16;9;0;2
2020-07-31 00:45:00;6;13;9;8;7;10;2;0;2
2020-07-31 01:00:00;8;11;12;4;2;8;7;2;2
2020-07-31 01:15:00;6;5;7;3;1;14;5;0;1
2020-07-31 01:30:00;2;2;1;0;0;7;2;0;0
2020-07-31 01:45:00;8;3;8;2;0;7;8;0;0
2020-07-31 02:00:00;4;6;5;2;1;11;5;0;0
2020-07-31 02:15:00;3;4;6;2;3;5;5;0;0
2020-07-31 02:30:00;4;1;1;0;0;10;2;0;1
2020-07-31 02:45:00;4;8;7;2;0;5;1;0;0
2020-07-31 03:00:00;10;5;7;4;1;8;3;1;0
2020-07-31 03:15:00;5;2;3;2;0;7;2;0;0
2020-07-31 03:30:00;5;5;3;1;1;6;2;0;1
2020-07-31 03:45:00;3;2;1;1;0;6;2;0;2
2020-07-31 04:00:00;2;4;8;3;5;8;5;0;1
2020-07-31 04:15:00;4;3;6;1;1;11;7;0;0
2020-07-31 04:30:00;12;5;2;2;2;16;5;0;0
2020-07-31 04:45:00;17;7;12;5;3;31;16;2;2
2020-07-31 05:00:00;24;10;8;3;3;20;10;1;1
2020-07-31 05:15:00;31;18;14;3;1;23;10;0;2
2020-07-31 05:30:00;38;26;25;8;5;52;28;5;9
2020-07-31 05:45:00;40;35;49;16;13;65;62;3;5
2020-07-31 06:00:00;37;33;52;13;5;63;63;0;6
2020-07-31 06:15:00;50;42;50;11;13;78;58;8;14
2020-07-31 06:30:00;55;48;77;12;10;63;43;5;12
2020-07-31 06:45:00;66;61;58;16;10;69;60;11;16
2020-07-31 07:00:00;89;78;49;16;11;70;45;4;9
2020-07-31 07:15:00;84;97;80;17;10;69;85;14;12
2020-07-31 07:30:00;89;102;79;15;8;71;59;7;17
2020-07-31 07:45:00;98;113;82;26;10;73;79;10;17
2020-07-31 08:00:00;58;77;67;21;11;86;58;12;17
2020-07-31 08:15:00;64;77;78;14;12;94;77;17;25
2020-07-31 08:30:00;82;90;76;18;13;93;78;7;13
2020-07-31 08:45:00;78;83;70;29;10;84;56;19;25
2020-07-31 09:00:00;76;73;61;17;9;93;70;14;16
2020-07-31 09:15:00;68;79;72;16;12;102;78;11;18
2020-07-31 09:30:00;78;93;92;13;10;85;78;12;19
2020-07-31 09:45:00;85;85;71;14;16;95;78;12;14
2020-07-31 10:00:00;80;69;77;16;13;93;80;14;19
2020-07-31 10:15:00;95;90;72;17;14;110;68;16;20
2020-07-31 10:30:00;85;83;74;21;14;103;65;18;19
2020-07-31 10:45:00;79;91;90;26;11;96;94;7;16
2020-07-31 11:00:00;102;110;88;24;16;123;113;18;28
2020-07-31 11:15:00;85;79;82;26;11;95;83;13;12
2020-07-31 11:30:00;112;119;98;16;12;112;80;20;23
2020-07-31 11:45:00;96;95;87;30;16;95;93;26;23
2020-07-31 12:00:00;86;117;113;32;18;115;112;23;27
2020-07-31 12:15:00;86;107;92;30;10;113;99;14;21
2020-07-31 12:30:00;86;107;91;36;12;107;104;25;28
2020-07-31 12:45:00;98;112;95;30;17;99;109;19;28
2020-07-31 13:00:00;85;115;81;17;12;109;114;22;31
2020-07-31 13:15:00;93;112;90;32;12;102;92;21;23
2020-07-31 13:30:00;75;81;75;19;12;109;101;23;19
2020-07-31 13:45:00;69;142;90;24;12;131;99;16;21
2020-07-31 14:00:00;82;107;98;22;13;112;93;90;27
2020-07-31 14:15:00;94;100;106;24;13;120;106;15;17
2020-07-31 14:30:00;103;102;114;29;12;106;93;15;18
2020-07-31 14:45:00;93;132;65;29;19;124;80;12;20
2020-07-31 15:00:00;113;119;88;33;17;115;97;36;21
2020-07-31 15:15:00;85;107;86;28;15;101;87;14;35
2020-07-31 15:30:00;99;107;85;29;15;121;93;19;25
2020-07-31 15:45:00;84;99;73;26;13;100;78;14;25
2020-07-31 16:00:00;96;96;63;35;12;104;94;6;17
2020-07-31 16:15:00;93;96;75;31;12;112;88;169;21
2020-07-31 16:30:00;93;105;85;30;12;105;109;12;18
2020-07-31 16:45:00;104;124;91;26;15;103;66;19;26
2020-07-31 17:00:00;80;87;75;29;11;96;75;12;14
2020-07-31 17:15:00;83;107;75;30;15;102;62;14;18
2020-07-31 17:30:00;87;92;69;19;14;90;68;19;17
2020-07-31 17:45:00;95;103;71;20;12;90;57;13;21
2020-07-31 18:00:00;85;134;73;28;11;105;68;10;21
2020-07-31 18:15:00;80;101;56;29;27;66;60;12;18
2020-07-31 18:30:00;72;81;61;14;14;84;54;18;19
2020-07-31 18:45:00;68;102;97;28;14;80;72;9;19
2020-07-31 19:00:00;84;72;67;21;9;64;71;11;10
2020-07-31 19:15:00;89;103;59;22;14;69;47;4;13
2020-07-31 19:30:00;65;78;55;17;15;73;44;5;19
2020-07-31 19:45:00;63;62;42;16;12;57;35;10;15
2020-07-31 20:00:00;61;83;62;20;12;55;53;10;12
2020-07-31 20:15:00;49;71;42;15;15;57;44;11;15
2020-07-31 20:30:00;48;41;40;15;19;45;32;8;11
2020-07-31 20:45:00;32;50;42;11;7;50;32;7;15
2020-07-31 21:00:00;52;46;45;14;7;42;33;7;15
2020-07-31 21:15:00;46;48;41;15;9;56;30;7;9
2020-07-31 21:30:00;32;35;34;11;4;38;18;6;9
2020-07-31 21:45:00;34;49;37;10;7;49;24;7;15
2020-07-31 22:00:00;38;43;36;10;7;54;31;3;13
2020-07-31 22:15:00;39;30;34;10;10;59;35;11;14
2020-07-31 22:30:00;25;34;38;16;9;31;30;7;10
2020-07-31 22:45:00;30;30;25;11;5;34;18;1;3
2020-07-31 23:00:00;41;37;27;13;6;42;19;3;9
2020-07-31 23:15:00;30;29;35;13;7;37;20;2;4
2020-07-31 23:30:00;22;25;19;9;3;32;20;1;5
2020-07-31 23:45:00;28;22;23;10;6;27;24;0;2
