DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2020-07-10 00:00:00;7;12;11;4;2;10;7;0;3
2020-07-10 00:15:00;10;3;5;1;2;11;5;1;4
2020-07-10 00:30:00;7;10;10;3;1;6;6;2;1
2020-07-10 00:45:00;11;6;5;3;1;4;2;1;3
2020-07-10 01:00:00;7;7;6;3;2;5;4;0;0
2020-07-10 01:15:00;3;4;5;1;0;11;5;0;1
2020-07-10 01:30:00;5;3;3;1;0;7;2;0;0
2020-07-10 01:45:00;7;1;5;2;3;10;6;0;1
2020-07-10 02:00:00;3;1;3;1;1;7;3;0;0
2020-07-10 02:15:00;7;6;6;0;0;4;5;0;1
2020-07-10 02:30:00;7;4;3;2;0;10;8;0;1
2020-07-10 02:45:00;5;6;7;4;2;7;5;0;0
2020-07-10 03:00:00;5;8;8;2;2;5;3;0;0
2020-07-10 03:15:00;4;5;5;2;1;7;3;1;0
2020-07-10 03:30:00;5;5;3;1;1;5;5;0;0
2020-07-10 03:45:00;6;10;11;5;5;11;5;0;0
2020-07-10 04:00:00;1;3;2;2;2;6;4;0;0
2020-07-10 04:15:00;5;10;4;3;1;10;3;0;0
2020-07-10 04:30:00;8;6;5;4;2;18;4;2;1
2020-07-10 04:45:00;14;2;4;0;0;27;10;0;0
2020-07-10 05:00:00;19;12;6;1;0;28;7;0;0
2020-07-10 05:15:00;34;16;21;8;0;35;25;2;2
2020-07-10 05:30:00;26;21;32;11;4;38;28;3;8
2020-07-10 05:45:00;43;24;41;15;4;61;52;3;8
2020-07-10 06:00:00;32;33;44;11;1;66;62;5;14
2020-07-10 06:15:00;56;50;63;18;9;72;60;4;13
2020-07-10 06:30:00;55;49;60;13;9;80;54;10;15
2020-07-10 06:45:00;76;69;61;12;11;83;88;6;8
2020-07-10 07:00:00;90;109;73;26;12;72;60;5;12
2020-07-10 07:15:00;84;98;69;15;10;72;70;5;12
2020-07-10 07:30:00;87;110;76;23;8;86;89;13;53
2020-07-10 07:45:00;82;94;76;24;14;100;86;17;22
2020-07-10 08:00:00;77;81;62;14;14;81;75;13;13
2020-07-10 08:15:00;80;90;77;18;10;70;60;17;17
2020-07-10 08:30:00;78;77;82;12;10;92;84;6;16
2020-07-10 08:45:00;76;70;77;13;12;96;63;16;20
2020-07-10 09:00:00;78;91;64;17;12;95;70;15;27
2020-07-10 09:15:00;64;97;110;22;10;84;62;16;20
2020-07-10 09:30:00;79;86;74;17;15;104;66;16;19
2020-07-10 09:45:00;91;88;74;18;11;95;67;10;15
2020-07-10 10:00:00;85;74;72;26;11;78;74;13;14
2020-07-10 10:15:00;80;85;86;20;17;96;81;10;19
2020-07-10 10:30:00;83;69;66;14;14;100;67;19;21
2020-07-10 10:45:00;98;102;87;24;13;98;66;15;24
2020-07-10 11:00:00;86;94;101;23;12;106;83;12;25
2020-07-10 11:15:00;87;97;85;24;10;100;91;8;11
2020-07-10 11:30:00;85;88;84;24;14;105;76;16;19
2020-07-10 11:45:00;100;114;109;34;15;100;78;20;26
2020-07-10 12:00:00;97;123;97;29;16;107;91;33;43
2020-07-10 12:15:00;107;125;89;27;13;91;83;16;19
2020-07-10 12:30:00;88;110;77;26;13;116;96;12;21
2020-07-10 12:45:00;81;116;101;27;15;112;103;14;23
2020-07-10 13:00:00;68;103;86;29;12;133;101;14;20
2020-07-10 13:15:00;113;128;82;31;13;109;97;10;17
2020-07-10 13:30:00;92;96;65;52;11;117;99;10;15
2020-07-10 13:45:00;84;110;95;27;13;101;101;10;49
2020-07-10 14:00:00;88;106;66;28;12;103;91;7;18
2020-07-10 14:15:00;102;109;89;24;12;117;79;14;17
2020-07-10 14:30:00;90;121;87;28;15;111;105;8;14
2020-07-10 14:45:00;82;119;80;31;14;113;94;8;10
2020-07-10 15:00:00;94;102;94;40;11;107;101;13;20
2020-07-10 15:15:00;105;125;93;34;16;104;92;17;20
2020-07-10 15:30:00;77;101;89;24;11;99;94;14;19
2020-07-10 15:45:00;111;129;81;31;17;108;102;21;26
2020-07-10 16:00:00;97;125;84;31;16;96;80;25;17
2020-07-10 16:15:00;102;104;80;21;11;104;84;12;20
2020-07-10 16:30:00;90;103;79;30;20;100;75;14;22
2020-07-10 16:45:00;83;89;79;22;13;89;76;17;24
2020-07-10 17:00:00;93;129;82;33;19;102;85;21;28
2020-07-10 17:15:00;89;119;68;30;14;101;88;8;17
2020-07-10 17:30:00;84;117;85;29;15;94;78;16;24
2020-07-10 17:45:00;82;95;94;21;12;94;75;15;22
2020-07-10 18:00:00;91;111;74;27;12;87;56;13;18
2020-07-10 18:15:00;74;83;60;27;17;85;84;14;20
2020-07-10 18:30:00;90;121;63;26;19;88;59;22;28
2020-07-10 18:45:00;77;101;71;27;13;73;54;10;19
2020-07-10 19:00:00;81;85;64;21;15;73;65;9;19
2020-07-10 19:15:00;72;88;56;25;17;70;47;9;14
2020-07-10 19:30:00;59;65;61;10;10;55;37;11;15
2020-07-10 19:45:00;76;75;51;20;19;61;34;8;17
2020-07-10 20:00:00;50;67;50;34;24;53;39;14;16
2020-07-10 20:15:00;48;62;33;20;11;50;34;8;13
2020-07-10 20:30:00;48;53;37;15;12;52;32;8;11
2020-07-10 20:45:00;54;49;38;10;11;48;27;7;12
2020-07-10 21:00:00;44;41;33;8;6;35;24;5;6
2020-07-10 21:15:00;40;34;38;13;9;46;31;10;12
2020-07-10 21:30:00;25;35;29;15;4;47;29;4;9
2020-07-10 21:45:00;28;37;19;8;8;38;22;1;6
2020-07-10 22:00:00;31;36;37;12;4;39;30;5;8
2020-07-10 22:15:00;32;38;36;11;10;53;23;2;10
2020-07-10 22:30:00;19;25;26;11;10;37;21;2;3
2020-07-10 22:45:00;23;27;19;10;6;21;13;2;1
2020-07-10 23:00:00;23;23;23;5;7;34;21;3;7
2020-07-10 23:15:00;26;20;22;7;4;28;17;5;6
2020-07-10 23:30:00;22;18;16;9;2;26;22;2;3
2020-07-10 23:45:00;26;16;10;4;1;21;9;3;6
