DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2020-07-24 00:00:00;11;8;6;3;3;16;7;0;1
2020-07-24 00:15:00;17;16;11;8;5;13;7;0;1
2020-07-24 00:30:00;11;13;12;4;2;17;9;0;1
2020-07-24 00:45:00;7;5;5;3;1;7;3;0;1
2020-07-24 01:00:00;11;9;7;3;4;15;7;0;0
2020-07-24 01:15:00;8;4;1;0;1;9;2;1;2
2020-07-24 01:30:00;4;4;2;0;2;6;3;0;0
2020-07-24 01:45:00;8;4;5;3;0;7;6;0;1
2020-07-24 02:00:00;4;8;4;4;1;8;5;0;1
2020-07-24 02:15:00;5;4;4;2;1;5;2;0;0
2020-07-24 02:30:00;2;4;2;1;0;9;6;1;1
2020-07-24 02:45:00;4;3;6;1;2;4;7;0;1
2020-07-24 03:00:00;3;6;8;4;3;11;9;0;0
2020-07-24 03:15:00;6;7;6;2;2;7;4;0;1
2020-07-24 03:30:00;3;4;5;2;2;10;4;0;0
2020-07-24 03:45:00;3;2;3;1;0;6;4;0;0
2020-07-24 04:00:00;3;6;5;3;1;9;2;1;0
2020-07-24 04:15:00;5;5;5;0;0;8;4;0;1
2020-07-24 04:30:00;15;8;6;3;2;12;6;1;1
2020-07-24 04:45:00;13;4;5;0;1;18;8;0;1
2020-07-24 05:00:00;23;9;4;2;1;32;12;1;2
2020-07-24 05:15:00;29;20;24;4;3;33;17;4;5
2020-07-24 05:30:00;31;16;23;9;3;46;29;1;4
2020-07-24 05:45:00;47;35;50;10;4;69;52;7;8
2020-07-24 06:00:00;36;18;49;6;7;52;55;6;14
2020-07-24 06:15:00;53;50;74;20;6;88;72;8;14
2020-07-24 06:30:00;49;59;57;11;7;82;52;6;14
2020-07-24 06:45:00;73;74;75;19;9;81;68;3;22
2020-07-24 07:00:00;86;88;67;11;10;68;56;4;8
2020-07-24 07:15:00;105;135;92;16;12;76;66;8;19
2020-07-24 07:30:00;94;126;90;17;13;83;81;13;13
2020-07-24 07:45:00;100;101;77;26;17;105;89;15;26
2020-07-24 08:00:00;72;64;65;15;14;85;68;14;20
2020-07-24 08:15:00;90;97;79;14;9;82;66;9;20
2020-07-24 08:30:00;70;80;65;20;11;89;75;11;13
2020-07-24 08:45:00;83;81;71;27;13;88;77;16;24
2020-07-24 09:00:00;69;99;71;16;13;99;75;11;18
2020-07-24 09:15:00;61;89;60;22;12;81;54;15;20
2020-07-24 09:30:00;65;76;65;24;14;113;70;20;25
2020-07-24 09:45:00;70;79;98;24;12;117;116;21;23
2020-07-24 10:00:00;82;91;62;16;9;89;77;27;28
2020-07-24 10:15:00;81;98;87;26;14;104;101;26;33
2020-07-24 10:30:00;88;96;91;23;12;110;74;16;21
2020-07-24 10:45:00;83;116;86;18;11;96;87;7;17
2020-07-24 11:00:00;104;96;105;24;13;94;90;17;14
2020-07-24 11:15:00;76;103;100;36;18;115;91;24;26
2020-07-24 11:30:00;96;104;92;24;15;103;92;20;28
2020-07-24 11:45:00;112;105;78;22;12;116;103;16;22
2020-07-24 12:00:00;110;124;91;28;19;97;80;30;33
2020-07-24 12:15:00;101;117;96;32;13;118;114;14;18
2020-07-24 12:30:00;96;108;65;25;16;109;65;27;26
2020-07-24 12:45:00;107;118;66;31;12;120;102;14;18
2020-07-24 13:00:00;103;111;97;26;13;111;111;17;30
2020-07-24 13:15:00;106;132;95;26;12;114;128;13;23
2020-07-24 13:30:00;117;106;85;27;13;106;100;14;16
2020-07-24 13:45:00;89;91;87;28;12;102;88;19;31
2020-07-24 14:00:00;94;125;93;33;10;110;100;16;22
2020-07-24 14:15:00;92;112;101;26;15;110;122;9;16
2020-07-24 14:30:00;85;112;73;30;10;130;107;16;23
2020-07-24 14:45:00;98;103;73;27;16;123;103;22;15
2020-07-24 15:00:00;79;99;74;22;16;100;95;13;23
2020-07-24 15:15:00;107;125;71;30;12;120;104;13;19
2020-07-24 15:30:00;94;115;84;30;14;118;111;27;26
2020-07-24 15:45:00;91;98;82;34;13;103;98;11;18
2020-07-24 16:00:00;98;116;80;33;15;103;90;14;15
2020-07-24 16:15:00;103;91;68;26;15;120;92;16;18
2020-07-24 16:30:00;112;125;87;30;17;127;81;20;25
2020-07-24 16:45:00;94;91;70;30;15;103;89;21;28
2020-07-24 17:00:00;85;118;54;25;12;99;84;19;24
2020-07-24 17:15:00;109;114;97;34;15;98;96;13;17
2020-07-24 17:30:00;102;105;80;19;12;88;74;11;22
2020-07-24 17:45:00;87;114;73;28;18;90;72;13;18
2020-07-24 18:00:00;92;122;84;27;12;96;84;12;15
2020-07-24 18:15:00;87;113;73;19;10;92;69;19;29
2020-07-24 18:30:00;79;93;69;18;12;85;70;101;29
2020-07-24 18:45:00;94;101;62;24;13;78;62;15;34
2020-07-24 19:00:00;66;83;59;22;16;73;60;17;21
2020-07-24 19:15:00;68;76;59;25;14;56;67;8;18
2020-07-24 19:30:00;55;87;51;26;13;67;37;16;24
2020-07-24 19:45:00;59;79;49;27;14;57;27;7;11
2020-07-24 20:00:00;56;70;49;21;10;59;46;47;14
2020-07-24 20:15:00;46;51;49;20;11;58;43;7;15
2020-07-24 20:30:00;43;53;42;19;14;55;27;8;11
2020-07-24 20:45:00;52;55;40;16;13;53;25;10;17
2020-07-24 21:00:00;46;39;36;21;11;52;30;5;9
2020-07-24 21:15:00;54;52;37;8;2;44;29;7;17
2020-07-24 21:30:00;29;31;34;9;5;38;34;6;9
2020-07-24 21:45:00;52;37;35;10;7;46;31;7;11
2020-07-24 22:00:00;28;37;33;7;8;45;29;4;9
2020-07-24 22:15:00;34;32;37;10;6;66;38;3;6
2020-07-24 22:30:00;27;34;26;10;5;32;30;2;6
2020-07-24 22:45:00;35;36;33;11;7;29;21;3;16
2020-07-24 23:00:00;31;28;28;7;6;35;25;0;1
2020-07-24 23:15:00;28;21;15;5;2;33;19;3;1
2020-07-24 23:30:00;39;21;17;6;7;31;12;4;7
2020-07-24 23:45:00;21;20;24;6;4;23;26;4;4
