DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-08-13 00:00:00;0;10;6;15;4;0;0
2020-08-13 00:15:00;0;8;7;11;11;3;3
2020-08-13 00:30:00;0;12;12;15;9;0;0
2020-08-13 00:45:00;0;5;6;14;6;0;0
2020-08-13 01:00:00;0;13;5;9;8;0;0
2020-08-13 01:15:00;0;8;3;11;9;0;0
2020-08-13 01:30:00;0;10;7;4;6;0;0
2020-08-13 01:45:00;0;5;1;6;1;0;0
2020-08-13 02:00:00;0;4;2;6;4;0;0
2020-08-13 02:15:00;0;3;4;6;6;0;0
2020-08-13 02:30:00;0;7;3;4;1;0;0
2020-08-13 02:45:00;0;7;4;2;2;0;0
2020-08-13 03:00:00;0;3;1;12;5;0;0
2020-08-13 03:15:00;0;5;2;5;2;0;0
2020-08-13 03:30:00;0;5;0;7;2;0;0
2020-08-13 03:45:00;0;4;2;4;2;0;0
2020-08-13 04:00:00;0;6;4;9;4;0;0
2020-08-13 04:15:00;0;8;2;7;7;1;1
2020-08-13 04:30:00;0;8;4;9;7;0;0
2020-08-13 04:45:00;0;10;5;14;6;0;0
2020-08-13 05:00:00;0;23;5;21;12;0;0
2020-08-13 05:15:00;4;29;15;17;10;0;0
2020-08-13 05:30:00;0;44;42;37;24;1;1
2020-08-13 05:45:00;4;43;41;27;27;2;2
2020-08-13 06:00:00;2;49;38;41;30;4;4
2020-08-13 06:15:00;16;50;65;32;30;5;4
2020-08-13 06:30:00;6;66;89;44;35;5;6
2020-08-13 06:45:00;5;64;62;58;52;3;3
2020-08-13 07:00:00;10;83;88;52;43;5;5
2020-08-13 07:15:00;9;69;98;45;45;4;4
2020-08-13 07:30:00;3;97;95;79;65;4;4
2020-08-13 07:45:00;5;96;98;86;81;6;6
2020-08-13 08:00:00;4;79;77;64;57;5;5
2020-08-13 08:15:00;11;83;92;88;72;2;2
2020-08-13 08:30:00;19;94;78;90;83;6;5
2020-08-13 08:45:00;0;86;81;96;86;2;3
2020-08-13 09:00:00;20;77;85;88;77;3;3
2020-08-13 09:15:00;3;76;90;90;59;3;3
2020-08-13 09:30:00;4;74;87;81;85;4;4
2020-08-13 09:45:00;5;104;106;105;97;4;4
2020-08-13 10:00:00;7;103;99;101;96;3;3
2020-08-13 10:15:00;21;77;70;106;94;3;3
2020-08-13 10:30:00;41;99;87;102;103;5;5
2020-08-13 10:45:00;21;119;92;111;102;3;3
2020-08-13 11:00:00;22;85;93;103;83;3;3
2020-08-13 11:15:00;1;96;89;100;90;4;4
2020-08-13 11:30:00;6;87;95;106;100;5;5
2020-08-13 11:45:00;8;107;88;107;107;3;3
2020-08-13 12:00:00;12;106;96;95;91;3;3
2020-08-13 12:15:00;10;82;77;115;97;2;2
2020-08-13 12:30:00;14;115;91;99;101;6;6
2020-08-13 12:45:00;11;98;95;91;93;2;2
2020-08-13 13:00:00;2;96;90;94;93;3;3
2020-08-13 13:15:00;5;90;85;94;99;3;3
2020-08-13 13:30:00;3;108;108;103;94;7;7
2020-08-13 13:45:00;6;76;82;100;91;2;2
2020-08-13 14:00:00;57;90;95;95;97;4;4
2020-08-13 14:15:00;1;92;85;118;114;2;2
2020-08-13 14:30:00;18;103;93;121;129;4;4
2020-08-13 14:45:00;56;112;121;128;116;4;4
2020-08-13 15:00:00;3;104;86;108;122;4;4
2020-08-13 15:15:00;3;92;88;107;90;3;2
2020-08-13 15:30:00;5;104;100;119;130;4;5
2020-08-13 15:45:00;12;91;116;109;111;5;5
2020-08-13 16:00:00;13;102;107;109;125;3;3
2020-08-13 16:15:00;34;90;95;129;141;3;3
2020-08-13 16:30:00;29;96;87;134;116;5;5
2020-08-13 16:45:00;18;113;116;126;147;4;4
2020-08-13 17:00:00;30;108;124;125;119;4;4
2020-08-13 17:15:00;4;94;105;110;133;2;2
2020-08-13 17:30:00;10;99;100;128;140;4;5
2020-08-13 17:45:00;28;113;108;113;120;4;4
2020-08-13 18:00:00;30;97;91;109;113;4;4
2020-08-13 18:15:00;12;88;91;120;119;2;2
2020-08-13 18:30:00;41;94;91;92;119;6;6
2020-08-13 18:45:00;6;80;92;105;87;3;3
2020-08-13 19:00:00;8;81;82;79;79;3;3
2020-08-13 19:15:00;2;80;72;75;54;3;3
2020-08-13 19:30:00;13;60;68;65;54;5;5
2020-08-13 19:45:00;7;64;60;74;74;2;2
2020-08-13 20:00:00;5;62;54;71;50;3;3
2020-08-13 20:15:00;7;49;66;70;69;2;2
2020-08-13 20:30:00;32;53;33;61;53;3;3
2020-08-13 20:45:00;1;41;44;69;56;1;1
2020-08-13 21:00:00;3;51;52;52;36;3;3
2020-08-13 21:15:00;1;36;28;54;39;1;1
2020-08-13 21:30:00;6;36;34;48;27;1;1
2020-08-13 21:45:00;2;27;31;49;38;1;1
2020-08-13 22:00:00;0;26;17;50;40;2;2
2020-08-13 22:15:00;8;32;25;54;30;2;2
2020-08-13 22:30:00;0;31;18;50;24;1;1
2020-08-13 22:45:00;1;15;15;29;23;1;1
2020-08-13 23:00:00;0;18;16;42;24;2;2
2020-08-13 23:15:00;0;18;15;36;23;1;1
2020-08-13 23:30:00;4;17;13;22;17;1;1
2020-08-13 23:45:00;0;12;15;12;9;0;0
