DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2019-08-23 00:00:00;0;7;9;1;2;6;0;8;5;3;8;5;5
2019-08-23 00:15:00;0;15;13;2;3;6;1;6;3;1;3;6;3
2019-08-23 00:30:00;0;4;4;1;1;6;1;7;2;2;6;2;5
2019-08-23 00:45:00;0;4;7;4;2;3;1;7;3;3;4;4;5
2019-08-23 01:00:00;0;2;0;1;3;5;0;10;4;1;3;1;2
2019-08-23 01:15:00;0;5;5;1;2;1;1;3;2;1;6;2;4
2019-08-23 01:30:00;0;8;3;2;1;6;2;6;1;1;2;3;2
2019-08-23 01:45:00;0;6;8;2;1;4;0;4;1;1;2;4;1
2019-08-23 02:00:00;0;9;5;0;2;2;1;1;2;4;2;5;2
2019-08-23 02:15:00;0;0;0;0;1;5;4;3;0;1;4;0;2
2019-08-23 02:30:00;0;5;0;0;1;5;5;4;1;0;2;2;3
2019-08-23 02:45:00;0;3;1;0;1;4;1;3;1;3;2;0;1
2019-08-23 03:00:00;0;3;2;1;0;2;1;0;1;1;5;2;2
2019-08-23 03:15:00;0;2;0;2;0;2;1;1;1;0;2;1;1
2019-08-23 03:30:00;0;1;1;0;1;2;1;3;0;0;1;1;2
2019-08-23 03:45:00;0;2;0;0;2;3;0;1;2;1;1;0;3
2019-08-23 04:00:00;0;4;3;2;1;7;2;32;1;0;4;2;0
2019-08-23 04:15:00;0;5;0;0;0;4;2;5;2;1;5;4;4
2019-08-23 04:30:00;0;2;1;1;3;6;2;12;5;1;10;5;2
2019-08-23 04:45:00;0;8;5;1;6;9;3;8;4;0;6;5;5
2019-08-23 05:00:00;0;8;7;0;1;12;4;15;10;2;18;16;5
2019-08-23 05:15:00;0;17;10;1;8;13;5;29;13;5;37;37;10
2019-08-23 05:30:00;0;15;11;2;15;25;10;43;19;3;48;50;14
2019-08-23 05:45:00;0;22;10;3;18;31;7;46;43;4;47;51;24
2019-08-23 06:00:00;0;18;11;2;11;25;15;41;39;4;42;50;11
2019-08-23 06:15:00;0;20;15;0;17;29;10;41;37;6;59;50;19
2019-08-23 06:30:00;0;35;24;4;16;34;13;79;72;2;71;78;22
2019-08-23 06:45:00;0;31;19;2;25;39;11;79;77;5;60;66;26
2019-08-23 07:00:00;0;39;27;1;22;34;10;74;80;8;53;57;20
2019-08-23 07:15:00;0;41;31;2;29;52;17;60;57;5;55;57;17
2019-08-23 07:30:00;0;40;35;7;29;48;11;75;81;11;49;63;26
2019-08-23 07:45:00;0;38;32;3;35;58;16;63;70;8;66;79;39
2019-08-23 08:00:00;0;37;34;2;31;41;16;68;57;6;61;65;34
2019-08-23 08:15:00;0;40;27;3;30;45;5;52;39;14;48;49;32
2019-08-23 08:30:00;0;48;33;9;31;46;14;61;43;11;49;43;36
2019-08-23 08:45:00;0;54;40;4;38;39;8;56;47;14;63;58;42
2019-08-23 09:00:00;0;40;28;7;33;48;18;57;45;10;48;55;32
2019-08-23 09:15:00;0;51;40;6;48;52;18;65;38;13;63;57;45
2019-08-23 09:30:00;0;53;37;3;33;51;17;62;57;14;59;43;45
2019-08-23 09:45:00;0;50;46;8;38;52;17;54;51;17;66;44;36
2019-08-23 10:00:00;0;48;33;5;28;35;14;60;45;19;44;44;27
2019-08-23 10:15:00;0;56;47;12;37;66;21;61;38;15;57;44;37
2019-08-23 10:30:00;0;63;47;9;40;52;22;66;43;13;53;53;46
2019-08-23 10:45:00;0;53;36;7;58;59;23;65;39;14;49;40;37
2019-08-23 11:00:00;0;61;46;7;45;58;21;74;41;22;60;52;31
2019-08-23 11:15:00;0;56;51;7;40;60;22;59;33;24;57;52;40
2019-08-23 11:30:00;0;64;52;19;51;55;19;66;45;16;69;63;39
2019-08-23 11:45:00;0;61;51;14;46;69;19;57;30;15;62;57;38
2019-08-23 12:00:00;0;75;62;14;59;79;35;55;33;24;66;73;49
2019-08-23 12:15:00;0;72;66;8;61;68;18;56;38;14;46;41;33
2019-08-23 12:30:00;0;67;59;12;61;76;28;64;39;11;55;59;34
2019-08-23 12:45:00;0;71;71;11;53;74;22;62;47;13;55;40;36
2019-08-23 13:00:00;0;76;70;13;47;61;27;73;39;13;67;55;46
2019-08-23 13:15:00;0;65;58;3;50;64;19;67;35;15;54;51;34
2019-08-23 13:30:00;0;71;79;8;52;70;28;60;41;15;55;57;45
2019-08-23 13:45:00;0;66;150;8;57;91;25;59;35;12;68;64;40
2019-08-23 14:00:00;0;88;77;9;55;72;23;55;41;15;59;63;45
2019-08-23 14:15:00;0;81;82;7;78;94;25;58;32;13;46;58;36
2019-08-23 14:30:00;0;80;71;6;65;99;18;73;41;9;68;46;35
2019-08-23 14:45:00;0;75;57;9;60;79;30;74;46;12;57;58;34
2019-08-23 15:00:00;0;80;69;10;70;81;23;60;44;19;64;58;61
2019-08-23 15:15:00;0;88;71;8;66;87;24;68;42;16;55;44;40
2019-08-23 15:30:00;0;84;73;9;56;77;26;68;37;14;56;62;45
2019-08-23 15:45:00;0;71;64;11;64;77;23;57;36;19;61;52;30
2019-08-23 16:00:00;0;77;67;7;50;69;26;71;46;17;55;50;35
2019-08-23 16:15:00;0;78;77;8;60;85;29;75;40;18;57;61;45
2019-08-23 16:30:00;0;75;49;3;55;64;15;59;52;13;54;51;34
2019-08-23 16:45:00;0;60;54;5;56;66;20;72;35;18;66;52;39
2019-08-23 17:00:00;0;67;50;9;56;83;23;74;45;15;51;60;33
2019-08-23 17:15:00;0;80;65;5;49;65;19;67;37;17;59;50;29
2019-08-23 17:30:00;0;63;52;6;52;66;20;68;42;14;53;43;34
2019-08-23 17:45:00;0;54;45;10;49;73;23;56;41;16;55;48;28
2019-08-23 18:00:00;0;60;51;8;54;82;23;55;47;17;50;36;38
2019-08-23 18:15:00;0;61;49;7;46;77;22;52;26;11;57;54;50
2019-08-23 18:30:00;0;57;37;6;27;68;19;55;41;7;41;31;33
2019-08-23 18:45:00;0;42;37;3;27;50;15;56;28;9;51;48;22
2019-08-23 19:00:00;0;33;35;7;41;50;7;48;28;12;31;34;29
2019-08-23 19:15:00;0;45;25;4;29;37;19;48;32;10;32;26;22
2019-08-23 19:30:00;0;37;31;8;33;49;10;55;28;7;44;38;15
2019-08-23 19:45:00;0;42;29;3;21;36;12;49;34;8;33;35;22
2019-08-23 20:00:00;0;33;36;6;21;37;14;63;40;16;33;33;22
2019-08-23 20:15:00;0;35;28;8;23;32;14;52;23;12;27;33;31
2019-08-23 20:30:00;0;28;31;3;18;22;9;44;22;8;19;28;17
2019-08-23 20:45:00;0;29;25;0;20;28;10;40;23;10;35;31;30
