DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2020-04-03 00:00:00;3;0;0;0;0;0;2;0;0;0;0
2020-04-03 00:15:00;3;3;0;0;0;3;1;0;0;0;0
2020-04-03 00:30:00;2;3;1;1;0;1;0;0;0;0;0
2020-04-03 00:45:00;5;0;0;0;0;3;1;0;0;0;0
2020-04-03 01:00:00;2;1;0;2;0;2;0;0;0;0;0
2020-04-03 01:15:00;1;0;0;2;0;1;2;0;0;0;0
2020-04-03 01:30:00;5;0;1;0;0;2;1;0;0;0;0
2020-04-03 01:45:00;4;3;1;1;0;1;0;0;0;0;0
2020-04-03 02:00:00;5;0;0;0;0;4;0;0;0;0;0
2020-04-03 02:15:00;2;1;0;0;0;1;0;0;0;0;0
2020-04-03 02:30:00;4;2;1;1;0;0;1;0;0;0;0
2020-04-03 02:45:00;2;1;1;1;0;2;0;0;0;0;0
2020-04-03 03:00:00;1;2;1;0;0;3;1;0;0;0;0
2020-04-03 03:15:00;3;1;0;1;0;2;2;0;0;0;0
2020-04-03 03:30:00;4;3;2;1;0;2;0;0;0;0;0
2020-04-03 03:45:00;3;2;0;1;0;0;0;0;0;0;0
2020-04-03 04:00:00;8;1;0;1;0;4;0;0;0;0;0
2020-04-03 04:15:00;2;2;1;4;0;1;2;0;0;0;0
2020-04-03 04:30:00;8;3;0;0;0;2;2;0;0;0;0
2020-04-03 04:45:00;9;2;3;0;0;5;2;0;0;0;0
2020-04-03 05:00:00;27;13;0;2;0;6;6;0;0;0;0
2020-04-03 05:15:00;21;12;1;8;0;15;1;0;0;0;0
2020-04-03 05:30:00;29;29;1;14;0;55;7;0;0;0;0
2020-04-03 05:45:00;30;23;9;15;0;56;7;0;0;0;0
2020-04-03 06:00:00;53;49;5;11;0;39;8;0;0;0;0
2020-04-03 06:15:00;36;27;3;13;0;68;6;0;0;0;0
2020-04-03 06:30:00;51;45;8;19;0;58;16;0;0;0;0
2020-04-03 06:45:00;55;47;9;20;0;66;11;0;0;0;0
2020-04-03 07:00:00;41;35;3;17;0;72;15;0;0;0;0
2020-04-03 07:15:00;56;45;4;23;0;63;11;0;0;0;0
2020-04-03 07:30:00;58;53;6;23;0;77;10;0;0;0;0
2020-04-03 07:45:00;57;49;12;28;0;70;14;0;0;0;0
2020-04-03 08:00:00;49;27;9;30;0;62;14;0;0;0;0
2020-04-03 08:15:00;53;41;9;28;0;41;12;0;0;0;0
2020-04-03 08:30:00;47;36;4;21;0;37;11;0;0;0;0
2020-04-03 08:45:00;55;38;8;25;0;31;11;0;0;0;0
2020-04-03 09:00:00;55;26;5;25;0;47;19;0;0;0;0
2020-04-03 09:15:00;55;40;8;30;0;53;25;0;0;0;0
2020-04-03 09:30:00;60;38;11;30;0;45;15;0;0;0;0
2020-04-03 09:45:00;61;52;7;26;0;41;15;0;0;0;0
2020-04-03 10:00:00;64;47;7;31;0;44;29;0;0;0;0
2020-04-03 10:15:00;71;57;13;26;0;44;16;0;0;0;0
2020-04-03 10:30:00;72;60;13;21;0;53;20;0;0;0;0
2020-04-03 10:45:00;63;50;12;31;0;57;22;0;0;0;0
2020-04-03 11:00:00;66;45;17;35;0;44;17;2;0;0;0
2020-04-03 11:15:00;85;68;15;40;0;55;16;7;0;1;0
2020-04-03 11:30:00;65;43;11;37;0;47;28;2;0;0;0
2020-04-03 11:45:00;81;65;21;33;0;57;24;20;0;0;3
2020-04-03 12:00:00;84;76;21;49;0;64;25;0;0;0;0
2020-04-03 12:15:00;78;61;13;52;0;45;24;0;0;0;0
2020-04-03 12:30:00;96;80;20;41;0;67;21;0;0;0;0
2020-04-03 12:45:00;75;59;28;30;0;65;24;0;0;0;0
2020-04-03 13:00:00;79;71;18;44;0;60;30;0;0;0;0
2020-04-03 13:15:00;59;39;11;34;0;52;22;2;0;0;0
2020-04-03 13:30:00;89;60;16;33;0;53;25;0;0;0;0
2020-04-03 13:45:00;65;74;23;39;0;59;20;0;0;0;2
2020-04-03 14:00:00;82;75;19;44;0;68;26;1;0;0;0
2020-04-03 14:15:00;100;86;13;41;0;52;21;4;0;0;0
2020-04-03 14:30:00;85;75;18;38;0;56;18;0;0;0;0
2020-04-03 14:45:00;83;64;21;47;0;52;17;0;0;0;0
2020-04-03 15:00:00;82;63;12;37;0;56;19;1;0;0;0
2020-04-03 15:15:00;83;77;14;34;0;55;14;3;0;0;0
2020-04-03 15:30:00;75;72;15;39;0;50;23;0;2;0;0
2020-04-03 15:45:00;90;68;9;34;0;65;19;0;0;0;0
2020-04-03 16:00:00;73;61;13;60;0;56;15;0;2;19;0
2020-04-03 16:15:00;66;59;20;35;0;52;14;0;0;0;0
2020-04-03 16:30:00;63;45;16;24;0;61;16;0;0;0;0
2020-04-03 16:45:00;59;57;14;39;0;51;15;0;0;0;0
2020-04-03 17:00:00;61;53;12;41;0;53;13;0;0;0;0
2020-04-03 17:15:00;69;57;14;27;0;39;21;0;0;0;0
2020-04-03 17:30:00;54;35;18;22;0;44;20;0;0;0;0
2020-04-03 17:45:00;59;41;13;35;0;52;16;0;0;0;0
2020-04-03 18:00:00;50;40;14;27;0;34;22;0;0;0;0
2020-04-03 18:15:00;56;39;15;24;0;31;11;0;0;0;0
2020-04-03 18:30:00;44;29;17;23;0;39;11;0;0;0;0
2020-04-03 18:45:00;45;28;13;21;0;30;10;0;0;0;0
2020-04-03 19:00:00;29;32;8;27;0;39;15;0;0;0;0
2020-04-03 19:15:00;37;26;19;17;0;24;8;9;3;0;0
2020-04-03 19:30:00;27;16;8;27;0;29;13;0;0;0;0
2020-04-03 19:45:00;29;19;6;13;0;31;4;1;0;0;0
2020-04-03 20:00:00;28;23;7;21;0;22;18;0;0;0;0
2020-04-03 20:15:00;30;20;5;10;0;24;8;0;0;0;0
2020-04-03 20:30:00;19;15;0;10;0;20;5;0;15;3;0
2020-04-03 20:45:00;20;17;6;22;0;18;2;0;0;0;0
2020-04-03 21:00:00;22;16;5;13;0;20;2;0;0;0;0
2020-04-03 21:15:00;7;12;5;4;0;18;3;0;0;0;0
2020-04-03 21:30:00;16;9;2;10;0;15;3;0;0;0;0
2020-04-03 21:45:00;21;12;0;13;0;18;2;0;0;0;0
2020-04-03 22:00:00;40;21;4;2;0;11;4;0;0;0;0
2020-04-03 22:15:00;14;12;3;7;0;15;2;0;0;0;0
2020-04-03 22:30:00;10;5;2;6;0;6;3;0;0;0;0
2020-04-03 22:45:00;7;3;0;5;0;6;2;0;0;0;0
2020-04-03 23:00:00;12;8;1;5;0;8;2;0;0;0;0
2020-04-03 23:15:00;4;5;1;1;0;4;2;0;0;0;0
2020-04-03 23:30:00;3;4;1;3;0;3;1;0;0;0;0
2020-04-03 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
