DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2019-12-13 00:00:00;9;6;13;8;0;0
2019-12-13 00:15:00;18;15;18;20;0;0
2019-12-13 00:30:00;9;12;14;8;0;0
2019-12-13 00:45:00;10;11;8;9;0;0
2019-12-13 01:00:00;9;10;8;8;0;0
2019-12-13 01:15:00;9;10;18;12;0;0
2019-12-13 01:30:00;10;5;12;8;0;0
2019-12-13 01:45:00;10;2;8;3;0;0
2019-12-13 02:00:00;7;2;2;3;0;0
2019-12-13 02:15:00;14;8;9;9;0;0
2019-12-13 02:30:00;8;7;12;5;0;0
2019-12-13 02:45:00;5;6;3;6;0;0
2019-12-13 03:00:00;6;3;7;6;0;0
2019-12-13 03:15:00;7;3;5;3;0;0
2019-12-13 03:30:00;6;7;11;9;0;0
2019-12-13 03:45:00;7;1;10;3;0;0
2019-12-13 04:00:00;9;3;9;6;0;0
2019-12-13 04:15:00;9;11;15;13;0;0
2019-12-13 04:30:00;12;9;16;4;0;0
2019-12-13 04:45:00;23;15;44;29;0;0
2019-12-13 05:00:00;28;23;84;59;0;0
2019-12-13 05:15:00;40;42;130;115;0;0
2019-12-13 05:30:00;52;56;136;108;0;0
2019-12-13 05:45:00;91;100;118;123;0;0
2019-12-13 06:00:00;95;113;115;130;0;0
2019-12-13 06:15:00;65;97;133;137;0;0
2019-12-13 06:30:00;70;79;124;149;0;5
2019-12-13 06:45:00;70;108;124;152;14;12
2019-12-13 07:00:00;70;73;136;155;2;0
2019-12-13 07:15:00;72;87;122;143;4;2
2019-12-13 07:30:00;93;96;109;137;29;1
2019-12-13 07:45:00;83;101;109;141;14;2
2019-12-13 08:00:00;86;88;145;140;0;0
2019-12-13 08:15:00;91;74;131;138;5;0
2019-12-13 08:30:00;65;83;111;125;12;0
2019-12-13 08:45:00;86;101;112;105;1;0
2019-12-13 09:00:00;80;71;102;103;7;3
2019-12-13 09:15:00;85;82;97;113;13;2
2019-12-13 09:30:00;86;83;109;105;15;4
2019-12-13 09:45:00;106;97;124;131;4;3
2019-12-13 10:00:00;102;119;111;115;26;7
2019-12-13 10:15:00;109;113;109;110;15;0
2019-12-13 10:30:00;107;95;46;93;10;0
2019-12-13 10:45:00;118;122;42;128;4;0
2019-12-13 11:00:00;113;124;104;94;5;0
2019-12-13 11:15:00;110;134;120;100;3;1
2019-12-13 11:30:00;137;158;112;122;10;0
2019-12-13 11:45:00;114;132;117;122;2;0
2019-12-13 12:00:00;135;172;117;128;8;0
2019-12-13 12:15:00;100;133;101;96;17;0
2019-12-13 12:30:00;87;138;97;93;1;0
2019-12-13 12:45:00;99;151;104;102;15;3
2019-12-13 13:00:00;123;162;133;118;14;1
2019-12-13 13:15:00;136;180;126;146;10;11
2019-12-13 13:30:00;133;180;133;136;8;0
2019-12-13 13:45:00;147;200;127;136;14;0
2019-12-13 14:00:00;108;132;83;94;19;9
2019-12-13 14:15:00;28;44;34;31;30;0
2019-12-13 14:30:00;151;183;90;101;12;0
2019-12-13 14:45:00;173;221;99;107;9;1
2019-12-13 15:00:00;178;223;98;124;7;0
2019-12-13 15:15:00;205;236;110;114;12;0
2019-12-13 15:30:00;192;234;126;132;10;0
2019-12-13 15:45:00;128;165;93;109;96;38
2019-12-13 16:00:00;152;188;125;127;13;2
2019-12-13 16:15:00;164;212;131;119;15;0
2019-12-13 16:30:00;150;181;100;106;2;0
2019-12-13 16:45:00;156;193;133;108;3;3
2019-12-13 17:00:00;132;176;124;114;14;1
2019-12-13 17:15:00;134;145;103;92;4;12
2019-12-13 17:30:00;138;141;105;106;12;0
2019-12-13 17:45:00;118;134;101;104;8;0
2019-12-13 18:00:00;120;120;101;77;2;0
2019-12-13 18:15:00;137;149;103;92;3;0
2019-12-13 18:30:00;110;107;96;74;12;0
2019-12-13 18:45:00;93;88;92;66;4;0
2019-12-13 19:00:00;97;93;74;85;1;0
2019-12-13 19:15:00;98;101;85;78;28;0
2019-12-13 19:30:00;76;73;54;50;0;0
2019-12-13 19:45:00;61;68;60;60;12;0
2019-12-13 20:00:00;77;95;52;48;3;1
2019-12-13 20:15:00;73;77;49;54;0;0
2019-12-13 20:30:00;49;46;51;45;0;0
2019-12-13 20:45:00;50;46;54;52;12;0
2019-12-13 21:00:00;49;42;98;87;0;0
2019-12-13 21:15:00;48;44;99;78;2;0
2019-12-13 21:30:00;52;60;61;59;0;0
2019-12-13 21:45:00;85;107;40;29;1;0
2019-12-13 22:00:00;113;121;37;34;2;0
2019-12-13 22:15:00;76;70;39;32;2;0
2019-12-13 22:30:00;47;42;47;40;0;0
2019-12-13 22:45:00;36;28;28;27;0;0
2019-12-13 23:00:00;31;28;27;19;0;0
2019-12-13 23:15:00;53;44;37;37;0;0
2019-12-13 23:30:00;45;32;30;29;0;0
2019-12-13 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
