DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2020-08-11 00:00:00;4;0;0;0;0;0;0;0;0;0;0
2020-08-11 00:15:00;3;1;0;0;0;0;0;0;0;1;5
2020-08-11 00:30:00;0;0;0;0;0;0;0;0;0;0;5
2020-08-11 00:45:00;2;0;0;0;1;0;1;0;0;0;0
2020-08-11 01:00:00;3;1;0;0;0;0;0;0;0;0;0
2020-08-11 01:15:00;1;0;0;0;0;0;0;0;0;0;1
2020-08-11 01:30:00;0;0;0;0;0;0;0;0;0;0;2
2020-08-11 01:45:00;4;1;0;0;0;0;0;0;0;0;2
2020-08-11 02:00:00;0;0;0;0;0;0;0;0;0;0;0
2020-08-11 02:15:00;1;1;0;0;0;0;0;0;0;0;0
2020-08-11 02:30:00;0;0;0;0;0;0;0;0;0;0;2
2020-08-11 02:45:00;1;2;0;0;0;0;0;0;0;0;0
2020-08-11 03:00:00;1;0;0;0;0;0;0;0;0;0;1
2020-08-11 03:15:00;0;0;0;0;0;0;0;0;0;0;3
2020-08-11 03:30:00;3;2;0;0;0;0;0;0;0;0;0
2020-08-11 03:45:00;1;0;0;0;0;0;0;0;0;0;1
2020-08-11 04:00:00;2;2;0;0;0;0;0;0;0;0;1
2020-08-11 04:15:00;0;1;1;1;0;0;0;0;0;0;2
2020-08-11 04:30:00;0;0;0;0;0;0;0;0;0;1;6
2020-08-11 04:45:00;2;1;5;5;0;1;0;0;0;1;4
2020-08-11 05:00:00;5;1;3;3;0;0;0;0;0;1;7
2020-08-11 05:15:00;5;5;11;11;2;1;2;0;0;11;17
2020-08-11 05:30:00;11;6;25;25;1;1;2;0;1;26;17
2020-08-11 05:45:00;24;7;47;47;1;9;1;0;1;54;28
2020-08-11 06:00:00;21;7;35;34;10;1;10;1;8;42;20
2020-08-11 06:15:00;21;6;36;36;4;1;4;0;3;18;14
2020-08-11 06:30:00;40;18;31;31;4;3;5;4;2;21;27
2020-08-11 06:45:00;36;6;25;23;10;0;10;0;3;23;24
