DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2020-06-08 00:00:00;7;4;8;5;0;0
2020-06-08 00:15:00;5;10;12;8;0;0
2020-06-08 00:30:00;7;3;8;7;0;0
2020-06-08 00:45:00;10;7;9;9;0;0
2020-06-08 01:00:00;10;6;2;3;0;0
2020-06-08 01:15:00;8;3;7;7;0;0
2020-06-08 01:30:00;4;5;7;5;0;0
2020-06-08 01:45:00;6;4;4;6;0;0
2020-06-08 02:00:00;5;3;7;2;0;0
2020-06-08 02:15:00;8;3;5;5;0;0
2020-06-08 02:30:00;8;4;1;2;0;0
2020-06-08 02:45:00;6;4;5;3;0;0
2020-06-08 03:00:00;5;3;7;3;0;0
2020-06-08 03:15:00;5;7;1;4;0;0
2020-06-08 03:30:00;5;2;3;2;0;0
2020-06-08 03:45:00;8;4;9;5;0;0
2020-06-08 04:00:00;7;2;8;7;0;0
2020-06-08 04:15:00;14;7;10;6;0;0
2020-06-08 04:30:00;12;6;19;10;0;0
2020-06-08 04:45:00;23;8;52;20;0;0
2020-06-08 05:00:00;26;16;85;55;0;0
2020-06-08 05:15:00;30;24;116;101;0;0
2020-06-08 05:30:00;45;41;136;131;0;0
2020-06-08 05:45:00;43;56;93;91;0;0
2020-06-08 06:00:00;60;58;82;68;0;0
2020-06-08 06:15:00;54;56;108;97;0;0
2020-06-08 06:30:00;57;94;126;128;4;1
2020-06-08 06:45:00;63;89;115;112;3;1
2020-06-08 07:00:00;65;84;102;117;0;0
2020-06-08 07:15:00;72;62;126;125;7;0
2020-06-08 07:30:00;70;69;109;130;3;0
2020-06-08 07:45:00;72;60;95;102;6;0
2020-06-08 08:00:00;63;70;105;108;0;0
2020-06-08 08:15:00;74;76;96;101;6;0
2020-06-08 08:30:00;77;72;102;86;1;0
2020-06-08 08:45:00;96;89;92;86;13;0
2020-06-08 09:00:00;84;83;86;87;8;0
2020-06-08 09:15:00;73;80;71;102;6;0
2020-06-08 09:30:00;93;90;100;99;7;0
2020-06-08 09:45:00;94;89;90;91;13;0
2020-06-08 10:00:00;98;82;91;81;6;0
2020-06-08 10:15:00;92;96;90;80;8;0
2020-06-08 10:30:00;83;101;98;79;10;1
2020-06-08 10:45:00;119;94;87;76;7;0
2020-06-08 11:00:00;94;94;125;75;2;0
2020-06-08 11:15:00;98;108;95;87;3;0
2020-06-08 11:30:00;104;108;106;81;18;4
2020-06-08 11:45:00;109;112;110;83;3;0
2020-06-08 12:00:00;107;110;85;86;1;0
2020-06-08 12:15:00;98;104;106;90;27;1
2020-06-08 12:30:00;93;104;94;87;0;0
2020-06-08 12:45:00;114;116;112;94;5;0
2020-06-08 13:00:00;89;96;87;82;2;0
2020-06-08 13:15:00;94;101;136;137;4;0
2020-06-08 13:30:00;106;119;147;142;3;0
2020-06-08 13:45:00;121;123;139;124;17;5
2020-06-08 14:00:00;150;179;130;98;18;0
2020-06-08 14:15:00;189;238;113;95;9;0
2020-06-08 14:30:00;183;234;105;81;21;0
2020-06-08 14:45:00;140;177;106;86;12;0
2020-06-08 15:00:00;140;170;98;78;12;0
2020-06-08 15:15:00;152;174;107;86;16;0
2020-06-08 15:30:00;136;188;87;81;25;0
2020-06-08 15:45:00;138;173;116;95;7;3
2020-06-08 16:00:00;167;204;122;110;19;8
2020-06-08 16:15:00;138;182;112;106;9;2
2020-06-08 16:30:00;127;172;92;88;63;1
2020-06-08 16:45:00;180;191;125;93;46;6
2020-06-08 17:00:00;130;161;118;98;6;0
2020-06-08 17:15:00;146;168;117;106;12;0
2020-06-08 17:30:00;114;138;94;78;12;1
2020-06-08 17:45:00;109;121;102;85;18;0
2020-06-08 18:00:00;98;96;95;73;4;0
2020-06-08 18:15:00;121;96;96;74;24;1
2020-06-08 18:30:00;103;114;91;84;11;0
2020-06-08 18:45:00;75;79;67;58;5;0
2020-06-08 19:00:00;79;64;67;60;7;0
2020-06-08 19:15:00;81;63;63;47;7;1
2020-06-08 19:30:00;73;65;61;47;6;0
2020-06-08 19:45:00;61;58;54;38;13;0
2020-06-08 20:00:00;53;62;62;37;1;0
2020-06-08 20:15:00;44;48;58;59;1;0
2020-06-08 20:30:00;48;43;53;43;6;0
2020-06-08 20:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-08 21:00:00;40;38;107;104;2;3
2020-06-08 21:15:00;49;35;93;96;4;0
2020-06-08 21:30:00;57;47;48;46;2;0
2020-06-08 21:45:00;93;115;43;27;2;0
2020-06-08 22:00:00;129;171;39;16;1;0
2020-06-08 22:15:00;60;68;36;28;0;0
2020-06-08 22:30:00;37;21;22;21;0;0
2020-06-08 22:45:00;22;13;22;20;0;0
2020-06-08 23:00:00;13;13;16;9;0;0
2020-06-08 23:15:00;16;10;19;14;0;0
2020-06-08 23:45:00;15;4;18;11;0;0
