DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2019-09-08 00:00:00;24;8;1;2;4;31;20;11;14;7;0;0
2019-09-08 00:15:00;33;22;2;0;3;21;22;14;31;6;0;0
2019-09-08 00:30:00;24;12;0;2;6;13;10;9;13;1;0;0
2019-09-08 00:45:00;24;13;1;1;6;20;23;17;16;7;0;0
2019-09-08 01:00:00;20;9;2;4;4;24;12;9;17;3;0;0
2019-09-08 01:15:00;27;6;3;1;1;18;18;4;9;2;0;0
2019-09-08 01:30:00;17;6;1;1;1;14;12;8;12;3;0;0
2019-09-08 01:45:00;15;10;1;1;3;16;10;6;15;3;0;0
2019-09-08 02:00:00;12;9;3;1;4;12;8;5;9;2;0;0
2019-09-08 02:15:00;16;12;1;2;2;8;13;7;6;5;0;0
2019-09-08 02:30:00;13;4;1;2;2;14;13;6;10;3;0;0
2019-09-08 02:45:00;12;9;0;0;1;11;13;10;8;6;0;0
2019-09-08 03:00:00;6;2;0;1;0;8;3;3;7;0;0;0
2019-09-08 03:15:00;10;6;1;1;1;9;11;5;7;4;0;0
2019-09-08 03:30:00;9;5;0;0;2;6;5;2;7;2;0;0
2019-09-08 03:45:00;8;8;3;2;5;11;7;3;4;1;0;0
2019-09-08 04:00:00;7;4;0;0;0;7;5;0;7;1;0;0
2019-09-08 04:15:00;7;4;1;0;1;10;6;2;2;2;0;0
2019-09-08 04:30:00;6;6;0;2;3;7;7;4;5;4;0;0
2019-09-08 04:45:00;11;9;0;2;2;11;12;6;5;2;0;0
2019-09-08 05:00:00;8;3;1;4;5;10;13;5;6;6;0;0
2019-09-08 05:15:00;13;6;0;1;3;12;12;6;11;5;0;0
2019-09-08 05:30:00;8;5;1;2;2;12;14;8;11;1;0;0
2019-09-08 05:45:00;10;5;1;3;4;27;14;5;10;4;0;0
2019-09-08 06:00:00;9;3;1;0;3;15;11;3;8;3;0;0
2019-09-08 06:15:00;14;8;1;2;1;17;13;4;9;3;0;0
2019-09-08 06:30:00;17;7;0;2;2;12;14;4;10;3;0;0
2019-09-08 06:45:00;14;11;3;1;2;11;11;6;8;4;0;0
2019-09-08 07:00:00;21;6;0;3;3;10;8;1;8;2;0;0
2019-09-08 07:15:00;22;12;0;1;2;14;10;4;19;8;0;0
2019-09-08 07:30:00;24;1;0;4;3;9;11;14;19;6;0;0
2019-09-08 07:45:00;39;17;3;5;7;21;15;10;28;7;0;1
2019-09-08 08:00:00;42;13;0;5;6;15;16;10;17;6;0;0
2019-09-08 08:15:00;43;24;1;5;6;16;27;22;33;25;0;0
2019-09-08 08:30:00;36;16;0;5;6;25;19;14;27;20;0;1
2019-09-08 08:45:00;55;29;1;6;6;34;39;30;42;14;4;0
2019-09-08 09:00:00;50;29;2;8;9;36;35;34;49;10;2;2
2019-09-08 09:15:00;55;30;2;1;4;45;47;44;44;7;1;0
2019-09-08 09:30:00;58;27;1;5;8;51;43;34;42;8;6;8
2019-09-08 09:45:00;60;30;3;4;11;50;50;33;48;11;0;0
2019-09-08 10:00:00;66;30;0;6;8;38;42;39;55;16;3;0
2019-09-08 10:15:00;68;27;3;8;10;50;55;42;76;8;0;1
2019-09-08 10:30:00;78;38;2;1;5;59;73;44;71;4;2;2
2019-09-08 10:45:00;73;37;1;8;17;64;51;36;76;6;2;7
2019-09-08 11:00:00;86;42;3;4;11;59;52;48;56;16;3;4
2019-09-08 11:15:00;67;41;2;8;14;58;65;52;59;7;1;0
2019-09-08 11:30:00;60;42;4;10;15;76;87;50;74;8;3;7
2019-09-08 11:45:00;69;35;4;13;13;72;62;54;55;9;2;6
2019-09-08 12:00:00;63;49;4;8;8;72;52;48;54;15;3;0
2019-09-08 12:15:00;74;45;0;11;9;60;58;58;46;10;3;2
2019-09-08 12:30:00;44;39;5;2;9;62;64;47;58;8;4;0
2019-09-08 12:45:00;52;32;1;7;8;59;59;51;62;11;4;0
2019-09-08 13:00:00;46;28;1;10;9;51;53;41;56;14;4;7
2019-09-08 13:15:00;68;53;5;13;11;51;57;38;71;10;2;11
2019-09-08 13:30:00;71;33;1;11;12;59;64;43;64;13;2;36
2019-09-08 13:45:00;76;41;7;8;9;61;65;44;50;15;3;49
2019-09-08 14:00:00;72;44;2;8;11;50;52;43;57;12;7;11
2019-09-08 14:15:00;76;35;4;9;12;77;73;57;84;14;6;11
2019-09-08 14:30:00;58;44;2;10;14;65;52;45;62;13;2;5
2019-09-08 14:45:00;60;34;5;5;13;56;51;37;63;12;0;2
2019-09-08 15:00:00;69;41;5;12;16;58;53;40;64;16;3;3
2019-09-08 15:15:00;69;33;6;5;15;54;59;31;62;18;12;9
2019-09-08 15:30:00;69;37;4;8;11;60;71;40;53;10;30;0
2019-09-08 15:45:00;57;33;4;6;13;62;66;53;50;17;1;53
2019-09-08 16:00:00;49;37;2;10;12;59;62;40;52;12;11;6
2019-09-08 16:15:00;61;34;7;5;12;68;83;61;47;17;0;20
2019-09-08 16:30:00;40;22;0;3;6;69;68;60;34;8;0;0
2019-09-08 16:45:00;56;32;4;10;16;75;84;73;50;11;2;4
2019-09-08 17:00:00;71;37;2;10;21;78;72;69;61;22;0;2
2019-09-08 17:15:00;60;39;3;15;21;89;84;84;55;14;1;97
2019-09-08 17:30:00;67;29;4;8;14;85;102;71;58;12;2;11
2019-09-08 17:45:00;56;26;6;5;13;80;104;63;59;15;3;5
2019-09-08 18:00:00;55;40;1;9;15;49;62;42;50;24;3;45
2019-09-08 18:15:00;36;26;4;5;12;56;50;34;41;8;2;0
2019-09-08 18:30:00;42;24;5;6;15;60;71;52;43;21;0;1
2019-09-08 18:45:00;54;26;2;3;6;55;51;36;46;23;1;1
2019-09-08 19:00:00;55;33;5;2;8;44;46;38;37;11;0;0
2019-09-08 19:15:00;53;28;3;9;20;62;61;31;42;10;0;0
2019-09-08 19:30:00;38;26;3;8;18;63;61;46;39;14;0;0
2019-09-08 19:45:00;61;21;4;7;15;56;64;27;41;10;0;0
2019-09-08 20:00:00;42;21;4;8;14;61;57;37;47;11;0;0
2019-09-08 20:15:00;52;33;8;4;14;66;53;43;73;13;0;0
2019-09-08 20:30:00;44;34;5;3;10;55;56;24;56;7;0;0
2019-09-08 20:45:00;54;20;1;2;6;65;59;34;41;11;1;3
2019-09-08 21:00:00;38;22;4;4;9;40;29;18;31;8;0;0
2019-09-08 21:15:00;45;23;3;3;11;49;48;36;30;17;11;0
2019-09-08 21:30:00;35;17;2;5;8;27;33;20;32;9;0;0
2019-09-08 21:45:00;29;18;1;4;6;34;40;29;21;17;0;0
2019-09-08 22:00:00;21;17;4;0;3;29;23;15;22;13;0;0
2019-09-08 22:15:00;27;13;7;6;14;20;27;21;18;20;0;0
2019-09-08 22:30:00;15;5;2;18;4;31;24;15;13;1;0;0
2019-09-08 22:45:00;20;5;0;0;0;27;18;10;20;4;0;0
2019-09-08 23:00:00;18;14;2;0;1;29;22;9;10;7;0;0
2019-09-08 23:15:00;13;6;1;0;3;28;27;14;5;9;0;0
2019-09-08 23:30:00;11;5;2;0;3;11;15;13;6;5;0;0
2019-09-08 23:45:00;7;6;1;3;6;19;9;6;6;2;0;0
