DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DA4);12(TAA);13(TAFBA);14(TAFBB);15(TAC);16(TAFBC);17(TAFBD);18(TAFBE)
2020-12-14 00:00:00;1;5;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-12-14 00:15:00;0;3;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-12-14 00:30:00;3;1;1;0;0;1;3;0;1;1;0;0;0;0;0;0;0;0
2020-12-14 00:45:00;1;4;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-12-14 01:00:00;0;0;1;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0
2020-12-14 01:15:00;1;3;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-12-14 01:30:00;3;2;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-12-14 01:45:00;3;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
2020-12-14 02:00:00;0;2;2;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
2020-12-14 02:15:00;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-14 02:30:00;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-14 02:45:00;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
2020-12-14 03:00:00;2;2;2;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-12-14 03:15:00;1;2;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-12-14 03:30:00;1;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-12-14 03:45:00;2;3;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-14 04:00:00;3;4;1;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-12-14 04:15:00;1;2;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
2020-12-14 04:30:00;11;9;0;3;1;5;3;1;0;0;2;0;0;0;0;0;0;0
2020-12-14 04:45:00;13;23;4;8;3;3;6;1;0;0;1;0;0;0;0;0;0;0
2020-12-14 05:00:00;45;70;6;13;4;9;22;2;0;0;4;0;0;0;24;2;0;0
2020-12-14 05:15:00;86;156;9;29;8;13;37;2;1;1;12;2;0;0;31;0;0;0
