DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2020-11-29 00:00:00;0;4;6;0;2;16;6;18;4;1;7;7;5
2020-11-29 00:15:00;0;9;7;1;4;17;5;11;5;3;12;5;4
2020-11-29 00:30:00;0;5;6;0;3;11;4;16;6;1;7;6;7
2020-11-29 00:45:00;0;12;6;0;2;10;2;7;0;1;6;12;3
2020-11-29 01:00:00;0;8;4;0;4;8;1;7;3;2;2;8;0
2020-11-29 01:15:00;0;3;2;0;3;4;1;4;0;0;4;5;4
2020-11-29 01:30:00;0;9;1;1;2;1;0;6;0;0;6;5;2
2020-11-29 01:45:00;0;3;4;1;1;2;1;5;3;0;6;5;4
2020-11-29 02:00:00;0;4;2;0;3;4;1;3;2;0;6;4;3
2020-11-29 02:15:00;0;3;1;2;0;3;1;4;1;1;6;4;2
2020-11-29 02:30:00;0;1;2;2;1;2;0;4;0;1;1;1;0
2020-11-29 02:45:00;0;7;0;1;1;7;3;1;1;0;3;1;0
2020-11-29 03:00:00;0;3;2;1;1;3;2;4;0;1;3;3;5
2020-11-29 03:15:00;0;0;1;0;1;2;1;1;0;0;2;4;1
2020-11-29 03:30:00;0;2;1;0;2;4;0;1;1;0;2;4;2
2020-11-29 03:45:00;0;1;0;0;0;2;1;3;1;0;3;6;2
2020-11-29 04:00:00;0;2;1;0;1;4;2;0;1;0;0;1;1
2020-11-29 04:15:00;0;1;0;1;1;1;0;1;1;0;1;1;1
2020-11-29 04:30:00;0;0;1;0;0;2;0;5;2;1;1;1;2
2020-11-29 04:45:00;0;2;1;0;1;5;0;1;0;0;2;1;2
2020-11-29 05:00:00;0;5;0;1;0;3;3;0;0;1;4;4;0
2020-11-29 05:15:00;0;6;4;1;1;5;2;7;4;0;2;4;1
2020-11-29 05:30:00;0;4;2;1;0;2;1;13;7;1;5;6;7
2020-11-29 05:45:00;0;8;3;1;2;11;3;9;4;0;7;0;2
2020-11-29 06:00:00;0;8;5;0;0;5;4;11;2;1;2;1;1
2020-11-29 06:15:00;0;2;3;1;0;5;3;5;2;0;1;2;4
2020-11-29 06:30:00;0;1;2;0;2;3;4;7;2;0;2;2;4
2020-11-29 06:45:00;0;7;1;2;5;6;3;6;3;1;1;2;3
2020-11-29 07:00:00;0;8;4;0;1;4;0;7;1;0;2;4;6
2020-11-29 07:15:00;0;5;3;3;5;3;4;8;2;0;8;3;1
2020-11-29 07:30:00;0;4;1;1;3;2;2;5;1;0;5;4;4
2020-11-29 07:45:00;0;6;4;0;3;8;3;17;7;3;7;5;2
2020-11-29 08:00:00;0;6;3;0;3;7;4;8;0;2;8;4;1
2020-11-29 08:15:00;0;4;0;2;4;13;3;13;1;2;8;4;5
2020-11-29 08:30:00;0;11;7;1;4;13;3;8;3;0;6;6;6
