DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2020-10-02 00:00:00;14;3;0;7;7;12;11;5;10;0;0;0
2020-10-02 00:15:00;15;4;1;3;13;14;13;12;11;0;0;0
2020-10-02 00:30:00;12;5;0;2;11;11;13;9;11;0;1;0
2020-10-02 00:45:00;14;6;2;2;7;11;13;6;7;1;1;0
2020-10-02 01:00:00;12;8;1;2;7;8;11;6;8;0;0;0
2020-10-02 01:15:00;13;7;1;1;5;6;14;6;3;0;0;0
2020-10-02 01:30:00;10;7;1;3;3;4;9;3;2;0;0;0
2020-10-02 01:45:00;11;4;0;4;2;5;10;1;4;0;0;0
2020-10-02 02:00:00;14;6;1;2;3;3;13;4;2;0;0;0
2020-10-02 02:15:00;14;6;2;1;6;3;12;6;2;0;0;0
2020-10-02 02:30:00;8;7;1;2;4;4;9;6;5;0;0;0
2020-10-02 02:45:00;13;4;1;3;1;3;13;0;2;0;0;0
2020-10-02 03:00:00;10;6;0;0;6;3;10;6;4;0;0;0
2020-10-02 03:15:00;6;2;0;1;1;7;5;6;7;0;0;0
2020-10-02 03:30:00;15;7;0;0;5;5;15;5;5;0;0;0
2020-10-02 03:45:00;6;3;0;1;1;5;7;1;4;0;0;0
2020-10-02 04:00:00;10;9;0;0;6;7;11;5;6;0;0;0
2020-10-02 04:15:00;16;6;1;0;7;9;15;8;12;0;0;0
2020-10-02 04:30:00;22;7;0;1;10;9;21;9;10;0;0;0
2020-10-02 04:45:00;23;9;0;2;19;17;21;18;17;1;1;0
2020-10-02 05:00:00;40;14;1;2;21;24;37;27;26;0;0;0
2020-10-02 05:15:00;55;16;4;2;35;51;55;50;54;1;0;0
2020-10-02 05:30:00;95;22;7;8;32;60;97;54;65;1;0;0
2020-10-02 05:45:00;122;30;5;13;27;47;112;57;52;0;0;0
2020-10-02 06:00:00;152;30;5;11;25;47;143;46;44;1;0;0
2020-10-02 06:15:00;194;41;12;10;30;60;187;56;52;0;0;0
2020-10-02 06:30:00;171;39;6;12;54;136;160;82;83;2;0;0
2020-10-02 06:45:00;153;28;12;13;57;116;162;92;102;0;3;0
2020-10-02 07:00:00;164;31;10;11;115;162;184;100;136;3;2;0
2020-10-02 07:15:00;210;48;13;21;113;205;249;125;184;1;0;0
2020-10-02 07:30:00;184;41;37;46;117;225;215;107;208;2;3;0
2020-10-02 07:45:00;197;44;31;39;100;162;223;102;182;1;4;0
2020-10-02 08:00:00;162;48;19;28;90;120;200;86;135;3;2;0
2020-10-02 08:15:00;163;46;23;29;46;123;196;91;124;3;5;0
2020-10-02 08:30:00;186;49;32;38;44;115;216;94;141;1;0;0
2020-10-02 08:45:00;168;42;27;33;67;93;203;101;130;3;3;0
2020-10-02 09:00:00;164;32;26;34;76;105;182;94;120;3;0;0
2020-10-02 09:15:00;181;27;28;32;81;109;196;101;115;1;2;0
2020-10-02 09:30:00;171;37;39;36;67;141;197;110;141;2;2;0
2020-10-02 09:45:00;181;38;28;36;68;123;197;82;119;3;2;0
2020-10-02 10:00:00;186;27;32;43;73;128;203;99;122;1;7;0
2020-10-02 10:15:00;182;33;44;44;65;109;200;98;105;1;2;0
2020-10-02 10:30:00;205;44;46;58;83;132;223;87;129;3;3;0
2020-10-02 10:45:00;207;34;41;55;91;143;224;104;139;4;9;0
2020-10-02 11:00:00;177;34;40;63;66;109;183;88;115;5;4;0
2020-10-02 11:15:00;185;43;49;75;80;122;184;92;122;2;3;0
2020-10-02 11:30:00;181;27;50;89;81;137;161;90;141;2;6;0
2020-10-02 11:45:00;193;25;43;70;95;138;199;105;141;2;3;0
2020-10-02 12:00:00;168;32;43;88;80;133;173;108;126;5;2;0
2020-10-02 12:15:00;183;24;40;107;87;147;164;101;134;3;3;0
2020-10-02 12:30:00;179;25;51;88;96;142;180;114;146;3;1;0
2020-10-02 12:45:00;195;28;35;90;118;161;191;115;167;1;5;0
2020-10-02 13:00:00;191;24;48;76;108;170;181;114;150;4;3;0
2020-10-02 13:15:00;195;29;41;101;93;171;198;119;159;5;8;0
2020-10-02 13:30:00;208;27;34;84;65;86;198;139;158;15;2;0
2020-10-02 13:45:00;181;42;34;71;72;84;175;131;152;10;10;0
2020-10-02 14:00:00;202;35;33;85;58;101;184;106;154;2;6;0
2020-10-02 14:15:00;192;22;37;81;75;119;176;107;154;5;6;0
2020-10-02 14:30:00;196;35;38;107;53;97;199;98;142;4;5;0
2020-10-02 14:45:00;181;30;39;105;57;122;166;111;163;6;2;0
2020-10-02 15:00:00;189;29;28;71;85;87;168;118;149;6;3;0
2020-10-02 15:15:00;192;25;40;97;64;90;104;96;136;2;1;0
