DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2019-10-09 00:00:00;9;10;3;3;3;5;19;10
2019-10-09 00:15:00;10;14;3;4;3;13;14;10
2019-10-09 00:30:00;9;14;5;0;1;7;17;12
2019-10-09 00:45:00;5;5;2;0;0;5;12;10
2019-10-09 01:00:00;5;8;5;1;1;5;14;6
2019-10-09 01:15:00;7;7;1;1;1;3;10;3
2019-10-09 01:30:00;4;5;1;0;0;1;11;6
2019-10-09 01:45:00;11;10;1;2;2;3;6;3
2019-10-09 02:00:00;8;15;4;1;1;3;7;4
2019-10-09 02:15:00;5;3;2;0;0;1;7;4
2019-10-09 02:30:00;5;1;1;0;0;1;1;1
2019-10-09 02:45:00;10;2;1;0;0;4;10;7
2019-10-09 03:00:00;2;5;2;0;0;0;5;6
2019-10-09 03:15:00;13;6;1;1;1;1;2;6
2019-10-09 03:30:00;8;6;1;2;1;2;2;1
2019-10-09 03:45:00;3;1;1;1;2;3;8;6
2019-10-09 04:00:00;7;5;2;0;0;1;15;7
2019-10-09 04:15:00;15;10;2;1;1;3;10;2
2019-10-09 04:30:00;21;15;3;7;5;9;14;11
2019-10-09 04:45:00;36;22;7;3;2;9;28;15
2019-10-09 05:00:00;21;21;4;3;3;14;39;22
2019-10-09 05:15:00;48;25;7;3;4;14;64;29
2019-10-09 05:30:00;50;46;21;10;10;28;48;26
2019-10-09 05:45:00;92;47;19;5;12;44;77;46
2019-10-09 06:00:00;73;61;12;7;18;48;59;40
2019-10-09 06:15:00;89;79;26;12;51;86;79;76
2019-10-09 06:30:00;98;105;29;10;63;84;79;65
2019-10-09 06:45:00;133;163;38;19;55;130;89;67
2019-10-09 07:00:00;117;132;24;19;53;110;107;88
2019-10-09 07:15:00;141;173;38;31;101;207;127;113
2019-10-09 07:30:00;147;168;34;29;55;178;123;107
2019-10-09 07:45:00;185;226;40;24;62;145;123;97
2019-10-09 08:00:00;149;187;39;28;77;124;102;72
2019-10-09 08:15:00;174;194;38;25;53;123;89;68
2019-10-09 08:30:00;148;195;18;29;44;104;103;63
2019-10-09 08:45:00;152;186;41;24;74;117;98;72
2019-10-09 09:00:00;133;151;25;29;60;105;99;71
2019-10-09 09:15:00;122;144;31;27;43;86;106;71
2019-10-09 09:30:00;120;133;32;14;25;63;87;68
2019-10-09 09:45:00;134;127;24;20;24;75;112;78
2019-10-09 10:00:00;137;120;32;16;16;63;109;82
2019-10-09 10:15:00;126;121;21;14;11;59;130;98
2019-10-09 10:30:00;106;138;25;18;15;64;128;82
2019-10-09 10:45:00;135;113;22;18;114;79;112;90
2019-10-09 11:00:00;120;117;25;15;95;53;134;91
2019-10-09 11:15:00;118;117;35;12;178;56;132;96
2019-10-09 11:30:00;104;117;31;12;87;63;125;90
