DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(TAA);9(TAC);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-04-28 00:00:00;6;0;0;0;3;0;0;0;0;0;0;0;0
2020-04-28 00:15:00;6;0;0;0;10;0;0;0;0;0;0;0;0
2020-04-28 00:30:00;4;1;0;0;11;0;1;0;0;0;0;0;0
2020-04-28 00:45:00;3;0;0;0;8;1;1;0;0;0;0;0;0
2020-04-28 01:00:00;2;0;0;0;5;0;0;0;0;0;0;0;0
2020-04-28 01:15:00;6;1;0;0;7;0;0;0;0;0;0;0;0
2020-04-28 01:30:00;7;0;0;0;8;0;0;0;0;0;0;0;0
2020-04-28 01:45:00;11;0;0;0;4;0;0;0;0;0;0;0;0
2020-04-28 02:00:00;5;0;0;0;6;0;0;0;0;0;0;0;0
2020-04-28 02:15:00;10;0;0;0;6;0;0;0;0;0;0;0;0
2020-04-28 02:30:00;8;0;0;0;11;0;0;0;0;0;0;0;0
2020-04-28 02:45:00;8;0;0;0;5;0;0;0;0;0;0;0;0
2020-04-28 03:00:00;4;0;0;0;4;0;0;0;0;0;0;0;0
2020-04-28 03:15:00;4;1;1;0;4;0;0;0;0;0;0;0;0
2020-04-28 03:30:00;8;0;0;0;8;0;0;0;0;0;0;0;0
2020-04-28 03:45:00;6;0;0;0;6;0;0;0;0;0;0;0;0
2020-04-28 04:00:00;8;0;0;0;7;0;0;0;0;0;0;0;0
2020-04-28 04:15:00;7;0;0;1;3;0;0;0;0;0;0;0;0
2020-04-28 04:30:00;7;0;0;0;10;0;0;0;0;0;0;0;0
2020-04-28 04:45:00;23;0;0;0;14;0;0;0;0;0;0;0;0
2020-04-28 05:00:00;21;0;0;0;18;0;0;0;0;0;0;0;0
2020-04-28 05:15:00;34;1;0;3;21;0;0;0;0;0;0;0;0
2020-04-28 05:30:00;50;2;0;3;40;1;0;0;0;0;0;0;0
2020-04-28 05:45:00;63;2;2;0;43;0;0;0;0;0;0;0;0
2020-04-28 06:00:00;60;1;0;2;60;0;0;0;0;0;0;0;0
2020-04-28 06:15:00;82;1;3;6;67;0;0;0;0;0;0;0;0
2020-04-28 06:30:00;82;2;5;5;83;0;0;10;0;0;0;0;0
2020-04-28 06:45:00;103;4;1;4;105;0;0;0;0;0;0;0;0
2020-04-28 07:00:00;112;7;7;4;73;0;0;0;2;0;0;0;0
2020-04-28 07:15:00;139;4;1;7;94;1;0;0;4;0;0;0;0
2020-04-28 07:30:00;121;6;10;8;77;1;0;0;7;0;0;0;0
2020-04-28 07:45:00;106;9;7;4;103;2;0;2;1;0;0;0;0
2020-04-28 08:00:00;96;4;8;2;76;0;0;2;1;0;0;0;0
2020-04-28 08:15:00;107;6;2;5;60;1;1;0;0;0;0;0;0
2020-04-28 08:30:00;99;6;3;6;66;2;1;0;4;0;0;0;0
2020-04-28 08:45:00;85;8;11;10;98;0;2;5;4;0;0;0;0
2020-04-28 09:00:00;81;7;12;9;94;2;1;0;2;0;0;3;0
2020-04-28 09:15:00;93;5;5;6;90;4;0;0;4;0;0;0;0
2020-04-28 09:30:00;108;10;7;3;108;7;4;1;16;0;0;0;0
2020-04-28 09:45:00;97;8;14;3;85;8;5;3;28;0;0;0;0
2020-04-28 10:00:00;105;5;17;8;107;9;9;0;6;0;0;0;0
2020-04-28 10:15:00;98;4;78;2;85;5;6;0;18;0;0;0;0
2020-04-28 10:30:00;102;3;10;4;129;7;10;2;48;0;0;0;0
2020-04-28 10:45:00;85;5;9;7;89;10;6;15;20;0;0;0;0
2020-04-28 11:00:00;119;6;6;12;107;12;10;1;13;0;0;0;0
2020-04-28 11:15:00;83;7;10;11;118;10;9;2;8;0;0;0;0
2020-04-28 11:30:00;85;10;16;9;117;10;10;14;141;0;0;0;0
2020-04-28 11:45:00;90;12;9;9;135;13;9;7;8;0;0;0;0
2020-04-28 12:00:00;91;8;14;10;127;4;10;2;11;0;0;0;0
2020-04-28 12:15:00;81;7;18;11;118;11;9;0;14;0;0;0;0
2020-04-28 12:30:00;78;5;17;9;89;8;6;1;13;0;0;0;0
2020-04-28 12:45:00;82;9;14;8;110;4;7;0;5;0;0;0;0
2020-04-28 13:00:00;114;3;13;10;120;8;8;8;14;1;0;8;2
2020-04-28 13:15:00;109;8;8;8;123;4;7;3;4;0;0;0;0
2020-04-28 13:30:00;120;6;15;6;120;4;5;16;8;14;0;0;0
2020-04-28 13:45:00;112;5;7;6;141;8;3;8;1;14;0;0;0
2020-04-28 14:00:00;109;4;52;11;125;11;6;3;15;0;0;0;0
2020-04-28 14:15:00;101;3;8;10;117;11;11;7;7;0;0;0;0
2020-04-28 14:30:00;118;10;9;14;137;12;8;2;15;0;0;0;0
2020-04-28 14:45:00;109;8;9;8;132;6;14;5;18;0;0;0;0
2020-04-28 15:00:00;120;5;14;7;133;5;7;2;8;0;0;0;0
2020-04-28 15:15:00;134;7;12;12;131;11;7;25;12;32;0;0;0
2020-04-28 15:30:00;122;6;8;7;139;12;16;0;14;0;0;0;0
2020-04-28 15:45:00;129;9;12;8;150;14;11;6;4;0;0;0;0
2020-04-28 16:00:00;132;5;14;8;170;11;11;4;8;0;0;0;0
2020-04-28 16:15:00;124;7;19;8;160;11;18;1;9;0;0;0;0
2020-04-28 16:30:00;121;8;14;8;142;13;9;5;9;0;0;0;2
2020-04-28 16:45:00;122;6;11;13;153;15;10;2;30;0;0;0;0
2020-04-28 17:00:00;116;5;30;11;164;8;11;6;2;1;3;0;0
2020-04-28 17:15:00;127;5;6;14;172;17;5;8;24;0;0;0;0
2020-04-28 17:30:00;96;9;19;11;148;13;18;1;31;0;0;0;0
2020-04-28 17:45:00;109;4;7;8;115;10;16;2;20;0;0;0;0
2020-04-28 18:00:00;97;3;11;12;98;13;15;3;3;2;0;0;0
2020-04-28 18:15:00;79;0;42;7;125;2;4;0;8;0;0;0;0
2020-04-28 18:30:00;68;1;7;6;74;4;8;9;3;0;0;0;0
2020-04-28 18:45:00;75;2;11;9;87;3;11;4;12;0;0;0;0
2020-04-28 19:00:00;68;3;5;8;80;0;3;2;4;0;0;4;0
2020-04-28 19:15:00;53;6;6;4;75;1;3;5;0;0;0;0;0
2020-04-28 19:30:00;49;2;3;5;56;0;3;0;2;0;0;0;0
2020-04-28 19:45:00;32;1;5;3;56;0;1;0;3;0;0;0;0
2020-04-28 20:00:00;47;0;1;4;50;0;0;0;0;0;0;0;0
2020-04-28 20:15:00;35;1;1;4;49;0;0;0;0;0;0;0;0
2020-04-28 20:30:00;21;0;0;1;27;0;0;0;0;0;0;0;0
2020-04-28 20:45:00;31;0;0;2;20;1;0;0;0;0;0;0;0
2020-04-28 21:00:00;28;0;0;1;25;0;0;0;0;0;0;0;0
2020-04-28 21:15:00;17;0;0;2;21;0;0;0;0;0;0;0;0
2020-04-28 21:30:00;18;0;0;1;15;0;0;0;0;0;0;0;0
2020-04-28 21:45:00;14;0;0;1;20;0;0;0;0;0;0;0;0
2020-04-28 22:00:00;12;1;1;1;31;0;1;0;0;0;0;0;0
2020-04-28 22:15:00;14;0;1;1;20;0;0;0;0;0;0;0;0
2020-04-28 22:30:00;6;1;0;0;15;0;0;0;0;0;0;0;0
2020-04-28 22:45:00;8;0;1;0;14;1;0;0;0;0;0;0;0
2020-04-28 23:00:00;6;0;0;0;10;0;0;0;0;0;0;0;0
2020-04-28 23:15:00;8;0;0;0;12;0;0;0;0;0;0;0;0
2020-04-28 23:30:00;8;0;0;0;11;0;0;0;0;0;0;0;0
