DATUM;1(DB1);2(DRDA);3(DRDB);4(TAFGA);5(TAFGB);6(TARDA1);7(TARDB1);8(TAFBA);9(TAFBB)
2019-10-31 00:00:00;2;0;1;0;0;0;0;0;0
2019-10-31 00:15:00;5;0;0;0;0;0;0;0;0
2019-10-31 00:30:00;1;0;2;0;0;0;0;0;0
2019-10-31 00:45:00;1;0;0;0;0;0;0;0;0
2019-10-31 01:00:00;1;0;1;0;0;0;0;0;0
2019-10-31 01:15:00;1;0;0;0;0;0;0;0;0
2019-10-31 01:30:00;1;0;0;0;0;0;0;0;0
2019-10-31 01:45:00;1;0;1;0;0;0;0;0;0
2019-10-31 02:00:00;0;0;0;0;0;0;0;0;0
2019-10-31 02:15:00;0;0;0;0;0;0;0;0;0
2019-10-31 02:30:00;0;0;1;0;0;0;0;0;0
2019-10-31 02:45:00;0;0;0;0;0;0;0;0;0
2019-10-31 03:00:00;0;0;1;0;0;0;0;0;0
2019-10-31 03:15:00;0;0;2;0;0;0;0;0;0
2019-10-31 03:30:00;1;0;0;0;0;0;0;0;0
2019-10-31 03:45:00;0;0;0;0;0;0;0;0;0
2019-10-31 04:00:00;1;0;0;0;0;0;0;0;0
2019-10-31 04:15:00;1;0;0;0;0;0;0;0;0
2019-10-31 04:30:00;0;0;1;0;0;0;0;0;0
2019-10-31 04:45:00;1;1;2;0;0;0;0;0;0
2019-10-31 05:00:00;1;0;2;0;0;0;0;0;0
2019-10-31 05:15:00;1;2;4;0;0;0;0;0;0
2019-10-31 05:30:00;3;0;3;0;0;0;0;0;0
2019-10-31 05:45:00;2;1;6;0;0;0;0;0;0
2019-10-31 06:00:00;7;0;2;1;0;0;0;0;0
2019-10-31 06:15:00;3;1;3;0;0;0;0;0;0
2019-10-31 06:30:00;6;2;3;1;1;1;0;0;1
2019-10-31 06:45:00;5;3;3;4;0;1;1;0;0
2019-10-31 07:00:00;5;2;2;1;0;0;0;1;0
2019-10-31 07:15:00;7;5;18;5;2;0;1;0;0
2019-10-31 07:30:00;10;4;8;4;0;0;2;1;0
2019-10-31 07:45:00;11;1;6;6;2;0;1;1;3
2019-10-31 08:00:00;12;3;12;2;1;0;1;0;1
2019-10-31 08:15:00;25;6;9;6;2;0;4;2;0
2019-10-31 08:30:00;31;3;11;6;4;1;1;1;0
2019-10-31 08:45:00;27;8;15;5;2;3;3;4;0
2019-10-31 09:00:00;44;13;21;6;3;1;4;0;0
2019-10-31 09:15:00;39;10;9;7;4;1;5;0;0
2019-10-31 09:30:00;42;10;11;5;6;1;4;2;2
2019-10-31 09:45:00;66;9;11;10;8;1;2;5;1
2019-10-31 10:00:00;69;7;9;5;12;2;5;4;1
2019-10-31 10:15:00;52;9;11;6;6;0;2;0;0
2019-10-31 10:30:00;74;10;13;6;6;0;1;0;1
2019-10-31 10:45:00;62;12;13;6;4;0;1;2;0
2019-10-31 11:00:00;86;13;14;8;9;2;7;0;2
2019-10-31 11:15:00;77;12;11;13;11;4;5;3;3
2019-10-31 11:30:00;76;3;13;7;7;2;3;2;14
2019-10-31 11:45:00;74;16;15;7;8;2;2;0;23
2019-10-31 12:00:00;76;20;11;6;7;4;4;3;0
2019-10-31 12:15:00;69;9;18;3;7;4;4;0;4
2019-10-31 12:30:00;65;11;19;7;6;3;3;2;8
2019-10-31 12:45:00;76;8;17;10;3;0;1;8;0
2019-10-31 13:00:00;95;17;19;6;8;2;2;1;0
2019-10-31 13:15:00;63;9;17;8;6;1;2;7;2
2019-10-31 13:30:00;55;10;5;6;7;1;6;0;0
2019-10-31 13:45:00;80;15;21;12;4;1;0;0;0
2019-10-31 14:00:00;65;13;16;10;6;3;7;18;0
2019-10-31 14:15:00;90;27;20;3;3;1;4;2;4
2019-10-31 14:30:00;82;16;20;9;4;1;4;1;0
2019-10-31 14:45:00;85;10;15;9;8;0;3;6;7
2019-10-31 15:00:00;70;11;10;3;3;4;2;10;4
2019-10-31 15:15:00;92;17;24;4;4;2;1;4;10
