DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2019-10-09 00:00:00;0;8;2;3;3;6;5;7;5;1;4;7;3
2019-10-09 00:15:00;0;8;5;1;4;5;3;10;2;2;10;5;4
2019-10-09 00:30:00;0;4;4;1;2;9;2;8;4;1;7;7;3
2019-10-09 00:45:00;0;1;1;0;0;9;5;4;1;1;6;4;1
2019-10-09 01:00:00;0;5;3;0;0;1;1;6;3;0;5;6;2
2019-10-09 01:15:00;0;3;1;0;0;4;3;3;1;0;3;2;0
2019-10-09 01:30:00;0;2;0;1;1;3;2;3;1;0;3;5;4
2019-10-09 01:45:00;0;3;0;0;1;3;0;2;0;0;5;4;1
2019-10-09 02:00:00;0;0;0;0;2;5;1;4;1;1;3;2;0
2019-10-09 02:15:00;0;2;1;0;1;2;0;1;0;0;5;4;0
2019-10-09 02:30:00;0;2;0;0;0;3;0;1;0;0;1;2;1
2019-10-09 02:45:00;0;1;2;0;1;6;3;4;0;1;3;3;1
2019-10-09 03:00:00;0;3;3;0;3;12;4;5;0;1;3;2;0
2019-10-09 03:15:00;0;1;2;0;2;4;1;3;0;2;4;3;2
2019-10-09 03:30:00;0;0;1;0;2;4;2;1;0;0;2;3;0
2019-10-09 03:45:00;0;1;1;1;2;1;1;4;3;1;3;2;2
2019-10-09 04:00:00;0;5;2;0;1;5;3;2;2;3;5;6;2
2019-10-09 04:15:00;0;6;1;0;0;8;1;5;0;1;10;5;2
2019-10-09 04:30:00;0;6;1;0;4;14;4;5;0;2;15;12;0
2019-10-09 04:45:00;0;4;2;0;2;11;6;13;8;2;26;30;4
2019-10-09 05:00:00;0;10;9;2;8;19;11;28;15;6;52;57;15
2019-10-09 05:15:00;0;15;17;3;7;22;8;44;22;5;78;86;18
2019-10-09 05:30:00;0;24;22;2;26;54;19;69;46;1;69;86;24
2019-10-09 05:45:00;0;44;36;0;41;85;29;62;50;2;72;71;38
2019-10-09 06:00:00;0;39;46;3;59;94;47;52;42;6;63;59;25
2019-10-09 06:15:00;0;46;42;3;37;70;24;84;71;8;75;93;25
2019-10-09 06:30:00;0;34;34;6;33;62;30;100;114;7;71;90;35
2019-10-09 06:45:00;0;43;44;3;29;67;31;118;128;8;78;92;46
2019-10-09 07:00:00;0;55;45;6;40;65;23;122;145;11;93;104;60
2019-10-09 07:15:00;0;59;55;4;45;73;31;125;138;14;107;117;72
2019-10-09 07:30:00;0;58;61;5;58;73;31;143;161;17;112;105;58
2019-10-09 07:45:00;0;73;84;9;71;94;24;129;149;17;107;103;59
2019-10-09 08:00:00;0;65;78;10;47;76;17;120;147;17;101;101;62
2019-10-09 08:15:00;0;74;62;6;64;75;23;89;107;14;83;94;66
2019-10-09 08:30:00;0;67;48;14;63;80;28;103;114;14;95;89;59
2019-10-09 08:45:00;0;56;62;4;66;73;32;92;73;15;100;87;62
2019-10-09 09:00:00;0;60;44;13;38;60;22;76;49;21;53;42;38
2019-10-09 09:15:00;0;50;47;4;58;73;20;81;57;16;53;50;35
2019-10-09 09:30:00;0;56;36;7;51;66;29;79;56;15;58;56;46
2019-10-09 09:45:00;0;55;54;10;50;70;33;79;69;17;65;56;75
2019-10-09 10:00:00;0;57;54;17;49;64;16;68;44;21;58;47;47
2019-10-09 10:15:00;0;63;46;10;56;61;23;68;47;8;66;56;40
2019-10-09 10:30:00;0;60;53;8;58;68;30;70;46;17;60;45;47
2019-10-09 10:45:00;0;62;57;4;54;66;25;63;30;17;56;60;46
2019-10-09 11:00:00;0;69;55;11;46;63;27;78;49;22;67;60;45
2019-10-09 11:15:00;0;64;61;11;52;57;26;81;43;15;62;55;48
2019-10-09 11:30:00;0;71;74;13;49;72;31;72;38;17;66;61;52
2019-10-09 11:45:00;0;63;61;9;50;77;32;75;47;18;71;57;51
2019-10-09 12:00:00;0;62;51;12;50;75;29;77;40;15;63;55;46
2019-10-09 12:15:00;0;83;79;9;63;86;40;62;43;14;63;53;42
2019-10-09 12:30:00;0;75;74;9;43;60;21;67;37;22;61;70;43
2019-10-09 12:45:00;0;73;66;17;45;72;36;71;55;17;76;79;49
2019-10-09 13:00:00;0;77;80;11;41;76;24;61;46;24;48;73;35
2019-10-09 13:15:00;0;97;109;17;65;70;33;76;58;16;82;107;51
2019-10-09 13:30:00;0;70;79;12;55;81;25;72;57;8;82;127;45
2019-10-09 13:45:00;0;72;75;12;67;88;37;74;60;12;79;106;43
2019-10-09 14:00:00;0;89;109;19;72;100;45;60;47;19;75;99;49
2019-10-09 14:15:00;0;89;117;14;68;90;36;59;50;9;61;69;45
2019-10-09 14:30:00;0;100;117;15;83;104;43;74;48;14;50;60;42
2019-10-09 14:45:00;0;107;100;14;81;101;41;84;53;19;52;80;44
2019-10-09 15:00:00;0;99;127;14;88;106;58;75;54;17;75;71;38
2019-10-09 15:15:00;0;112;124;13;83;106;40;89;69;18;70;71;37
2019-10-09 15:30:00;0;98;168;18;87;99;51;86;43;21;63;69;44
2019-10-09 15:45:00;0;96;131;12;80;105;60;74;60;18;76;75;50
2019-10-09 16:00:00;0;110;245;12;99;102;60;64;40;18;84;84;49
2019-10-09 16:15:00;0;122;140;13;94;102;62;84;49;22;71;77;53
2019-10-09 16:30:00;0;131;150;21;89;101;51;87;55;17;69;84;52
2019-10-09 16:45:00;0;125;191;21;115;113;44;94;69;22;93;87;53
2019-10-09 17:00:00;0;124;135;14;109;115;52;90;52;31;94;70;49
2019-10-09 17:15:00;0;122;150;9;90;104;52;72;62;30;86;78;65
2019-10-09 17:30:00;0;116;145;10;78;100;46;85;60;24;66;55;56
2019-10-09 17:45:00;0;92;104;15;92;111;56;85;57;28;56;74;50
2019-10-09 18:00:00;0;86;88;14;84;98;51;68;53;22;60;47;49
2019-10-09 18:15:00;0;80;85;7;80;94;44;75;42;17;63;75;40
2019-10-09 18:30:00;0;64;65;6;55;121;33;54;43;10;54;52;48
2019-10-09 18:45:00;0;52;65;10;57;80;30;69;37;7;55;60;48
2019-10-09 19:00:00;0;49;44;5;41;63;29;70;49;18;58;58;34
2019-10-09 19:15:00;0;49;49;11;44;59;14;58;37;16;50;75;32
2019-10-09 19:30:00;0;50;42;6;34;50;16;50;30;11;39;36;19
2019-10-09 19:45:00;0;37;41;5;29;48;20;43;26;5;40;43;31
2019-10-09 20:00:00;0;44;29;7;23;49;24;45;19;13;38;36;33
2019-10-09 20:15:00;0;40;35;3;18;39;24;39;22;7;48;36;20
2019-10-09 20:30:00;0;31;26;4;19;34;14;42;17;4;45;32;28
2019-10-09 20:45:00;0;31;29;7;21;38;16;43;18;7;46;48;21
2019-10-09 21:00:00;0;34;21;5;13;29;11;44;19;7;64;71;22
2019-10-09 21:15:00;0;39;21;7;16;31;8;37;23;4;60;62;14
2019-10-09 21:30:00;0;26;22;3;24;49;14;37;18;6;47;53;21
2019-10-09 21:45:00;0;44;34;5;47;81;27;31;12;2;31;24;18
