DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2019-10-16 00:00:00;0;1;1;0;2;7;2;4;3;1;5;3;6
2019-10-16 00:15:00;0;6;2;1;1;4;3;5;4;1;5;3;2
2019-10-16 00:30:00;0;5;3;0;1;6;3;9;1;0;4;1;1
2019-10-16 00:45:00;0;4;4;0;0;5;2;1;1;0;2;3;2
2019-10-16 01:00:00;0;5;1;0;1;3;0;6;0;1;4;4;3
2019-10-16 01:15:00;0;8;1;0;2;3;2;2;1;0;4;3;2
2019-10-16 01:30:00;0;2;2;0;1;5;3;2;0;1;4;3;0
2019-10-16 01:45:00;0;1;1;0;0;4;2;3;1;1;0;4;2
2019-10-16 02:00:00;0;1;2;1;0;3;0;2;1;1;2;1;0
2019-10-16 02:15:00;0;0;1;0;1;5;0;2;1;0;3;4;1
2019-10-16 02:30:00;0;1;0;0;0;4;2;2;0;0;3;2;0
2019-10-16 02:45:00;0;0;0;0;2;1;1;1;2;2;1;1;0
2019-10-16 03:00:00;0;1;1;0;3;6;0;0;1;1;4;3;2
2019-10-16 03:15:00;0;1;1;0;2;4;0;1;0;0;1;3;2
2019-10-16 03:30:00;0;1;2;1;2;1;0;2;0;0;2;3;0
2019-10-16 03:45:00;0;2;0;0;1;4;2;1;0;1;2;0;3
2019-10-16 04:00:00;0;5;0;1;2;2;2;2;1;0;7;4;1
2019-10-16 04:15:00;0;5;2;1;2;6;2;3;2;0;13;10;0
2019-10-16 04:30:00;0;5;2;0;7;11;3;10;4;1;12;8;1
2019-10-16 04:45:00;0;7;4;3;4;13;4;9;6;3;20;24;3
2019-10-16 05:00:00;0;13;11;0;8;14;13;26;17;5;54;61;12
2019-10-16 05:15:00;0;23;13;2;8;25;14;42;33;8;66;80;10
2019-10-16 05:30:00;0;26;16;4;32;54;22;60;47;3;72;91;17
2019-10-16 05:45:00;0;36;35;0;45;88;32;59;50;4;64;83;34
2019-10-16 06:00:00;0;36;40;2;48;82;55;60;41;6;39;83;24
2019-10-16 06:15:00;0;57;28;1;37;60;31;75;68;8;60;95;22
2019-10-16 06:30:00;0;43;37;5;28;47;15;110;121;8;78;121;33
2019-10-16 06:45:00;0;37;41;5;40;61;27;135;147;12;87;97;36
2019-10-16 07:00:00;0;43;56;1;43;59;21;135;151;12;104;95;68
2019-10-16 07:15:00;0;41;39;7;39;73;21;141;168;5;112;112;69
2019-10-16 07:30:00;0;44;50;6;55;78;36;125;139;11;107;110;49
2019-10-16 07:45:00;0;85;87;7;72;82;33;124;143;13;95;99;97
2019-10-16 08:00:00;0;69;81;14;63;67;27;131;147;17;104;114;72
2019-10-16 08:15:00;0;57;73;10;53;70;23;122;164;18;93;107;71
2019-10-16 08:30:00;0;48;58;7;59;71;20;109;114;13;76;84;50
2019-10-16 08:45:00;0;43;39;7;54;76;25;98;84;11;55;75;47
2019-10-16 09:00:00;0;46;34;11;34;62;16;71;66;18;54;61;42
2019-10-16 09:15:00;0;50;41;7;52;55;30;82;72;16;57;51;54
2019-10-16 09:30:00;0;65;33;3;45;60;26;87;71;20;56;55;42
2019-10-16 09:45:00;0;61;42;12;43;48;26;76;70;22;63;55;57
2019-10-16 10:00:00;0;65;52;8;48;67;20;73;47;15;55;54;37
2019-10-16 10:15:00;0;59;42;6;36;54;27;61;48;21;58;53;41
2019-10-16 10:30:00;0;78;58;14;54;68;27;77;35;13;62;68;44
2019-10-16 10:45:00;0;65;43;7;46;67;19;57;44;8;71;53;46
2019-10-16 11:00:00;0;62;43;12;51;71;28;71;46;18;72;69;47
2019-10-16 11:15:00;0;73;68;9;37;60;32;64;48;17;63;51;41
2019-10-16 11:30:00;0;77;64;15;59;79;29;54;38;19;61;59;44
2019-10-16 11:45:00;0;80;72;7;53;73;35;65;45;15;69;66;48
2019-10-16 12:00:00;0;74;63;12;54;70;30;66;37;26;71;72;49
2019-10-16 12:15:00;0;87;76;14;55;73;27;66;41;16;61;51;39
2019-10-16 12:30:00;0;83;75;11;50;62;25;54;41;16;56;60;55
2019-10-16 12:45:00;0;78;68;11;43;59;33;87;74;18;57;59;53
2019-10-16 13:00:00;0;87;94;9;48;65;34;79;50;17;65;74;49
2019-10-16 13:15:00;0;96;89;12;52;77;36;70;55;11;91;100;44
2019-10-16 13:30:00;0;82;79;5;49;73;35;83;78;20;94;110;38
2019-10-16 13:45:00;0;81;65;13;55;81;52;76;48;12;79;90;49
2019-10-16 14:00:00;0;106;98;14;55;81;46;62;41;10;65;81;31
2019-10-16 14:15:00;0;86;97;4;75;99;48;64;43;24;56;51;36
2019-10-16 14:30:00;0;117;123;13;73;102;53;83;41;22;64;76;42
2019-10-16 14:45:00;0;100;119;11;76;100;39;66;48;7;61;65;48
2019-10-16 15:00:00;0;111;116;11;82;110;54;62;59;14;59;68;47
2019-10-16 15:15:00;0;104;121;12;66;90;44;66;47;16;61;59;43
2019-10-16 15:30:00;0;114;145;19;85;91;54;72;66;17;77;65;50
2019-10-16 15:45:00;0;119;144;15;104;101;62;77;54;22;69;69;47
