DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-04-07 00:00:00;3;2;1;0;1;6;4;1;0;0;0;0;0;0
2020-04-07 00:15:00;3;4;0;1;3;3;4;4;3;3;0;0;0;0
2020-04-07 00:30:00;5;3;0;0;2;4;4;3;0;0;0;0;0;0
2020-04-07 00:45:00;7;5;1;1;1;1;3;1;1;2;0;0;0;0
2020-04-07 01:00:00;6;3;0;0;1;1;1;1;0;1;0;0;0;0
2020-04-07 01:15:00;3;2;0;0;1;3;4;1;0;0;0;0;0;0
2020-04-07 01:30:00;1;2;0;0;0;3;3;0;1;0;0;0;0;0
2020-04-07 01:45:00;2;0;0;0;1;6;7;2;0;1;0;0;0;0
2020-04-07 02:00:00;2;2;0;0;1;0;3;2;0;1;0;0;0;0
2020-04-07 02:15:00;4;4;1;1;2;2;4;0;0;0;0;0;0;0
2020-04-07 02:30:00;1;1;1;1;1;2;7;1;0;1;0;0;0;0
2020-04-07 02:45:00;2;2;1;1;2;4;2;0;0;0;0;0;0;0
2020-04-07 03:00:00;1;2;0;1;1;5;5;2;0;0;0;0;0;0
2020-04-07 03:15:00;2;1;0;1;2;4;3;3;0;0;0;0;0;0
2020-04-07 03:30:00;2;2;1;1;0;7;6;2;0;0;0;0;0;0
2020-04-07 03:45:00;2;2;0;0;2;3;3;1;2;1;0;0;0;0
2020-04-07 04:00:00;8;5;0;0;0;3;5;1;0;0;0;0;0;0
2020-04-07 04:15:00;6;4;0;0;1;4;1;3;0;0;0;0;0;0
2020-04-07 04:30:00;2;3;0;1;0;6;7;4;0;1;0;0;0;0
2020-04-07 04:45:00;8;4;3;1;4;7;7;3;1;0;0;0;0;0
2020-04-07 05:00:00;19;10;4;0;3;18;14;5;1;1;0;0;0;0
2020-04-07 05:15:00;17;12;1;6;13;29;28;14;2;6;0;0;0;0
2020-04-07 05:30:00;36;30;1;8;10;31;25;6;0;0;0;0;0;0
2020-04-07 05:45:00;36;36;1;10;13;22;22;12;1;1;0;0;0;0
2020-04-07 06:00:00;38;33;6;6;8;31;19;8;2;4;0;0;0;0
2020-04-07 06:15:00;43;52;4;17;12;31;25;13;3;3;0;0;0;0
2020-04-07 06:30:00;48;62;8;12;21;43;34;16;2;1;0;0;0;0
2020-04-07 06:45:00;54;69;9;10;16;44;32;14;8;7;0;0;0;0
2020-04-07 07:00:00;46;57;7;10;26;44;38;27;3;8;0;0;0;0
2020-04-07 07:15:00;49;63;9;20;18;45;54;20;4;4;0;0;0;0
2020-04-07 07:30:00;73;92;15;15;29;44;52;19;6;2;0;0;0;0
2020-04-07 07:45:00;58;64;20;17;32;62;62;22;6;8;0;0;0;0
2020-04-07 08:00:00;52;58;17;15;33;56;54;22;6;2;0;0;0;0
2020-04-07 08:15:00;55;59;21;26;35;51;41;20;6;3;0;2;0;2
2020-04-07 08:30:00;50;59;19;24;20;71;54;17;4;3;0;0;0;0
2020-04-07 08:45:00;46;48;19;20;32;64;61;21;6;5;0;0;0;2
2020-04-07 09:00:00;53;75;16;30;28;52;54;21;7;3;0;0;1;0
2020-04-07 09:15:00;52;38;24;28;28;64;68;15;12;5;0;1;0;0
2020-04-07 09:30:00;58;54;27;31;33;66;74;26;15;10;0;0;0;0
2020-04-07 09:45:00;63;56;20;38;21;90;81;31;6;18;0;0;0;0
2020-04-07 10:00:00;52;59;21;28;40;65;72;20;9;15;0;0;0;0
2020-04-07 10:15:00;57;54;36;37;24;74;86;31;8;16;0;2;0;0
2020-04-07 10:30:00;66;48;21;27;24;81;85;22;12;7;0;0;0;0
2020-04-07 10:45:00;61;48;28;43;35;82;79;30;17;19;0;0;6;2
2020-04-07 11:00:00;67;68;26;46;16;71;68;20;11;12;3;6;5;0
2020-04-07 11:15:00;69;53;25;37;34;65;81;36;6;12;0;0;0;0
2020-04-07 11:30:00;62;57;28;41;35;74;96;37;15;9;0;0;5;0
