DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2020-05-11 00:00:00;0;0;0;0;0;0;0;0;0;0;2
2020-05-11 00:15:00;4;0;0;0;0;0;0;0;0;0;1
2020-05-11 00:30:00;1;0;0;0;0;0;0;0;0;0;0
2020-05-11 00:45:00;3;0;0;0;0;0;0;0;0;0;1
2020-05-11 01:00:00;3;0;0;0;0;0;0;0;0;0;2
2020-05-11 01:15:00;0;1;0;0;0;0;0;0;0;0;2
2020-05-11 01:30:00;1;0;0;0;0;0;0;0;0;0;1
2020-05-11 01:45:00;2;1;0;0;0;0;0;0;0;0;2
2020-05-11 02:00:00;1;0;0;0;0;0;0;0;0;0;1
2020-05-11 02:15:00;0;0;0;0;0;0;0;0;0;0;1
2020-05-11 02:30:00;0;0;0;0;0;0;0;0;0;0;2
2020-05-11 02:45:00;1;0;0;0;0;0;0;0;0;0;4
2020-05-11 03:00:00;2;1;0;0;0;0;0;0;0;0;2
2020-05-11 03:15:00;1;0;0;0;0;0;0;0;0;0;2
2020-05-11 03:30:00;3;0;0;0;0;0;0;0;0;0;1
2020-05-11 03:45:00;2;0;0;0;0;0;0;0;0;0;2
2020-05-11 04:00:00;2;0;0;0;0;0;0;0;0;0;3
2020-05-11 04:15:00;2;1;1;1;0;0;0;0;0;2;2
2020-05-11 04:30:00;4;4;0;0;0;0;0;0;0;1;1
2020-05-11 04:45:00;9;2;6;5;0;1;0;0;2;2;9
2020-05-11 05:00:00;15;5;3;3;0;0;0;0;0;2;28
2020-05-11 05:15:00;56;20;25;26;3;0;3;0;0;14;73
2020-05-11 05:30:00;52;13;45;45;2;0;2;0;0;42;56
2020-05-11 05:45:00;29;8;78;79;1;6;1;1;4;79;60
2020-05-11 06:00:00;48;18;48;48;8;1;8;1;3;48;34
2020-05-11 06:15:00;30;12;30;34;4;6;5;4;2;22;36
2020-05-11 06:30:00;52;20;45;44;4;6;4;1;3;33;42
2020-05-11 06:45:00;48;13;21;18;7;0;7;0;4;9;40
2020-05-11 07:00:00;75;17;24;23;7;2;7;1;5;32;32
2020-05-11 07:15:00;58;17;26;26;5;2;5;1;2;19;31
2020-05-11 07:30:00;64;19;20;21;13;4;13;5;3;19;29
2020-05-11 07:45:00;65;9;23;22;4;4;5;2;7;31;29
2020-05-11 08:00:00;66;16;19;19;1;13;7;11;5;20;34
2020-05-11 08:15:00;43;18;6;7;0;5;5;4;8;8;34
2020-05-11 08:30:00;39;8;8;7;0;7;2;7;4;6;34
2020-05-11 08:45:00;49;10;5;5;4;1;4;1;4;11;33
2020-05-11 09:00:00;40;14;4;4;9;4;9;4;2;6;28
2020-05-11 09:15:00;51;9;7;8;9;4;9;4;2;8;29
2020-05-11 09:30:00;67;10;6;6;9;0;9;0;4;3;32
2020-05-11 09:45:00;48;6;2;2;9;5;11;3;1;4;35
2020-05-11 10:00:00;43;7;7;7;8;2;9;3;3;4;31
2020-05-11 10:15:00;59;6;3;3;7;7;7;6;5;5;40
2020-05-11 10:30:00;66;9;6;5;8;1;8;1;3;7;35
2020-05-11 10:45:00;42;3;4;4;12;8;12;7;7;7;39
2020-05-11 11:00:00;49;13;6;7;11;3;12;3;3;8;41
2020-05-11 11:15:00;44;4;2;2;9;2;9;2;6;7;45
2020-05-11 11:30:00;44;13;5;5;10;7;11;6;6;3;48
