DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DB5);9(DB6);10(DB7);11(DC1);12(DC2);13(DD1);14(DD2);15(RES1);16(RES2);17(RES3)
2019-10-03 00:00:00;0;7;18;0;0;13;0;0;12;1;0;0;0;0;0;0;0
2019-10-03 00:15:00;0;5;10;0;0;21;0;0;20;0;0;0;0;0;0;0;0
2019-10-03 00:30:00;0;6;18;0;0;13;0;0;15;2;0;0;0;0;0;0;0
2019-10-03 00:45:00;0;1;19;0;0;13;0;0;15;0;0;0;0;0;0;0;0
2019-10-03 01:00:00;0;3;11;0;0;14;0;0;12;1;0;0;0;0;0;0;0
2019-10-03 01:15:00;0;5;15;0;0;10;0;0;10;0;0;0;0;0;0;0;0
2019-10-03 01:30:00;0;2;7;0;0;8;0;0;11;0;0;0;0;0;0;0;0
2019-10-03 01:45:00;0;1;2;0;0;8;0;0;9;0;0;0;0;0;0;0;0
2019-10-03 02:00:00;0;1;9;0;0;4;0;0;6;0;0;0;0;0;0;0;0
2019-10-03 02:15:00;0;1;13;0;0;8;0;0;6;0;0;0;0;0;0;0;0
2019-10-03 02:30:00;0;2;3;0;0;7;0;0;7;0;0;0;0;0;0;0;0
2019-10-03 02:45:00;0;1;11;0;0;3;0;0;3;0;0;0;0;0;0;0;0
2019-10-03 03:00:00;0;3;3;0;0;3;0;0;4;1;0;0;0;0;0;0;0
2019-10-03 03:15:00;0;1;8;0;0;5;0;0;4;0;0;0;0;0;0;0;0
2019-10-03 03:30:00;0;0;3;0;0;4;0;0;6;0;0;0;0;0;0;0;0
2019-10-03 03:45:00;0;1;4;0;0;4;0;0;3;0;1;1;0;0;0;0;0
2019-10-03 04:00:00;0;2;3;0;0;4;0;0;4;0;0;0;0;0;0;0;0
2019-10-03 04:15:00;0;5;2;0;0;3;0;0;3;0;0;0;0;0;0;0;0
2019-10-03 04:30:00;0;0;5;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2019-10-03 04:45:00;0;1;4;0;0;5;0;0;5;0;0;0;0;0;0;0;0
2019-10-03 05:00:00;0;2;10;0;0;4;0;0;7;0;0;0;0;0;0;0;0
2019-10-03 05:15:00;0;5;8;0;0;1;0;0;1;1;0;0;0;0;0;0;0
2019-10-03 05:30:00;0;6;6;0;0;9;0;0;9;0;0;0;0;0;0;0;0
2019-10-03 05:45:00;0;7;6;0;0;6;0;0;5;0;0;0;0;0;0;0;0
2019-10-03 06:00:00;0;4;6;0;0;8;0;0;9;0;0;0;0;0;0;0;0
2019-10-03 06:15:00;0;4;12;0;0;5;0;0;5;0;0;0;0;0;0;0;0
2019-10-03 06:30:00;0;7;11;0;0;10;0;0;10;0;0;0;0;0;0;0;0
2019-10-03 06:45:00;0;4;4;0;0;10;0;0;9;1;0;0;0;0;0;0;0
2019-10-03 07:00:00;0;5;13;0;0;14;0;0;12;0;0;0;0;0;0;0;0
2019-10-03 07:15:00;0;6;17;0;0;10;0;0;9;0;0;0;0;0;0;0;0
2019-10-03 07:30:00;0;6;12;0;0;15;0;0;14;0;0;0;0;0;0;0;0
2019-10-03 07:45:00;0;5;9;0;0;12;0;0;11;0;0;0;0;0;0;0;0
2019-10-03 08:00:00;0;12;16;0;0;10;0;0;10;1;0;0;0;0;0;0;0
2019-10-03 08:15:00;0;8;12;0;0;13;0;0;12;0;0;0;0;0;0;0;0
2019-10-03 08:30:00;0;8;22;0;0;37;0;0;31;5;0;1;0;0;0;0;0
2019-10-03 08:45:00;0;16;28;0;0;17;0;0;19;0;0;0;0;0;0;0;0
