DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DCL1);7(TAFBA);8(TAFBB1);9(TAFBB2);10(TAFBC)
2020-05-21 00:00:00;0;3;3;7;3;3;0;0;0;0
2020-05-21 00:15:00;5;4;1;5;3;4;0;0;0;0
2020-05-21 00:30:00;1;4;0;3;4;3;0;0;0;0
2020-05-21 00:45:00;3;1;5;2;2;0;0;0;0;0
2020-05-21 01:00:00;4;4;0;2;0;3;0;0;0;0
2020-05-21 01:15:00;0;2;4;1;1;0;0;0;0;0
2020-05-21 01:30:00;1;1;1;1;0;0;0;0;0;0
2020-05-21 01:45:00;1;4;0;4;1;0;0;0;0;0
2020-05-21 02:00:00;2;2;0;0;0;1;0;0;0;0
2020-05-21 02:15:00;1;1;0;0;0;0;0;0;0;0
2020-05-21 02:30:00;2;1;1;3;0;0;0;0;0;0
2020-05-21 02:45:00;0;1;0;1;0;0;0;0;0;0
2020-05-21 03:00:00;1;1;2;2;0;0;0;0;0;0
2020-05-21 03:15:00;1;0;1;0;0;2;0;0;0;0
2020-05-21 03:30:00;0;0;0;1;0;0;0;0;0;0
2020-05-21 03:45:00;0;1;1;1;1;0;0;0;0;0
2020-05-21 04:00:00;1;4;0;1;0;1;0;0;0;0
2020-05-21 04:15:00;3;2;0;1;0;1;0;0;0;0
2020-05-21 04:30:00;0;1;2;0;0;0;0;0;0;0
2020-05-21 04:45:00;0;0;1;2;1;0;0;0;0;0
2020-05-21 05:00:00;1;3;2;1;0;0;0;0;0;0
2020-05-21 05:15:00;1;2;1;1;1;2;0;0;0;0
2020-05-21 05:30:00;0;2;1;1;1;4;0;0;0;0
2020-05-21 05:45:00;5;4;1;3;2;7;0;0;0;0
2020-05-21 06:00:00;3;9;2;2;0;0;0;0;0;0
2020-05-21 06:15:00;2;3;2;0;5;4;0;0;0;0
2020-05-21 06:30:00;3;3;1;2;0;1;0;0;0;0
2020-05-21 06:45:00;1;2;0;2;0;0;0;0;0;0
2020-05-21 07:00:00;1;1;1;6;1;2;0;0;0;0
2020-05-21 07:15:00;1;4;3;4;1;4;0;0;0;0
2020-05-21 07:30:00;3;3;2;6;1;2;0;0;0;0
2020-05-21 07:45:00;1;5;2;5;5;4;0;0;0;0
2020-05-21 08:00:00;3;10;3;12;2;2;0;0;0;0
2020-05-21 08:15:00;3;6;2;3;4;3;0;0;0;0
2020-05-21 08:30:00;5;7;1;7;7;3;0;0;0;0
2020-05-21 08:45:00;6;2;5;9;8;4;0;0;0;0
2020-05-21 09:00:00;2;6;3;12;10;7;0;0;0;0
2020-05-21 09:15:00;9;13;7;13;6;9;0;0;0;0
2020-05-21 09:30:00;14;9;7;19;6;15;0;0;0;0
2020-05-21 09:45:00;10;7;13;17;11;6;0;0;0;0
2020-05-21 10:00:00;12;16;6;25;15;7;0;0;0;0
2020-05-21 10:15:00;9;12;10;33;12;11;0;0;0;0
2020-05-21 10:30:00;20;9;5;17;8;9;0;0;0;0
2020-05-21 10:45:00;16;9;9;18;19;16;0;0;0;0
2020-05-21 11:00:00;12;10;13;17;15;7;0;0;0;0
2020-05-21 11:15:00;11;9;13;17;14;14;0;0;0;0
2020-05-21 11:30:00;19;9;12;25;17;19;0;0;0;0
2020-05-21 11:45:00;11;13;9;13;20;23;0;0;0;0
2020-05-21 12:00:00;23;9;7;16;13;11;0;0;0;0
2020-05-21 12:15:00;19;19;11;19;13;14;0;0;0;0
2020-05-21 12:30:00;19;19;7;20;12;5;0;0;0;0
2020-05-21 12:45:00;13;13;15;23;17;8;0;0;0;0
2020-05-21 13:00:00;17;14;11;23;17;9;0;0;0;0
2020-05-21 13:15:00;15;13;17;23;8;14;0;0;0;0
2020-05-21 13:30:00;15;19;6;22;12;9;0;0;0;0
2020-05-21 13:45:00;13;11;11;25;11;18;0;0;0;0
2020-05-21 14:00:00;9;16;6;19;12;18;0;0;0;0
2020-05-21 14:15:00;16;15;12;32;8;17;0;0;0;0
2020-05-21 14:30:00;18;19;9;25;13;17;0;0;0;0
2020-05-21 14:45:00;16;10;18;31;22;17;0;0;0;0
2020-05-21 15:00:00;26;19;21;29;11;13;0;0;0;0
2020-05-21 15:15:00;9;15;14;30;21;10;0;0;0;0
2020-05-21 15:30:00;11;19;13;18;13;22;0;0;0;0
2020-05-21 15:45:00;18;23;20;30;16;19;0;0;0;0
2020-05-21 16:00:00;32;19;15;15;9;8;0;0;0;0
2020-05-21 16:15:00;21;14;16;26;10;13;0;0;0;0
2020-05-21 16:30:00;24;18;22;28;8;16;0;0;0;0
2020-05-21 16:45:00;16;14;13;29;13;16;0;0;0;0
2020-05-21 17:00:00;18;14;16;26;17;15;0;0;0;0
2020-05-21 17:15:00;21;24;17;41;28;13;0;0;0;0
2020-05-21 17:30:00;29;27;15;26;15;14;0;0;0;0
2020-05-21 17:45:00;29;21;17;40;20;12;0;0;0;0
2020-05-21 18:00:00;24;12;19;21;17;21;0;0;0;0
2020-05-21 18:15:00;21;29;16;22;17;17;0;0;0;0
2020-05-21 18:30:00;22;27;15;30;16;13;0;0;0;0
2020-05-21 18:45:00;20;22;11;18;16;17;0;0;0;0
2020-05-21 19:00:00;22;19;9;19;16;16;0;0;0;0
2020-05-21 19:15:00;14;29;22;22;14;19;0;0;0;0
2020-05-21 19:30:00;17;15;14;15;12;16;0;0;0;0
2020-05-21 19:45:00;22;27;14;26;19;10;0;0;0;0
2020-05-21 20:00:00;42;17;10;23;13;15;0;0;0;0
2020-05-21 20:15:00;27;25;10;15;14;15;0;0;0;0
2020-05-21 20:30:00;23;25;11;11;11;9;0;0;0;0
2020-05-21 20:45:00;12;13;5;16;13;17;0;0;0;0
2020-05-21 21:00:00;16;16;13;15;10;7;0;0;0;0
2020-05-21 21:15:00;15;16;11;22;7;8;0;0;0;0
2020-05-21 21:30:00;8;6;10;15;10;4;0;0;0;0
2020-05-21 21:45:00;18;15;6;13;11;14;0;0;0;0
2020-05-21 22:00:00;10;16;5;4;1;11;0;0;0;0
2020-05-21 22:15:00;8;8;7;7;6;4;0;0;0;0
2020-05-21 22:30:00;13;16;2;5;6;7;0;0;0;0
2020-05-21 22:45:00;4;6;5;8;2;4;0;0;0;0
2020-05-21 23:00:00;10;5;4;8;0;5;0;0;0;0
2020-05-21 23:15:00;2;5;1;4;2;5;0;0;0;0
2020-05-21 23:30:00;6;8;2;5;2;4;0;0;0;0
2020-05-21 23:45:00;1;5;2;5;2;2;0;0;0;0
