DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2020-02-27 00:00:00;4;4;5;0;4;6;7;6;1;3;0;0
2020-02-27 00:15:00;5;4;2;1;2;8;4;4;3;0;0;0
2020-02-27 00:30:00;5;5;1;2;4;11;13;5;0;4;0;0
2020-02-27 00:45:00;7;8;0;2;3;3;6;5;4;2;0;0
2020-02-27 01:00:00;2;1;0;0;3;11;7;1;1;1;0;0
2020-02-27 01:15:00;3;2;0;1;0;3;5;1;3;2;0;0
2020-02-27 01:30:00;2;2;2;2;4;4;4;2;1;2;0;0
2020-02-27 01:45:00;5;7;0;0;0;3;5;4;1;2;0;0
2020-02-27 02:00:00;4;1;0;1;1;5;3;2;1;4;0;0
2020-02-27 02:15:00;1;1;0;0;0;1;1;1;2;1;0;0
2020-02-27 02:30:00;2;2;0;0;0;1;1;1;3;4;0;0
2020-02-27 02:45:00;2;3;1;1;2;4;1;1;2;1;0;0
2020-02-27 03:00:00;5;3;0;0;1;2;0;0;1;0;0;0
2020-02-27 03:15:00;2;4;0;0;0;4;5;1;4;2;0;0
2020-02-27 03:30:00;3;3;0;0;0;1;0;0;3;1;0;0
2020-02-27 03:45:00;6;4;0;1;4;4;6;3;2;2;0;0
2020-02-27 04:00:00;4;3;0;0;0;4;4;1;7;3;0;0
2020-02-27 04:15:00;6;5;0;1;2;7;3;2;2;2;0;0
2020-02-27 04:30:00;12;9;2;1;3;3;5;2;8;2;0;0
2020-02-27 04:45:00;11;5;0;2;1;11;10;7;9;3;0;0
2020-02-27 05:00:00;24;7;0;5;7;20;17;4;6;5;0;0
2020-02-27 05:15:00;34;16;2;3;5;30;26;6;22;8;0;0
2020-02-27 05:30:00;40;15;1;8;11;40;38;17;59;15;1;0
2020-02-27 05:45:00;49;27;3;9;13;57;67;28;37;14;3;8
2020-02-27 06:00:00;52;25;1;6;6;54;62;35;38;13;4;0
