DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2019-08-15 00:00:00;16;21;1;0;0;22;17;0;0
2019-08-15 00:15:00;20;20;0;1;0;26;14;0;0
2019-08-15 00:30:00;19;10;0;0;0;13;10;0;0
2019-08-15 00:45:00;15;12;0;0;0;19;12;0;0
2019-08-15 01:00:00;17;22;1;0;0;21;11;0;0
2019-08-15 01:15:00;17;7;0;0;0;15;6;0;0
2019-08-15 01:30:00;16;17;1;0;0;19;7;0;1
2019-08-15 01:45:00;12;6;0;0;0;12;11;0;0
2019-08-15 02:00:00;7;7;0;1;0;11;6;0;0
2019-08-15 02:15:00;5;13;0;0;0;8;7;0;0
2019-08-15 02:30:00;11;9;0;0;0;7;4;0;0
2019-08-15 02:45:00;14;6;0;0;0;9;6;0;0
2019-08-15 03:00:00;9;9;0;0;0;12;4;0;0
2019-08-15 03:15:00;7;8;0;0;0;6;1;0;0
2019-08-15 03:30:00;1;5;0;0;0;12;9;0;0
2019-08-15 03:45:00;15;10;0;1;0;12;2;0;0
2019-08-15 04:00:00;3;6;0;0;0;6;5;0;0
2019-08-15 04:15:00;3;3;0;0;0;6;4;0;0
2019-08-15 04:30:00;7;7;0;0;0;11;4;0;0
2019-08-15 04:45:00;10;4;0;0;0;7;4;0;0
2019-08-15 05:00:00;6;5;0;0;0;16;5;0;0
2019-08-15 05:15:00;9;12;0;0;0;15;13;0;0
2019-08-15 05:30:00;14;10;0;0;0;35;14;0;0
2019-08-15 05:45:00;28;18;0;0;0;23;10;0;0
2019-08-15 06:00:00;35;33;2;0;0;20;13;0;0
2019-08-15 06:15:00;16;13;0;0;0;21;8;0;0
2019-08-15 06:30:00;24;15;1;1;0;19;12;0;1
2019-08-15 06:45:00;25;14;0;0;0;18;10;0;0
2019-08-15 07:00:00;32;16;1;0;0;18;6;0;0
2019-08-15 07:15:00;19;24;1;0;0;15;10;0;0
2019-08-15 07:30:00;15;15;0;1;0;19;11;0;0
2019-08-15 07:45:00;17;21;1;0;1;23;19;0;0
2019-08-15 08:00:00;21;18;1;2;0;22;16;0;0
2019-08-15 08:15:00;25;18;0;0;1;18;12;0;0
2019-08-15 08:30:00;38;30;0;1;0;22;21;0;0
2019-08-15 08:45:00;32;30;1;0;0;29;17;0;0
2019-08-15 09:00:00;30;45;2;0;1;37;40;0;0
2019-08-15 09:15:00;34;32;1;1;0;44;31;0;0
2019-08-15 09:30:00;49;53;2;0;0;46;42;0;1
2019-08-15 09:45:00;37;52;1;2;1;52;42;0;0
2019-08-15 10:00:00;47;46;2;4;3;50;41;0;0
2019-08-15 10:15:00;48;49;2;1;0;39;31;0;0
2019-08-15 10:30:00;39;40;1;2;2;44;35;0;0
2019-08-15 10:45:00;48;62;0;0;2;56;44;0;2
2019-08-15 11:00:00;59;60;0;2;1;65;47;0;0
2019-08-15 11:15:00;57;54;0;0;0;45;31;0;1
2019-08-15 11:30:00;58;54;0;0;0;68;45;0;2
2019-08-15 11:45:00;52;65;1;1;0;50;45;0;0
2019-08-15 12:00:00;74;67;0;0;0;66;43;0;0
2019-08-15 12:15:00;46;70;0;0;0;50;32;0;0
2019-08-15 12:30:00;60;67;1;2;1;64;54;0;0
2019-08-15 12:45:00;49;50;2;1;0;67;43;0;0
2019-08-15 13:00:00;55;67;1;0;1;68;56;0;0
2019-08-15 13:15:00;55;62;0;0;0;65;63;0;0
2019-08-15 13:30:00;57;66;0;3;1;73;61;0;0
2019-08-15 13:45:00;58;62;2;1;0;64;57;0;0
2019-08-15 14:00:00;79;70;1;2;0;70;52;0;0
2019-08-15 14:15:00;52;50;2;0;2;65;49;0;0
2019-08-15 14:30:00;63;71;3;1;0;73;63;8;0
2019-08-15 14:45:00;52;54;1;2;2;60;35;1;3
2019-08-15 15:00:00;58;48;1;2;0;66;57;0;0
2019-08-15 15:15:00;58;64;2;2;1;55;50;0;2
2019-08-15 15:30:00;58;54;1;1;1;80;47;0;0
2019-08-15 15:45:00;59;60;4;3;3;68;50;0;1
2019-08-15 16:00:00;54;44;0;4;3;59;62;4;0
2019-08-15 16:15:00;56;58;2;3;0;65;44;0;0
2019-08-15 16:30:00;59;58;1;0;0;77;69;0;0
2019-08-15 16:45:00;77;60;1;0;0;73;57;12;1
2019-08-15 17:00:00;75;72;1;1;0;81;78;2;1
2019-08-15 17:15:00;65;67;0;0;0;73;51;6;0
2019-08-15 17:30:00;65;77;1;2;0;77;57;0;1
2019-08-15 17:45:00;49;62;4;1;0;64;51;0;0
2019-08-15 18:00:00;64;70;2;0;0;70;67;0;0
2019-08-15 18:15:00;49;50;0;1;3;70;56;2;1
2019-08-15 18:30:00;66;71;3;2;0;79;74;0;1
2019-08-15 18:45:00;54;41;0;1;2;55;58;0;0
2019-08-15 19:00:00;48;55;1;0;0;68;63;0;0
2019-08-15 19:15:00;51;58;1;0;0;62;41;0;0
2019-08-15 19:30:00;59;58;1;1;1;65;51;0;0
2019-08-15 19:45:00;53;32;2;0;3;49;40;0;0
2019-08-15 20:00:00;57;53;2;1;2;64;54;0;0
2019-08-15 20:15:00;48;41;0;1;0;55;38;0;0
2019-08-15 20:30:00;45;50;0;1;0;63;46;0;0
2019-08-15 20:45:00;44;42;1;0;0;36;37;0;0
2019-08-15 21:00:00;50;56;4;1;0;51;40;0;0
2019-08-15 21:15:00;49;36;1;1;1;34;31;0;0
2019-08-15 21:30:00;48;45;0;0;0;67;33;0;1
2019-08-15 21:45:00;34;22;1;1;1;35;27;0;0
2019-08-15 22:00:00;47;47;0;0;0;41;40;0;0
2019-08-15 22:15:00;33;29;0;0;0;36;21;0;0
2019-08-15 22:30:00;34;37;0;1;0;24;19;0;2
2019-08-15 22:45:00;25;17;0;1;1;30;21;0;4
2019-08-15 23:00:00;28;21;0;1;0;28;16;0;0
2019-08-15 23:15:00;23;18;0;0;0;22;8;0;0
2019-08-15 23:30:00;24;16;0;0;0;26;17;0;0
2019-08-15 23:45:00;11;11;0;0;1;23;14;0;1
