DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2020-12-07 00:00:00;3;0;0;0;0;2;0;2;0;0;0
2020-12-07 00:15:00;8;2;1;0;0;2;6;2;3;5;0
2020-12-07 00:30:00;3;2;1;0;0;4;3;4;0;0;0
2020-12-07 00:45:00;6;1;2;0;1;1;4;1;3;3;0
2020-12-07 01:00:00;3;3;0;0;0;4;1;4;1;3;0
2020-12-07 01:15:00;3;6;5;0;0;4;4;4;2;1;0
2020-12-07 01:30:00;4;2;1;0;0;2;5;2;1;2;0
2020-12-07 01:45:00;3;0;0;0;0;3;1;3;0;0;0
2020-12-07 02:00:00;4;1;1;0;0;6;1;6;0;2;0
2020-12-07 02:15:00;3;2;2;0;0;3;4;3;3;3;0
2020-12-07 02:30:00;4;2;1;0;0;9;3;9;2;3;0
2020-12-07 02:45:00;2;0;0;0;0;4;2;4;1;0;0
2020-12-07 03:00:00;6;2;0;0;0;4;1;4;2;5;0
2020-12-07 03:15:00;3;0;0;0;0;1;1;1;1;1;0
2020-12-07 03:30:00;2;3;3;0;0;4;3;4;2;3;0
2020-12-07 03:45:00;11;3;3;0;0;2;5;2;2;2;0
2020-12-07 04:00:00;7;1;3;0;0;4;3;4;1;2;0
2020-12-07 04:15:00;8;1;2;0;0;9;1;10;4;5;0
2020-12-07 04:30:00;14;3;2;0;0;6;7;5;0;1;0
2020-12-07 04:45:00;18;6;2;0;0;14;9;14;1;4;0
2020-12-07 05:00:00;34;7;4;0;0;21;7;21;1;3;0
2020-12-07 05:15:00;46;5;5;0;0;27;5;27;3;7;0
2020-12-07 05:30:00;73;3;1;0;0;38;7;37;3;5;0
2020-12-07 05:45:00;85;5;3;0;0;34;11;34;5;9;0
2020-12-07 06:00:00;76;7;7;0;0;50;9;50;4;7;0
2020-12-07 06:15:00;99;7;6;0;0;48;11;48;6;11;0
2020-12-07 06:30:00;159;7;4;0;1;77;9;77;6;12;0
2020-12-07 06:45:00;183;3;0;0;2;72;18;72;7;1;0
2020-12-07 07:00:00;172;5;3;0;2;67;14;66;3;3;0
2020-12-07 07:15:00;188;5;4;0;0;60;17;60;8;5;0
2020-12-07 07:30:00;168;1;1;1;1;59;15;59;9;5;3
2020-12-07 07:45:00;174;3;4;1;1;68;11;68;5;9;0
2020-12-07 08:00:00;159;3;4;0;1;61;19;60;6;5;0
2020-12-07 08:15:00;122;2;1;0;2;56;20;57;12;7;0
2020-12-07 08:30:00;109;4;1;1;1;61;18;61;34;9;0
2020-12-07 08:45:00;99;6;1;0;0;53;37;53;16;10;0
2020-12-07 09:00:00;116;1;1;0;3;65;30;65;28;14;0
2020-12-07 09:15:00;112;2;0;1;2;73;41;72;40;21;0
2020-12-07 09:30:00;92;1;0;0;0;48;23;47;37;14;0
2020-12-07 09:45:00;131;1;0;0;3;79;48;80;39;19;1
2020-12-07 10:00:00;117;5;2;0;1;84;39;86;52;19;0
2020-12-07 10:15:00;114;2;1;0;1;91;37;90;39;15;0
2020-12-07 10:30:00;101;3;4;0;2;79;48;79;48;9;0
2020-12-07 10:45:00;110;0;0;0;0;85;45;85;33;18;7
2020-12-07 11:00:00;112;2;0;0;2;91;43;92;58;20;0
2020-12-07 11:15:00;83;3;1;2;2;97;64;99;48;20;12
2020-12-07 11:30:00;112;0;0;0;2;104;33;102;39;13;0
2020-12-07 11:45:00;95;5;3;0;4;95;45;95;50;21;0
2020-12-07 12:00:00;78;0;0;0;2;101;55;101;37;17;0
2020-12-07 12:15:00;97;0;0;0;3;84;50;84;50;13;0
2020-12-07 12:30:00;92;3;1;2;2;96;35;96;48;14;1
2020-12-07 12:45:00;106;0;0;0;1;95;41;95;35;20;0
2020-12-07 13:00:00;107;0;0;0;3;81;23;81;35;12;0
2020-12-07 13:15:00;99;4;4;2;3;104;30;104;34;10;0
2020-12-07 13:30:00;96;3;2;0;2;105;29;106;29;10;2
2020-12-07 13:45:00;88;2;1;1;3;94;43;93;35;19;0
2020-12-07 14:00:00;109;4;3;3;2;110;36;111;38;18;0
2020-12-07 14:15:00;117;2;1;0;1;110;29;110;24;12;3
2020-12-07 14:30:00;123;3;1;0;0;125;30;125;31;10;0
2020-12-07 14:45:00;115;3;1;0;1;117;32;116;32;8;1
2020-12-07 15:00:00;111;1;0;0;1;126;29;126;23;11;1
2020-12-07 15:15:00;126;1;0;0;0;134;21;134;33;12;0
2020-12-07 15:30:00;120;2;1;0;0;154;31;155;30;11;1
2020-12-07 15:45:00;125;5;2;0;4;160;25;160;14;6;1
2020-12-07 16:00:00;117;2;1;0;0;165;25;166;31;7;0
2020-12-07 16:15:00;136;3;3;0;0;182;29;160;28;16;1
2020-12-07 16:30:00;133;1;1;1;3;201;33;201;28;11;0
2020-12-07 16:45:00;97;2;0;0;0;157;29;158;30;8;0
2020-12-07 17:00:00;108;3;2;0;1;181;29;180;31;18;0
2020-12-07 17:15:00;96;2;0;0;1;163;16;162;20;8;0
2020-12-07 17:30:00;84;4;2;0;0;141;15;144;22;5;0
2020-12-07 17:45:00;75;0;0;0;0;99;13;98;14;13;1
2020-12-07 18:00:00;65;0;0;0;0;98;4;98;9;8;0
2020-12-07 18:15:00;55;2;1;0;0;100;14;100;4;3;0
2020-12-07 18:30:00;49;0;0;0;1;75;4;75;6;1;3
2020-12-07 18:45:00;28;2;0;0;0;79;4;79;9;4;0
2020-12-07 19:00:00;25;1;1;0;0;59;5;59;2;0;0
2020-12-07 19:15:00;28;0;1;0;0;41;2;40;5;0;0
2020-12-07 19:30:00;25;2;0;0;0;42;3;42;0;0;0
2020-12-07 19:45:00;22;2;2;0;0;45;5;45;1;1;0
2020-12-07 20:00:00;19;0;1;1;1;41;3;41;2;1;0
2020-12-07 20:15:00;14;2;2;0;0;29;5;29;2;1;0
2020-12-07 20:30:00;19;4;3;0;0;22;6;22;1;2;0
2020-12-07 20:45:00;12;0;0;0;0;18;1;18;0;0;0
2020-12-07 21:00:00;30;5;5;0;0;19;3;19;0;0;0
2020-12-07 21:15:00;17;1;1;0;0;18;1;18;0;1;0
2020-12-07 21:30:00;14;4;3;0;0;14;1;14;0;0;0
2020-12-07 21:45:00;9;4;1;0;0;15;3;15;0;0;0
2020-12-07 22:00:00;14;4;1;0;0;19;4;19;1;0;0
2020-12-07 22:15:00;16;3;3;0;0;23;1;23;1;1;0
2020-12-07 22:30:00;15;2;1;0;0;18;2;18;2;0;0
2020-12-07 22:45:00;12;2;2;0;0;17;2;17;1;2;0
2020-12-07 23:00:00;11;5;4;0;0;5;1;5;1;0;0
2020-12-07 23:15:00;10;3;2;0;0;3;1;3;1;0;0
2020-12-07 23:30:00;6;0;0;0;0;4;2;4;0;0;0
2020-12-07 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
