DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2020-02-03 00:00:00;4;0;0;3;2
2020-02-03 00:15:00;4;2;3;8;2
2020-02-03 00:30:00;0;0;0;1;2
2020-02-03 00:45:00;1;0;0;2;1
2020-02-03 01:00:00;0;0;0;2;1
2020-02-03 01:15:00;0;0;0;0;0
2020-02-03 01:30:00;0;0;1;1;2
2020-02-03 01:45:00;0;0;0;1;2
2020-02-03 02:00:00;1;0;0;2;0
2020-02-03 02:15:00;3;0;1;0;0
2020-02-03 02:30:00;2;1;0;1;1
2020-02-03 02:45:00;0;0;0;3;1
2020-02-03 03:00:00;0;0;0;0;1
2020-02-03 03:15:00;1;0;0;3;0
2020-02-03 03:30:00;0;0;1;3;2
2020-02-03 03:45:00;3;0;1;5;0
2020-02-03 04:00:00;2;0;0;1;0
2020-02-03 04:15:00;2;0;1;3;1
2020-02-03 04:30:00;1;0;0;3;9
2020-02-03 04:45:00;5;1;0;5;4
2020-02-03 05:00:00;2;0;1;3;4
2020-02-03 05:15:00;5;0;1;6;6
2020-02-03 05:30:00;10;1;6;8;12
2020-02-03 05:45:00;15;1;2;17;17
2020-02-03 06:00:00;22;2;4;9;14
2020-02-03 06:15:00;25;4;7;16;31
2020-02-03 06:30:00;25;3;8;26;30
2020-02-03 06:45:00;43;6;10;25;54
2020-02-03 07:00:00;52;6;9;31;65
2020-02-03 07:15:00;53;12;10;32;145
2020-02-03 07:30:00;64;17;20;48;133
2020-02-03 07:45:00;92;20;37;66;128
2020-02-03 08:00:00;77;18;22;42;78
2020-02-03 08:15:00;61;16;19;48;63
2020-02-03 08:30:00;51;23;19;44;54
2020-02-03 08:45:00;46;8;16;32;64
2020-02-03 09:00:00;39;13;19;33;49
2020-02-03 09:15:00;35;10;27;43;46
2020-02-03 09:30:00;37;10;18;26;59
2020-02-03 09:45:00;42;10;17;34;60
2020-02-03 10:00:00;35;24;19;27;63
2020-02-03 10:15:00;37;7;21;31;63
2020-02-03 10:30:00;49;13;24;31;66
2020-02-03 10:45:00;39;16;20;28;63
2020-02-03 11:00:00;40;11;22;34;47
2020-02-03 11:15:00;50;10;20;26;57
2020-02-03 11:30:00;37;11;16;27;50
2020-02-03 11:45:00;53;7;18;30;61
2020-02-03 12:00:00;57;9;20;37;60
2020-02-03 12:15:00;43;13;24;41;62
2020-02-03 12:30:00;51;8;19;43;69
2020-02-03 12:45:00;50;16;20;25;74
2020-02-03 13:00:00;55;12;23;31;75
2020-02-03 13:15:00;51;10;21;26;66
2020-02-03 13:30:00;40;11;23;27;80
2020-02-03 13:45:00;40;8;22;28;60
2020-02-03 14:00:00;55;15;14;21;52
2020-02-03 14:15:00;40;13;20;39;55
2020-02-03 14:30:00;59;10;18;24;76
2020-02-03 14:45:00;49;12;23;36;65
2020-02-03 15:00:00;55;11;22;35;69
2020-02-03 15:15:00;58;14;18;32;92
2020-02-03 15:30:00;61;16;19;27;78
2020-02-03 15:45:00;56;7;26;43;80
2020-02-03 16:00:00;70;5;34;44;104
2020-02-03 16:15:00;66;6;18;38;108
2020-02-03 16:30:00;90;13;23;43;94
2020-02-03 16:45:00;74;13;24;30;129
2020-02-03 17:00:00;73;10;26;46;124
2020-02-03 17:15:00;57;11;25;41;119
2020-02-03 17:30:00;49;6;20;38;84
2020-02-03 17:45:00;49;11;19;30;85
2020-02-03 18:00:00;51;5;23;29;94
2020-02-03 18:15:00;52;10;22;32;61
2020-02-03 18:30:00;45;10;13;30;82
2020-02-03 18:45:00;27;7;15;22;75
2020-02-03 19:00:00;45;4;15;25;51
2020-02-03 19:15:00;32;4;8;19;50
2020-02-03 19:30:00;18;2;7;19;48
2020-02-03 19:45:00;35;5;6;16;35
2020-02-03 20:00:00;18;7;8;15;22
2020-02-03 20:15:00;34;2;5;12;37
2020-02-03 20:30:00;27;3;4;13;31
2020-02-03 20:45:00;23;0;6;13;25
2020-02-03 21:00:00;35;5;9;18;11
2020-02-03 21:15:00;9;1;3;12;17
2020-02-03 21:30:00;12;0;2;9;12
2020-02-03 21:45:00;15;0;1;9;13
2020-02-03 22:00:00;19;2;4;10;23
2020-02-03 22:15:00;20;2;2;10;13
2020-02-03 22:30:00;10;3;2;9;12
2020-02-03 22:45:00;7;1;1;4;4
2020-02-03 23:00:00;12;2;5;6;4
2020-02-03 23:15:00;15;0;0;2;4
2020-02-03 23:30:00;5;0;0;0;3
2020-02-03 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
