DATUM;1(DA1);2(DA2);3(DC2);4(DC1);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC);13(MP12D01);14(MP12D02);15(MP12D03);16(MP12D04);17(MP12D05);18(MP12D06);19(MP12D07);20(MP12D08)
2020-02-17 00:00:00;6;9;7;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 00:15:00;15;9;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 00:30:00;10;9;9;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 00:45:00;8;6;7;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 01:00:00;4;7;7;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 01:15:00;16;4;10;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 01:30:00;7;2;5;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 01:45:00;4;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 02:00:00;3;2;5;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 02:15:00;4;1;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 02:30:00;3;0;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 02:45:00;6;2;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 03:00:00;9;4;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 03:15:00;6;4;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 03:30:00;10;4;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 03:45:00;4;2;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 04:00:00;5;2;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 04:15:00;10;2;10;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 04:30:00;11;3;5;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 04:45:00;19;5;14;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 05:00:00;31;16;21;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 05:15:00;55;34;26;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 05:30:00;72;43;38;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 05:45:00;58;62;31;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 06:00:00;71;55;43;102;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 06:15:00;76;66;36;114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 06:30:00;101;93;64;198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 06:45:00;108;96;72;126;2;1;0;0;1;7;0;0;0;0;0;0;0;0;0;0
2020-02-17 07:00:00;100;92;50;100;7;0;6;0;0;2;0;0;0;0;0;0;0;0;0;0
2020-02-17 07:15:00;108;117;78;184;11;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-02-17 07:30:00;140;132;83;209;5;1;0;0;0;6;0;0;0;0;0;0;0;0;0;0
2020-02-17 07:45:00;96;118;92;153;5;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 08:00:00;124;136;83;190;3;5;0;0;0;2;0;0;0;0;0;0;0;0;0;0
2020-02-17 08:15:00;108;127;70;144;6;8;2;2;5;5;2;0;0;0;0;0;0;0;0;0
2020-02-17 08:30:00;98;112;70;137;8;5;0;0;8;3;0;0;0;0;0;0;0;0;0;0
2020-02-17 08:45:00;102;109;79;158;6;2;0;0;3;6;0;0;0;0;0;0;0;0;0;0
2020-02-17 09:00:00;93;102;52;114;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 09:15:00;105;122;75;104;7;7;0;1;16;2;7;0;0;0;0;0;0;0;0;0
2020-02-17 09:30:00;88;108;52;112;6;2;0;0;6;4;0;0;0;0;0;0;0;0;0;0
2020-02-17 09:45:00;89;101;74;113;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 10:00:00;82;100;74;113;9;4;0;0;5;2;0;0;0;0;0;0;0;0;0;0
