DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2019-11-18 00:00:00;6;7;2;2;7;12;6
2019-11-18 00:15:00;4;2;2;2;5;11;9
2019-11-18 00:30:00;9;6;2;1;4;6;3
2019-11-18 00:45:00;9;4;1;3;7;12;5
2019-11-18 01:00:00;12;3;0;0;0;6;4
2019-11-18 01:15:00;2;3;1;1;3;6;3
2019-11-18 01:30:00;6;4;0;1;2;7;0
2019-11-18 01:45:00;4;3;0;0;2;9;5
2019-11-18 02:00:00;5;3;0;2;0;1;0
2019-11-18 02:15:00;7;2;0;0;1;4;1
2019-11-18 02:30:00;7;3;0;2;3;4;1
2019-11-18 02:45:00;6;2;0;1;2;5;2
2019-11-18 03:00:00;9;6;0;1;3;9;4
2019-11-18 03:15:00;5;2;0;0;0;3;2
2019-11-18 03:30:00;3;5;1;0;1;9;5
2019-11-18 03:45:00;7;1;0;3;6;16;2
2019-11-18 04:00:00;8;9;0;2;3;10;5
2019-11-18 04:15:00;20;7;0;1;3;12;5
2019-11-18 04:30:00;19;18;1;2;4;35;10
2019-11-18 04:45:00;28;23;1;12;12;57;31
2019-11-18 05:00:00;31;35;2;16;14;112;86
2019-11-18 05:15:00;54;50;0;13;9;185;177
2019-11-18 05:30:00;60;62;2;17;22;139;150
2019-11-18 05:45:00;67;67;3;12;33;199;199
2019-11-18 06:00:00;92;94;1;15;22;142;142
2019-11-18 06:15:00;99;116;7;18;33;227;214
2019-11-18 06:30:00;67;105;6;15;40;196;184
2019-11-18 06:45:00;99;102;5;27;55;197;199
2019-11-18 07:00:00;82;80;3;14;43;181;181
2019-11-18 07:15:00;78;90;6;25;65;196;189
2019-11-18 07:30:00;118;79;3;22;69;180;170
2019-11-18 07:45:00;116;98;13;31;69;165;164
2019-11-18 08:00:00;104;76;7;20;54;174;169
2019-11-18 08:15:00;95;85;4;28;52;135;153
2019-11-18 08:30:00;104;98;7;20;47;139;145
2019-11-18 08:45:00;98;80;3;28;41;126;126
2019-11-18 09:00:00;99;103;6;16;41;148;135
2019-11-18 09:15:00;91;82;8;14;35;122;139
2019-11-18 09:30:00;98;84;4;11;27;134;132
2019-11-18 09:45:00;105;90;7;21;38;120;120
2019-11-18 10:00:00;93;85;5;13;39;120;116
2019-11-18 10:15:00;127;99;12;15;45;115;101
2019-11-18 10:30:00;114;101;4;23;37;120;96
2019-11-18 10:45:00;116;96;7;26;40;107;98
2019-11-18 11:00:00;112;83;8;13;30;89;92
2019-11-18 11:15:00;126;98;8;11;29;80;78
2019-11-18 11:30:00;128;82;7;22;35;88;94
2019-11-18 11:45:00;134;105;11;11;33;117;103
2019-11-18 12:00:00;139;104;6;16;40;105;83
2019-11-18 12:15:00;131;104;5;15;33;127;107
2019-11-18 12:30:00;131;106;9;26;42;118;118
2019-11-18 12:45:00;115;103;8;20;57;95;108
2019-11-18 13:00:00;120;127;11;23;36;136;142
2019-11-18 13:15:00;130;102;5;27;37;149;155
2019-11-18 13:30:00;135;118;11;19;43;161;175
2019-11-18 13:45:00;142;127;10;21;41;120;124
2019-11-18 14:00:00;162;132;9;17;34;107;97
2019-11-18 14:15:00;186;166;7;18;47;94;101
2019-11-18 14:30:00;217;170;5;22;38;100;98
2019-11-18 14:45:00;203;174;7;19;40;103;104
2019-11-18 15:00:00;178;154;7;21;52;91;104
2019-11-18 15:15:00;205;180;10;27;48;117;116
2019-11-18 15:30:00;200;178;3;12;42;116;123
2019-11-18 15:45:00;189;154;8;22;46;110;120
2019-11-18 16:00:00;211;160;5;14;41;113;122
2019-11-18 16:15:00;207;176;2;10;46;111;128
2019-11-18 16:30:00;202;159;6;25;61;123;134
2019-11-18 16:45:00;207;171;4;25;60;126;133
2019-11-18 17:00:00;205;173;4;22;51;126;145
2019-11-18 17:15:00;206;163;5;17;56;123;132
2019-11-18 17:30:00;199;151;4;26;50;131;140
2019-11-18 17:45:00;200;199;13;17;43;122;121
2019-11-18 18:00:00;157;169;10;30;57;102;99
2019-11-18 18:15:00;145;177;12;19;46;90;81
2019-11-18 18:30:00;104;137;13;20;46;84;89
2019-11-18 18:45:00;126;125;6;18;36;86;70
2019-11-18 19:00:00;117;124;8;16;44;94;64
2019-11-18 19:15:00;92;79;2;13;20;65;46
2019-11-18 19:30:00;74;73;5;6;28;67;44
2019-11-18 19:45:00;76;59;7;8;19;63;45
2019-11-18 20:00:00;63;55;8;13;35;70;51
2019-11-18 20:15:00;57;48;3;18;28;58;42
2019-11-18 20:30:00;53;31;5;7;22;68;48
2019-11-18 20:45:00;57;26;3;11;17;81;64
2019-11-18 21:00:00;53;33;3;7;19;122;119
2019-11-18 21:15:00;49;27;2;9;21;98;91
2019-11-18 21:30:00;67;30;7;6;15;58;45
2019-11-18 21:45:00;96;78;1;7;17;41;25
2019-11-18 22:00:00;151;113;4;6;16;31;20
2019-11-18 22:15:00;105;85;6;8;21;42;26
2019-11-18 22:30:00;48;23;3;5;14;39;21
2019-11-18 22:45:00;28;26;2;7;11;25;12
2019-11-18 23:00:00;23;11;1;5;11;32;12
2019-11-18 23:15:00;22;9;2;8;13;16;8
2019-11-18 23:30:00;17;9;2;1;6;23;7
2019-11-18 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
