DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2020-01-02 00:00:00;6;10;11;1;1;9;0;0;2;2;1;3;0;0;0;0
2020-01-02 00:15:00;10;15;12;2;4;15;1;1;4;4;3;3;0;0;0;0
2020-01-02 00:30:00;9;16;15;2;2;16;1;1;4;5;4;4;0;0;0;0
2020-01-02 00:45:00;8;13;14;1;2;10;1;5;4;3;3;3;0;0;0;0
2020-01-02 01:00:00;5;16;16;3;2;14;0;1;3;3;3;2;0;0;0;0
2020-01-02 01:15:00;4;9;8;0;2;8;0;0;0;0;0;0;0;0;0;0
2020-01-02 01:30:00;9;7;6;0;0;10;0;0;2;2;3;2;0;0;0;0
2020-01-02 01:45:00;15;5;4;0;0;2;0;2;0;0;0;0;0;0;0;0
2020-01-02 02:00:00;10;3;3;0;4;3;1;1;0;0;0;0;0;0;0;0
2020-01-02 02:15:00;7;4;5;0;0;5;0;0;0;0;0;0;0;0;0;0
2020-01-02 02:30:00;5;5;4;0;5;5;0;0;0;0;0;0;0;0;0;0
2020-01-02 02:45:00;11;6;6;3;4;12;0;3;3;3;4;4;0;0;0;0
2020-01-02 03:00:00;2;4;5;3;3;4;3;4;0;0;0;0;0;0;0;0
2020-01-02 03:15:00;3;4;3;0;2;4;0;1;1;1;1;1;0;0;0;0
2020-01-02 03:30:00;7;6;5;0;3;5;0;1;0;0;0;0;0;0;0;0
2020-01-02 03:45:00;7;0;0;0;4;4;0;0;3;3;1;2;0;0;0;0
2020-01-02 04:00:00;6;5;9;1;5;6;1;0;3;3;4;4;0;0;0;0
2020-01-02 04:15:00;6;9;8;0;3;9;0;1;0;0;0;0;0;0;0;0
2020-01-02 04:30:00;6;5;6;0;4;10;1;1;6;6;4;5;0;0;0;0
2020-01-02 04:45:00;6;11;10;1;3;11;1;0;4;4;4;4;0;0;0;0
2020-01-02 05:00:00;11;14;12;0;7;11;2;4;1;1;1;1;0;0;0;0
2020-01-02 05:15:00;30;19;16;1;10;16;3;3;3;3;3;3;0;0;0;0
2020-01-02 05:30:00;33;33;20;1;13;34;0;6;10;9;10;10;0;0;0;0
2020-01-02 05:45:00;43;56;35;2;10;50;1;9;5;7;6;7;0;0;0;0
2020-01-02 06:00:00;34;29;25;1;14;29;2;4;9;9;10;9;0;0;0;0
2020-01-02 06:15:00;41;47;31;1;12;47;0;8;11;11;11;10;0;0;0;0
2020-01-02 06:30:00;59;70;43;2;9;64;3;9;8;9;9;9;0;0;0;0
2020-01-02 06:45:00;69;70;38;3;22;66;2;13;21;20;17;18;0;0;0;0
2020-01-02 07:00:00;55;68;41;6;22;58;3;18;7;7;262;265;0;0;0;0
2020-01-02 07:15:00;64;91;54;12;17;78;3;15;13;12;12;12;0;0;0;0
2020-01-02 07:30:00;81;81;48;7;14;74;5;23;20;22;21;22;0;0;0;0
2020-01-02 07:45:00;78;74;56;14;23;76;1;17;17;19;15;17;0;0;0;0
2020-01-02 08:00:00;56;83;57;17;28;75;3;13;22;22;21;22;0;0;2;0
2020-01-02 08:15:00;86;78;45;5;30;74;3;30;13;13;14;14;0;0;0;0
2020-01-02 08:30:00;88;72;62;15;22;66;4;21;33;32;27;27;0;0;0;0
2020-01-02 08:45:00;90;101;65;30;22;94;8;27;26;26;25;24;7;0;0;1
