DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-02-08 00:00:00;
2020-02-08 00:15:00;
2020-02-08 00:30:00;
2020-02-08 00:45:00;
2020-02-08 01:00:00;23;39;10;8;4;18;25
2020-02-08 01:15:00;19;52;15;5;2;21;15
2020-02-08 01:30:00;17;65;18;6;3;18;16
2020-02-08 01:45:00;13;32;11;2;1;16;23
2020-02-08 02:00:00;15;37;9;3;2;15;17
2020-02-08 02:15:00;15;27;10;3;2;18;17
2020-02-08 02:30:00;16;23;3;4;1;10;11
2020-02-08 02:45:00;9;17;4;4;4;16;11
2020-02-08 03:00:00;12;22;6;3;1;7;13
2020-02-08 03:15:00;13;20;7;3;0;6;18
2020-02-08 03:30:00;12;19;2;6;0;13;10
2020-02-08 03:45:00;7;18;3;3;1;5;7
2020-02-08 04:00:00;3;13;5;0;1;1;12
2020-02-08 04:15:00;8;20;4;3;0;9;9
2020-02-08 04:30:00;14;21;7;1;2;6;6
2020-02-08 04:45:00;4;8;2;1;2;2;5
2020-02-08 05:00:00;8;16;3;0;0;6;6
2020-02-08 05:15:00;3;11;1;3;0;6;8
2020-02-08 05:30:00;5;12;1;5;0;3;3
2020-02-08 05:45:00;4;14;4;5;0;8;4
2020-02-08 06:00:00;8;13;2;13;4;11;20
2020-02-08 06:15:00;16;27;3;12;1;14;20
2020-02-08 06:30:00;16;38;18;9;5;18;23
2020-02-08 06:45:00;10;36;13;5;1;41;52
2020-02-08 07:00:00;8;18;3;13;1;65;86
2020-02-08 07:15:00;16;27;10;16;2;44;58
2020-02-08 07:30:00;9;40;7;17;3;31;30
2020-02-08 07:45:00;9;38;13;12;2;25;24
2020-02-08 08:00:00;19;43;10;18;4;21;25
2020-02-08 08:15:00;35;54;16;12;8;38;44
2020-02-08 08:30:00;28;64;11;19;9;46;47
2020-02-08 08:45:00;27;82;15;25;6;36;52
2020-02-08 09:00:00;22;69;18;24;8;32;51
2020-02-08 09:15:00;22;66;22;25;7;52;63
2020-02-08 09:30:00;30;88;32;36;13;54;51
2020-02-08 09:45:00;51;117;22;49;16;58;61
2020-02-08 10:00:00;46;136;37;39;13;55;72
2020-02-08 10:15:00;54;162;32;57;17;66;59
2020-02-08 10:30:00;67;163;48;57;17;79;86
2020-02-08 10:45:00;53;180;47;50;24;82;110
2020-02-08 11:00:00;87;200;51;64;19;84;104
2020-02-08 11:15:00;92;184;46;60;27;102;105
2020-02-08 11:30:00;72;192;44;71;18;101;109
2020-02-08 11:45:00;76;193;52;71;21;98;122
2020-02-08 12:00:00;87;207;51;53;16;103;117
2020-02-08 12:15:00;70;190;47;73;23;112;112
2020-02-08 12:30:00;94;212;58;73;12;133;126
2020-02-08 12:45:00;93;209;68;49;24;103;113
2020-02-08 13:00:00;84;199;51;68;17;128;126
2020-02-08 13:15:00;102;232;75;54;25;114;112
2020-02-08 13:30:00;97;224;58;56;14;112;108
2020-02-08 13:45:00;100;208;71;52;10;108;125
2020-02-08 14:00:00;114;218;75;51;17;113;126
2020-02-08 14:15:00;113;212;67;59;24;139;125
2020-02-08 14:30:00;102;225;77;61;14;129;122
2020-02-08 14:45:00;110;230;60;60;29;117;134
2020-02-08 15:00:00;103;208;62;56;21;127;122
2020-02-08 15:15:00;111;194;68;48;15;117;114
2020-02-08 15:30:00;105;197;54;62;21;139;139
2020-02-08 15:45:00;122;213;55;50;16;117;129
2020-02-08 16:00:00;131;217;52;58;17;136;133
2020-02-08 16:15:00;115;222;67;51;77;117;115
2020-02-08 16:30:00;82;211;56;55;14;126;120
2020-02-08 16:45:00;98;190;47;46;19;116;114
2020-02-08 17:00:00;81;201;59;38;16;129;133
2020-02-08 17:15:00;89;197;53;53;26;110;123
2020-02-08 17:30:00;97;214;52;54;17;128;138
2020-02-08 17:45:00;98;200;61;56;13;103;102
2020-02-08 18:00:00;102;196;51;55;26;107;116
2020-02-08 18:15:00;83;172;37;47;15;118;119
2020-02-08 18:30:00;80;190;57;60;20;114;112
2020-02-08 18:45:00;83;180;53;47;23;125;136
2020-02-08 19:00:00;88;194;51;58;22;130;133
2020-02-08 19:15:00;82;189;49;42;14;90;120
2020-02-08 19:30:00;84;182;55;45;17;85;117
2020-02-08 19:45:00;65;181;46;64;9;97;127
2020-02-08 20:00:00;76;178;64;47;7;93;129
2020-02-08 20:15:00;77;166;41;51;9;105;117
2020-02-08 20:30:00;60;165;40;42;8;94;114
2020-02-08 20:45:00;46;122;35;34;8;96;123
2020-02-08 21:00:00;48;123;36;38;7;92;117
2020-02-08 21:15:00;52;130;39;27;8;84;116
2020-02-08 21:30:00;49;111;45;25;5;70;87
2020-02-08 21:45:00;43;106;33;37;10;66;86
2020-02-08 22:00:00;39;91;29;22;8;52;68
2020-02-08 22:15:00;49;119;36;23;6;49;53
2020-02-08 22:30:00;43;101;33;18;5;61;65
2020-02-08 22:45:00;33;105;41;23;4;47;68
2020-02-08 23:00:00;44;104;22;14;4;58;73
2020-02-08 23:15:00;38;86;26;20;2;70;78
2020-02-08 23:30:00;31;94;37;15;6;74;71
2020-02-08 23:45:00;27;79;24;17;3;48;56
