DATUM;1(DAL1);2(DBR1);3(DBL1);4(DBL2);5(DC1);6(DC2);7(DC3);8(DEG11);9(DEG12);10(DEG13);11(DEG14);12(DEG15);13(DEG16);14(DEG17)
2020-08-06 00:00:00;12;3;4;1;11;3;5;14;7;21;14;7;21;0
2020-08-06 00:15:00;9;5;5;1;20;9;4;20;10;30;20;10;30;0
2020-08-06 00:30:00;9;3;1;0;16;6;9;20;10;30;20;10;30;0
2020-08-06 00:45:00;5;1;4;0;9;3;6;20;10;30;20;10;30;0
2020-08-06 01:00:00;12;2;1;1;7;4;3;24;12;35;24;12;35;0
2020-08-06 01:15:00;3;2;3;1;8;3;3;26;13;39;26;13;39;0
2020-08-06 01:30:00;8;1;0;0;10;1;5;26;13;39;26;13;39;0
2020-08-06 01:45:00;6;3;1;0;13;1;1;26;13;39;26;13;39;0
2020-08-06 02:00:00;2;1;0;3;11;1;1;26;13;39;26;13;39;0
2020-08-06 02:15:00;3;2;1;1;9;2;4;24;12;36;24;12;36;0
2020-08-06 02:30:00;2;1;2;0;8;0;1;26;13;39;26;13;39;0
2020-08-06 02:45:00;4;3;2;0;6;1;2;26;13;39;26;13;39;0
2020-08-06 03:00:00;2;1;1;0;8;4;3;26;13;39;26;13;39;0
2020-08-06 03:15:00;3;3;2;1;4;4;0;26;13;39;26;13;39;0
2020-08-06 03:30:00;6;1;1;1;8;5;3;26;13;39;26;13;39;0
2020-08-06 03:45:00;5;2;2;0;7;2;0;26;13;39;26;13;39;0
2020-08-06 04:00:00;2;4;2;0;9;5;0;24;12;36;24;12;36;0
2020-08-06 04:15:00;5;4;1;0;14;5;1;26;13;39;26;13;39;0
2020-08-06 04:30:00;6;3;2;2;16;6;0;26;13;39;26;13;39;0
2020-08-06 04:45:00;4;6;5;1;21;8;5;26;13;39;26;13;39;0
2020-08-06 05:00:00;10;13;14;3;25;9;7;20;10;31;20;10;31;0
2020-08-06 05:15:00;16;20;12;14;37;11;6;20;10;30;20;10;30;0
2020-08-06 05:30:00;34;41;33;28;53;14;9;20;10;30;20;10;30;0
2020-08-06 05:45:00;29;38;38;33;60;16;13;20;10;29;20;10;29;0
2020-08-06 06:00:00;28;45;33;33;57;19;18;20;10;31;20;10;31;0
2020-08-06 06:15:00;46;36;58;52;64;43;18;20;10;30;20;10;30;0
2020-08-06 06:30:00;59;54;65;56;81;27;26;20;10;29;20;10;29;0
2020-08-06 06:45:00;79;53;64;53;72;34;20;20;10;31;20;10;31;0
2020-08-06 07:00:00;70;77;58;52;79;47;20;20;10;29;20;10;29;0
2020-08-06 07:15:00;80;67;61;55;79;35;27;20;10;30;20;10;30;0
2020-08-06 07:30:00;105;94;75;70;99;60;40;20;10;30;20;10;30;0
2020-08-06 07:45:00;97;82;56;54;89;54;40;20;10;31;20;10;31;0
2020-08-06 08:00:00;67;64;47;55;89;52;38;20;10;29;20;10;29;0
2020-08-06 08:15:00;89;69;50;45;105;61;52;20;10;30;20;10;30;0
2020-08-06 08:30:00;88;63;54;46;105;57;49;20;10;30;20;10;30;0
2020-08-06 08:45:00;96;77;47;39;103;50;53;21;11;31;21;11;31;0
2020-08-06 09:00:00;78;68;47;40;90;58;51;20;10;29;20;10;29;0
2020-08-06 09:15:00;78;74;58;38;95;38;46;21;11;31;21;11;31;0
2020-08-06 09:30:00;88;65;49;33;91;47;61;20;10;30;20;10;30;0
2020-08-06 09:45:00;82;65;53;35;106;64;56;21;11;30;21;11;30;0
2020-08-06 10:00:00;80;57;42;31;115;57;71;20;10;29;20;10;29;0
2020-08-06 10:15:00;85;59;43;25;116;57;44;20;10;30;20;10;30;0
2020-08-06 10:30:00;93;50;45;31;123;68;84;20;10;30;20;10;30;0
2020-08-06 10:45:00;83;66;47;39;122;46;69;20;10;30;20;10;30;0
2020-08-06 11:00:00;85;54;50;41;112;48;73;20;10;30;20;10;30;0
2020-08-06 11:15:00;89;56;35;22;129;65;72;20;10;30;20;10;30;0
2020-08-06 11:30:00;78;67;39;25;115;55;71;18;9;28;18;9;28;0
2020-08-06 11:45:00;96;46;33;32;111;59;80;20;10;30;20;10;30;0
2020-08-06 12:00:00;105;44;35;23;137;52;84;20;10;30;20;10;30;0
2020-08-06 12:15:00;99;71;42;31;130;63;81;20;10;29;20;10;29;0
2020-08-06 12:30:00;91;62;43;37;114;45;83;20;10;30;20;10;30;0
2020-08-06 12:45:00;101;50;32;19;129;57;115;20;10;30;20;10;30;0
2020-08-06 13:00:00;103;61;43;32;124;53;73;20;10;31;20;10;31;0
2020-08-06 13:15:00;101;67;32;29;112;47;90;20;10;30;20;10;30;0
2020-08-06 13:30:00;108;70;42;38;127;54;97;20;10;30;20;10;30;0
2020-08-06 13:45:00;110;56;50;39;123;57;87;20;10;29;20;10;29;0
2020-08-06 14:00:00;90;64;42;27;119;60;89;20;10;30;20;10;30;0
2020-08-06 14:15:00;115;61;43;34;135;64;93;20;10;31;20;10;31;0
2020-08-06 14:30:00;111;56;43;33;135;58;93;20;10;29;20;10;29;0
2020-08-06 14:45:00;122;56;48;35;124;65;114;20;10;30;20;10;30;0
2020-08-06 15:00:00;89;63;43;29;135;58;90;20;10;30;20;10;30;0
2020-08-06 15:15:00;120;55;41;27;140;66;113;20;10;30;20;10;30;0
2020-08-06 15:30:00;115;63;39;34;133;76;121;20;10;30;20;10;30;0
2020-08-06 15:45:00;106;55;40;29;140;58;99;20;10;30;20;10;30;0
2020-08-06 16:00:00;129;50;42;33;132;76;134;20;10;30;20;10;30;0
2020-08-06 16:15:00;109;61;31;25;131;67;120;18;9;26;18;9;26;0
2020-08-06 16:30:00;113;63;36;29;148;67;133;20;10;30;20;10;30;0
2020-08-06 16:45:00;132;68;47;35;135;63;125;20;10;30;20;10;30;0
2020-08-06 17:00:00;128;75;44;35;131;51;131;20;10;30;20;10;30;0
2020-08-06 17:15:00;125;79;44;37;143;67;128;20;10;31;20;10;31;0
2020-08-06 17:30:00;130;65;45;35;152;61;129;20;10;30;20;10;30;0
2020-08-06 17:45:00;125;57;40;29;128;51;137;20;10;29;20;10;29;0
2020-08-06 18:00:00;107;63;44;42;146;62;93;20;10;30;20;10;30;0
2020-08-06 18:15:00;128;61;39;36;146;62;106;20;10;30;20;10;30;0
2020-08-06 18:30:00;102;68;38;27;129;56;76;20;10;30;20;10;30;0
2020-08-06 18:45:00;92;41;34;24;112;55;85;20;10;30;20;10;30;0
2020-08-06 19:00:00;102;53;35;12;114;46;75;20;10;30;20;10;30;0
2020-08-06 19:15:00;85;45;42;17;100;43;76;20;10;30;20;10;30;0
2020-08-06 19:30:00;73;41;41;25;99;42;65;20;10;30;20;10;30;0
2020-08-06 19:45:00;82;50;27;23;103;35;67;20;10;30;20;10;30;0
2020-08-06 20:00:00;82;34;34;14;116;45;63;20;10;30;20;10;30;0
2020-08-06 20:15:00;66;30;29;14;90;34;63;21;11;30;21;11;30;0
2020-08-06 20:30:00;65;35;25;15;84;30;46;20;10;30;20;10;30;0
2020-08-06 20:45:00;54;26;26;17;85;31;35;20;10;30;20;10;30;0
2020-08-06 21:00:00;48;33;29;10;68;24;51;20;10;30;20;10;30;0
2020-08-06 21:15:00;45;36;34;17;59;30;38;20;10;30;20;10;30;0
2020-08-06 21:30:00;46;27;21;13;75;46;45;20;10;30;20;10;30;0
2020-08-06 21:45:00;43;27;26;11;82;26;36;20;10;30;20;10;30;0
2020-08-06 22:00:00;34;22;15;5;69;29;33;18;9;27;18;9;27;0
2020-08-06 22:15:00;39;16;16;5;61;21;44;20;10;30;20;10;30;0
2020-08-06 22:30:00;37;17;14;7;56;22;40;20;10;30;20;10;30;0
2020-08-06 22:45:00;33;12;10;3;49;17;23;20;10;31;20;10;31;0
2020-08-06 23:00:00;30;8;9;1;56;15;16;20;10;29;20;10;29;0
2020-08-06 23:15:00;18;7;6;2;49;17;28;20;10;31;20;10;31;0
2020-08-06 23:30:00;15;7;3;1;48;11;19;20;10;30;20;10;30;0
2020-08-06 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
