DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DC1);9(DC2);10(DDRES1);11(DDRES2);12(TAFGA);13(TAFGC);14(TAFGC2);15(RES1)
2020-01-24 00:00:00;2;2;2;0;0;0;0;0;6;0;0;0;0;0;0
2020-01-24 00:15:00;4;3;5;7;8;6;6;0;8;0;0;0;0;0;0
2020-01-24 00:30:00;4;1;2;3;3;1;2;0;9;0;0;0;0;0;0
2020-01-24 00:45:00;2;0;4;5;4;4;2;0;5;0;0;0;0;0;0
2020-01-24 01:00:00;1;1;1;0;0;1;1;0;4;0;0;0;0;0;0
2020-01-24 01:15:00;2;1;1;3;3;2;1;0;4;0;0;0;0;0;0
2020-01-24 01:30:00;2;1;1;1;1;2;2;0;3;0;0;0;0;0;0
2020-01-24 01:45:00;8;1;4;3;2;1;1;2;5;0;0;0;0;0;0
2020-01-24 02:00:00;7;2;3;2;2;2;2;0;2;0;0;0;0;0;0
2020-01-24 02:15:00;5;1;5;2;2;2;1;0;1;0;0;0;0;0;0
2020-01-24 02:30:00;4;1;2;4;3;3;2;1;4;0;0;0;0;0;0
2020-01-24 02:45:00;2;2;2;1;1;0;0;0;1;0;0;0;0;0;0
2020-01-24 03:00:00;4;1;4;1;1;1;1;0;2;0;0;0;0;0;0
2020-01-24 03:15:00;3;0;3;1;1;0;0;0;4;0;0;0;0;0;0
2020-01-24 03:30:00;3;1;2;0;0;0;0;0;3;0;0;0;0;0;0
2020-01-24 03:45:00;2;6;8;4;4;3;3;2;9;0;0;0;0;0;0
2020-01-24 04:00:00;4;4;5;4;3;2;1;0;3;0;0;0;0;0;0
2020-01-24 04:15:00;6;2;4;3;3;1;1;1;2;0;0;0;0;0;0
2020-01-24 04:30:00;11;4;8;6;6;5;3;2;11;0;0;0;0;0;0
2020-01-24 04:45:00;9;21;24;7;7;1;0;3;10;0;0;0;0;0;0
2020-01-24 05:00:00;13;61;57;2;2;2;2;2;17;0;0;0;0;0;0
2020-01-24 05:15:00;19;151;146;5;5;3;1;9;24;0;0;0;0;0;0
2020-01-24 05:30:00;28;90;87;13;13;8;8;6;70;0;0;0;0;0;0
2020-01-24 05:45:00;50;72;71;74;89;23;25;4;92;0;0;1;1;0;0
2020-01-24 06:00:00;59;67;65;81;87;19;23;4;70;0;0;0;0;0;0
2020-01-24 06:15:00;51;57;51;31;35;20;19;2;66;0;0;0;0;0;0
2020-01-24 06:30:00;65;108;111;31;37;12;11;6;106;0;0;0;1;0;0
2020-01-24 06:45:00;62;54;54;24;27;11;9;2;147;0;0;0;0;0;0
2020-01-24 07:00:00;126;81;74;19;22;5;4;3;122;0;0;0;0;0;0
2020-01-24 07:15:00;108;76;74;20;23;5;6;7;122;0;0;0;0;0;0
2020-01-24 07:30:00;110;71;70;25;29;12;11;14;129;0;0;1;1;0;0
2020-01-24 07:45:00;100;77;69;41;44;16;16;19;140;0;0;0;2;0;0
2020-01-24 08:00:00;98;53;52;21;27;16;18;12;132;0;0;0;1;0;0
2020-01-24 08:15:00;97;52;51;25;27;17;15;4;135;0;0;2;1;0;0
2020-01-24 08:30:00;106;36;33;23;23;15;15;4;109;0;0;0;1;0;0
2020-01-24 08:45:00;86;32;39;17;18;16;14;9;106;0;0;0;2;0;0
2020-01-24 09:00:00;73;22;27;28;29;16;16;5;87;0;0;1;1;0;0
2020-01-24 09:15:00;101;20;21;23;25;20;20;3;85;0;0;0;1;0;0
2020-01-24 09:30:00;94;19;21;21;22;15;16;6;93;0;0;0;0;0;0
2020-01-24 09:45:00;92;31;34;23;23;23;20;6;78;0;0;1;1;0;0
2020-01-24 10:00:00;100;31;35;24;25;19;19;5;75;0;0;0;0;0;0
2020-01-24 10:15:00;99;27;32;33;37;28;27;8;78;0;0;0;0;0;0
2020-01-24 10:30:00;106;46;42;33;33;22;22;5;91;0;0;0;0;0;0
2020-01-24 10:45:00;92;30;35;29;31;19;20;6;93;0;0;0;0;0;0
2020-01-24 11:00:00;114;41;39;28;29;22;20;12;81;0;0;1;1;0;0
2020-01-24 11:15:00;85;38;38;33;36;23;22;9;86;0;0;0;3;0;0
2020-01-24 11:30:00;95;37;29;35;39;24;25;4;84;0;0;0;1;0;0
2020-01-24 11:45:00;119;38;46;42;45;23;22;7;77;0;0;1;0;0;0
2020-01-24 12:00:00;145;46;46;52;60;21;23;8;94;0;0;0;0;0;0
2020-01-24 12:15:00;136;50;49;58;64;35;37;12;98;0;0;5;0;0;0
2020-01-24 12:30:00;121;56;53;56;59;29;26;10;119;0;0;0;3;0;0
2020-01-24 12:45:00;103;46;41;44;45;29;28;8;95;0;0;0;3;0;0
2020-01-24 13:00:00;142;50;47;59;71;21;20;9;93;0;0;1;1;0;0
2020-01-24 13:15:00;109;54;56;49;53;26;27;10;93;0;0;0;1;0;0
2020-01-24 13:30:00;125;88;90;53;58;26;29;10;104;0;0;0;0;0;0
2020-01-24 13:45:00;113;78;73;73;82;35;40;5;83;0;0;0;0;0;0
2020-01-24 14:00:00;139;60;59;103;113;59;55;6;92;0;0;0;0;0;0
2020-01-24 14:15:00;138;41;44;163;179;76;80;7;95;0;0;2;0;0;0
2020-01-24 14:30:00;162;42;43;155;163;63;65;3;89;0;0;0;4;0;0
2020-01-24 14:45:00;152;50;43;85;99;45;47;9;66;0;0;2;4;0;0
2020-01-24 15:00:00;175;37;43;79;90;46;53;8;74;0;0;1;1;0;0
2020-01-24 15:15:00;135;29;30;100;119;62;69;7;86;0;0;1;0;0;0
2020-01-24 15:30:00;164;30;27;83;84;35;41;8;104;0;0;1;1;0;0
2020-01-24 15:45:00;134;41;39;58;61;37;42;5;85;0;0;0;0;0;0
2020-01-24 16:00:00;156;25;23;43;51;35;34;0;89;0;0;1;2;0;0
2020-01-24 16:15:00;133;39;39;48;54;27;38;0;105;0;0;0;0;0;0
2020-01-24 16:30:00;138;37;33;55;59;30;28;5;102;0;0;0;0;0;0
2020-01-24 16:45:00;148;36;34;38;41;28;30;2;91;0;0;2;1;0;0
2020-01-24 17:00:00;111;31;28;38;42;24;28;7;87;0;0;1;0;0;0
2020-01-24 17:15:00;115;23;22;39;47;21;24;2;86;0;0;0;4;0;0
2020-01-24 17:30:00;116;28;26;38;46;15;17;7;90;0;0;0;0;0;0
2020-01-24 17:45:00;116;24;26;31;34;22;27;4;92;0;0;0;0;0;0
2020-01-24 18:00:00;106;35;36;35;38;15;15;5;77;0;0;0;0;0;0
2020-01-24 18:15:00;100;29;29;22;21;18;20;3;66;0;0;4;2;0;0
2020-01-24 18:30:00;88;24;23;24;26;14;18;2;62;0;0;0;0;0;0
2020-01-24 18:45:00;82;27;24;17;20;11;12;4;69;0;0;0;0;0;0
2020-01-24 19:00:00;84;21;19;13;13;10;11;2;56;0;0;0;0;0;0
2020-01-24 19:15:00;58;23;23;18;19;10;9;1;60;0;0;0;0;0;0
2020-01-24 19:30:00;57;17;20;18;17;6;5;2;45;0;0;0;0;0;0
2020-01-24 19:45:00;43;14;12;15;16;10;10;0;56;0;0;0;0;0;0
2020-01-24 20:00:00;51;26;26;10;10;9;9;1;36;0;0;0;0;0;0
2020-01-24 20:15:00;40;12;14;10;10;3;1;3;35;0;0;0;0;0;0
2020-01-24 20:30:00;36;13;13;13;13;5;5;0;38;0;0;0;0;0;0
2020-01-24 20:45:00;36;28;26;7;7;10;8;8;26;0;0;0;0;0;0
2020-01-24 21:00:00;26;58;53;9;8;8;9;5;38;0;0;0;0;0;0
2020-01-24 21:15:00;16;66;66;14;15;5;6;4;34;0;0;0;0;0;0
2020-01-24 21:30:00;29;31;32;17;16;6;6;8;33;0;0;0;0;0;0
2020-01-24 21:45:00;20;6;7;59;65;19;19;1;25;0;0;0;0;0;0
2020-01-24 22:00:00;28;10;12;103;113;39;43;2;39;0;0;1;0;0;0
2020-01-24 22:15:00;28;14;20;40;42;25;25;0;29;0;0;0;0;0;0
2020-01-24 22:30:00;17;10;10;13;12;8;8;0;37;0;0;0;0;0;0
2020-01-24 22:45:00;14;5;5;6;6;5;5;0;33;0;0;1;0;0;0
2020-01-24 23:00:00;22;5;5;5;5;6;5;2;21;0;0;0;0;0;0
2020-01-24 23:15:00;10;5;6;2;2;1;1;0;21;0;0;0;0;0;0
2020-01-24 23:30:00;19;6;6;4;4;3;3;1;16;0;0;0;0;0;0
2020-01-24 23:45:00;11;7;7;3;3;0;0;0;15;0;0;0;0;0;0
