DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DC1);9(DC2);10(DDRES1);11(DDRES2);12(TAFGA);13(TAFGC);14(TAFGC2);15(RES1)
2020-01-03 00:00:00;9;3;3;2;2;1;1;0;9;0;0;0;0;0;0
2020-01-03 00:15:00;3;2;3;0;0;2;2;0;7;0;0;0;0;0;0
2020-01-03 00:30:00;3;2;3;5;5;2;2;0;9;0;0;0;0;0;0
2020-01-03 00:45:00;5;1;1;6;4;6;5;1;8;0;0;0;0;0;0
2020-01-03 01:00:00;2;1;2;2;2;2;0;1;1;0;0;0;0;0;0
2020-01-03 01:15:00;2;1;2;7;6;1;1;0;8;0;0;0;0;0;0
2020-01-03 01:30:00;4;1;2;1;1;3;2;0;3;0;0;0;0;0;0
2020-01-03 01:45:00;7;0;2;2;2;2;0;0;4;0;0;0;0;0;0
2020-01-03 02:00:00;7;2;4;2;2;3;3;0;3;0;0;0;0;0;0
2020-01-03 02:15:00;8;0;2;3;3;1;0;0;4;0;0;0;0;0;0
2020-01-03 02:30:00;6;4;7;4;4;0;0;0;3;0;0;0;0;0;0
2020-01-03 02:45:00;6;0;2;1;1;0;0;0;4;0;0;0;0;0;0
2020-01-03 03:00:00;0;1;1;0;0;0;0;0;3;0;0;0;0;0;0
2020-01-03 03:15:00;2;0;1;2;2;0;0;0;3;0;0;0;0;0;0
2020-01-03 03:30:00;2;0;2;3;3;2;1;0;2;0;0;0;0;0;0
2020-01-03 03:45:00;2;1;1;4;4;1;1;0;3;0;0;0;0;0;0
2020-01-03 04:00:00;6;4;6;3;3;2;0;0;2;0;0;0;0;0;0
2020-01-03 04:15:00;6;0;1;2;2;0;0;0;4;0;0;0;0;0;0
2020-01-03 04:30:00;5;1;4;7;7;4;3;0;7;0;0;0;0;0;0
2020-01-03 04:45:00;20;2;8;1;0;2;2;0;4;0;0;0;0;0;0
2020-01-03 05:00:00;9;1;3;1;1;2;2;0;4;0;0;0;0;0;0
2020-01-03 05:15:00;16;7;8;3;3;2;1;0;7;0;0;0;0;0;0
2020-01-03 05:30:00;19;11;14;1;1;1;1;2;27;0;0;0;0;0;0
2020-01-03 05:45:00;13;8;9;8;8;4;5;0;14;0;0;0;0;0;0
2020-01-03 06:00:00;27;6;9;6;5;2;2;0;13;0;0;0;0;0;0
2020-01-03 06:15:00;33;14;17;5;5;1;1;0;21;0;0;0;0;0;0
2020-01-03 06:30:00;23;13;14;9;9;2;3;0;23;0;0;0;0;0;0
2020-01-03 06:45:00;37;15;16;8;8;2;2;1;27;0;0;0;0;0;0
2020-01-03 07:00:00;30;12;11;6;6;2;2;0;22;0;0;0;0;0;0
2020-01-03 07:15:00;29;5;9;7;7;1;1;1;28;0;0;0;0;0;0
2020-01-03 07:30:00;52;9;13;5;5;4;4;1;35;0;0;0;0;0;0
2020-01-03 07:45:00;46;7;9;8;8;8;8;4;22;0;0;0;0;0;0
2020-01-03 08:00:00;26;10;10;5;5;5;5;1;20;0;0;0;0;0;0
2020-01-03 08:15:00;34;19;20;13;14;7;6;3;33;0;0;0;0;0;0
2020-01-03 08:30:00;42;14;14;10;11;10;8;1;28;0;0;0;0;0;0
2020-01-03 08:45:00;49;15;14;12;16;8;8;4;38;0;0;0;0;0;0
2020-01-03 09:00:00;48;9;9;15;16;16;16;1;50;0;0;0;0;0;0
2020-01-03 09:15:00;47;21;25;18;19;5;4;1;47;0;0;0;0;0;0
2020-01-03 09:30:00;78;16;18;26;28;9;9;2;53;0;0;0;0;0;0
2020-01-03 09:45:00;88;22;26;26;31;18;19;1;60;0;0;0;0;0;0
2020-01-03 10:00:00;81;22;23;18;19;16;15;4;71;0;0;0;1;0;0
2020-01-03 10:15:00;87;20;20;16;17;17;19;5;63;0;0;0;2;0;0
2020-01-03 10:30:00;106;22;22;23;24;12;13;8;73;0;0;0;0;0;0
2020-01-03 10:45:00;93;27;29;22;23;13;14;1;80;0;0;0;0;0;0
2020-01-03 11:00:00;94;31;31;21;24;18;18;2;78;0;0;1;0;0;0
2020-01-03 11:15:00;105;29;28;29;30;17;16;5;75;0;0;0;0;0;0
2020-01-03 11:30:00;108;15;17;18;21;16;19;4;70;0;0;0;0;0;0
2020-01-03 11:45:00;109;29;32;41;42;19;17;4;93;0;0;0;0;0;0
2020-01-03 12:00:00;89;43;41;23;25;14;13;5;73;0;0;0;1;0;0
2020-01-03 12:15:00;101;29;29;30;34;15;17;3;83;0;0;1;0;0;0
2020-01-03 12:30:00;98;24;23;28;31;14;14;4;81;0;0;0;0;0;0
2020-01-03 12:45:00;74;28;25;42;41;15;19;2;110;0;0;0;2;0;0
2020-01-03 13:00:00;101;27;27;33;38;23;22;1;77;0;0;0;0;0;0
2020-01-03 13:15:00;118;34;33;34;40;14;17;2;72;0;0;0;0;0;0
2020-01-03 13:30:00;114;25;24;30;33;18;17;4;72;0;0;1;0;0;0
2020-01-03 13:45:00;103;28;26;27;34;20;23;1;97;0;0;0;0;0;0
2020-01-03 14:00:00;92;35;33;27;30;14;14;1;93;0;0;0;0;0;0
2020-01-03 14:15:00;116;33;33;44;49;14;14;1;94;0;0;0;1;0;0
2020-01-03 14:30:00;111;45;39;27;29;28;28;5;91;0;0;2;0;0;0
2020-01-03 14:45:00;122;28;28;40;41;14;16;3;61;0;0;0;0;0;0
2020-01-03 15:00:00;98;33;27;39;42;12;13;3;98;0;0;0;0;0;0
2020-01-03 15:15:00;115;28;31;43;48;13;12;4;96;0;0;0;0;0;0
2020-01-03 15:30:00;103;28;24;31;38;12;11;2;93;0;0;0;0;0;0
2020-01-03 15:45:00;105;33;29;27;29;11;15;3;99;0;0;5;0;0;0
2020-01-03 16:00:00;81;16;14;27;29;12;10;4;71;0;0;0;0;0;0
2020-01-03 16:15:00;89;28;27;32;33;19;18;3;70;0;0;0;3;0;0
2020-01-03 16:30:00;87;29;28;25;27;11;13;2;77;0;0;1;0;0;0
2020-01-03 16:45:00;98;25;24;31;30;26;29;1;75;0;0;1;0;0;0
2020-01-03 17:00:00;82;24;24;26;28;20;19;2;80;0;0;0;0;0;0
2020-01-03 17:15:00;83;24;22;25;27;15;18;2;67;0;0;0;0;0;0
2020-01-03 17:30:00;72;21;20;20;21;12;11;3;59;0;0;0;1;0;0
2020-01-03 17:45:00;79;23;24;20;22;10;11;2;74;0;0;0;0;0;0
2020-01-03 18:00:00;77;19;19;19;19;6;7;5;54;0;0;0;0;0;0
2020-01-03 18:15:00;80;15;20;10;13;8;9;0;63;0;0;0;0;0;0
2020-01-03 18:30:00;72;29;27;13;13;8;9;2;48;0;0;0;0;0;0
2020-01-03 18:45:00;61;20;19;13;14;9;9;2;51;0;0;0;0;0;0
2020-01-03 19:00:00;59;19;20;15;16;10;10;4;49;0;0;2;0;0;0
2020-01-03 19:15:00;47;10;11;11;11;5;5;0;43;0;0;0;0;0;0
2020-01-03 19:30:00;32;23;23;11;10;11;9;0;34;0;0;0;0;0;0
2020-01-03 19:45:00;52;15;15;8;9;8;7;1;34;0;0;0;0;0;0
2020-01-03 20:00:00;34;18;16;6;7;7;6;1;32;0;0;0;0;0;0
2020-01-03 20:15:00;23;12;13;8;6;9;9;2;30;0;0;0;0;0;0
2020-01-03 20:30:00;33;4;4;10;10;8;8;0;21;0;0;0;0;0;0
2020-01-03 20:45:00;21;3;3;8;8;3;5;5;23;0;0;0;0;0;0
2020-01-03 21:00:00;23;9;9;10;10;3;3;2;17;0;0;0;0;0;0
2020-01-03 21:15:00;20;10;11;7;7;8;8;2;15;0;0;0;0;0;0
2020-01-03 21:30:00;21;7;7;10;11;3;3;3;14;0;0;0;0;0;0
2020-01-03 21:45:00;15;8;9;10;10;2;1;0;14;0;0;0;0;0;0
2020-01-03 22:00:00;9;12;11;11;11;2;2;0;52;0;0;0;0;0;0
2020-01-03 22:15:00;14;7;9;8;8;5;5;0;42;0;0;0;0;0;0
2020-01-03 22:30:00;9;11;14;14;12;4;5;0;18;0;0;0;0;0;0
2020-01-03 22:45:00;9;6;8;4;4;5;4;0;15;0;0;0;0;0;0
2020-01-03 23:00:00;5;7;7;6;5;4;2;0;12;0;0;0;0;0;0
2020-01-03 23:15:00;6;2;3;4;4;1;0;1;13;0;0;0;0;0;0
2020-01-03 23:30:00;9;4;5;2;2;2;2;1;13;0;0;0;0;0;0
2020-01-03 23:45:00;17;3;5;1;1;2;1;0;11;0;0;0;0;0;0
