DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(TA);16(DB4);17(DB5)
2019-12-23 00:00:00;3;10;4;2;0;0;0;10;7;6;4;9;3;6;0;2;0
2019-12-23 00:15:00;8;15;0;0;1;0;0;6;3;6;2;6;8;7;6;0;0
2019-12-23 00:30:00;10;15;7;0;0;2;1;6;8;4;1;10;9;6;0;0;0
2019-12-23 00:45:00;11;12;6;0;0;0;0;6;5;7;1;9;9;5;0;0;0
2019-12-23 01:00:00;6;15;5;0;0;0;1;8;9;3;1;5;8;2;0;0;0
2019-12-23 01:15:00;15;11;5;1;0;0;1;6;5;3;0;5;6;2;0;0;0
2019-12-23 01:30:00;4;10;4;1;0;1;0;2;1;0;1;4;3;3;2;0;0
2019-12-23 01:45:00;8;7;2;1;0;0;0;7;6;4;0;3;3;3;33;2;0
2019-12-23 02:00:00;5;6;1;0;0;0;1;6;4;3;0;5;3;1;4;1;0
2019-12-23 02:15:00;6;9;2;0;0;0;1;2;5;1;0;5;2;0;0;0;0
2019-12-23 02:30:00;5;6;2;0;0;0;0;3;1;0;0;6;2;0;0;0;0
2019-12-23 02:45:00;8;6;1;0;0;1;1;4;2;5;1;5;3;2;0;1;0
2019-12-23 03:00:00;4;2;0;0;0;0;0;5;3;2;0;5;11;2;2;0;0
2019-12-23 03:15:00;4;7;2;3;0;0;0;2;4;2;2;1;6;3;1;2;0
2019-12-23 03:30:00;9;8;4;1;1;0;0;6;2;5;0;5;6;2;0;1;0
2019-12-23 03:45:00;4;7;1;0;0;0;0;0;2;2;1;1;0;0;0;0;0
2019-12-23 04:00:00;2;3;4;0;0;0;0;2;6;0;0;2;2;2;0;0;0
2019-12-23 04:15:00;7;9;0;0;0;0;0;7;9;4;1;3;6;0;1;1;0
2019-12-23 04:30:00;10;15;5;1;0;0;0;12;7;4;3;1;1;1;0;2;0
2019-12-23 04:45:00;11;9;6;2;0;1;0;4;7;10;1;6;4;3;6;2;0
2019-12-23 05:00:00;22;10;9;1;1;2;2;5;8;2;4;6;5;0;5;1;0
2019-12-23 05:15:00;15;18;6;1;0;1;0;14;14;14;7;8;12;5;9;2;0
