DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2019-09-08 00:00:00;5;9;7;1;0;0;1;2;0;0
2019-09-08 00:15:00;14;17;5;5;0;0;3;1;0;0
2019-09-08 00:30:00;4;8;10;1;0;0;2;1;0;0
2019-09-08 00:45:00;12;15;10;3;1;0;0;3;0;0
2019-09-08 01:00:00;7;8;3;0;1;0;1;4;0;0
2019-09-08 01:15:00;4;7;7;0;0;0;0;1;0;0
2019-09-08 01:30:00;3;3;4;0;0;0;1;1;0;0
2019-09-08 01:45:00;2;6;10;1;0;2;0;4;0;0
2019-09-08 02:00:00;5;5;2;1;0;0;0;2;0;0
2019-09-08 02:15:00;5;5;3;1;0;0;2;4;0;0
2019-09-08 02:30:00;2;4;5;0;0;0;0;0;0;0
2019-09-08 02:45:00;4;5;3;0;0;1;0;1;0;0
2019-09-08 03:00:00;1;2;3;0;0;0;1;1;0;0
2019-09-08 03:15:00;2;4;3;0;0;0;0;0;0;0
2019-09-08 03:30:00;5;4;2;1;0;0;0;2;0;0
2019-09-08 03:45:00;0;1;3;0;0;0;0;1;0;0
2019-09-08 04:00:00;2;5;4;0;1;0;0;0;0;0
2019-09-08 04:15:00;1;5;4;0;0;0;1;0;0;0
2019-09-08 04:30:00;1;3;2;0;0;0;0;1;0;0
2019-09-08 04:45:00;4;2;1;0;0;0;0;0;0;0
2019-09-08 05:00:00;2;4;4;0;0;0;1;1;0;0
2019-09-08 05:15:00;9;5;4;1;0;0;0;2;0;0
2019-09-08 05:30:00;9;9;5;2;1;2;0;3;0;0
2019-09-08 05:45:00;2;3;5;1;0;0;1;1;0;0
2019-09-08 06:00:00;4;6;1;0;0;0;1;0;0;0
2019-09-08 06:15:00;3;5;3;0;2;0;0;0;0;0
2019-09-08 06:30:00;2;4;6;0;0;0;0;0;0;0
2019-09-08 06:45:00;3;4;4;1;0;0;0;2;0;0
2019-09-08 07:00:00;4;4;1;0;0;0;0;0;0;0
2019-09-08 07:15:00;3;1;3;0;0;0;1;0;0;0
2019-09-08 07:30:00;4;3;4;1;0;0;1;0;0;0
2019-09-08 07:45:00;6;6;6;3;1;1;0;3;0;0
2019-09-08 08:00:00;4;4;5;0;1;0;0;1;0;0
2019-09-08 08:15:00;8;7;6;1;0;0;1;1;0;0
2019-09-08 08:30:00;12;14;6;1;0;0;0;2;0;0
2019-09-08 08:45:00;8;10;14;2;0;0;1;1;0;0
2019-09-08 09:00:00;10;9;8;4;0;0;0;4;0;0
2019-09-08 09:15:00;18;19;13;3;0;0;2;3;0;0
2019-09-08 09:30:00;18;20;14;3;1;0;2;8;0;0
2019-09-08 09:45:00;18;25;19;5;2;0;2;6;0;0
2019-09-08 10:00:00;23;19;16;2;0;0;1;4;0;0
2019-09-08 10:15:00;14;14;19;1;1;1;2;2;0;0
2019-09-08 10:30:00;20;20;22;0;1;0;0;1;0;0
2019-09-08 10:45:00;16;18;17;3;1;1;2;7;0;0
2019-09-08 11:00:00;13;17;14;1;0;0;0;3;0;0
2019-09-08 11:15:00;28;31;26;4;2;0;5;7;0;0
