DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-09-17 00:00:00;0;0;0;0;0;10;11;5;0;0;0;0;0;0
2020-09-17 00:15:00;0;0;0;0;1;13;11;3;0;0;0;0;0;0
2020-09-17 00:30:00;0;0;0;0;2;6;6;5;0;0;0;0;0;0
2020-09-17 00:45:00;0;0;0;0;0;8;11;7;0;0;0;0;0;0
2020-09-17 01:00:00;0;0;0;0;2;5;9;0;0;0;0;0;0;0
2020-09-17 01:15:00;0;0;0;0;0;5;5;1;0;0;0;0;0;0
2020-09-17 01:30:00;0;0;0;0;0;5;6;1;0;0;0;0;0;0
2020-09-17 01:45:00;0;0;0;0;2;9;6;0;0;0;0;0;0;0
2020-09-17 02:00:00;0;0;0;0;2;6;6;3;0;0;0;0;0;0
2020-09-17 02:15:00;0;0;0;0;0;6;5;3;0;0;0;0;0;0
2020-09-17 02:30:00;0;0;0;0;0;3;5;2;0;0;0;0;0;0
2020-09-17 02:45:00;0;0;0;0;0;1;2;0;0;0;0;0;0;0
2020-09-17 03:00:00;0;0;0;0;1;5;7;3;0;0;0;0;0;0
2020-09-17 03:15:00;0;0;0;0;1;4;2;1;0;0;0;0;0;0
2020-09-17 03:30:00;0;0;0;0;0;9;4;1;0;0;0;0;0;0
2020-09-17 03:45:00;0;0;0;0;2;2;4;1;0;0;0;0;0;0
2020-09-17 04:00:00;0;0;0;0;3;7;5;1;0;0;0;0;0;0
2020-09-17 04:15:00;0;0;0;0;1;10;6;3;0;0;0;0;0;0
2020-09-17 04:30:00;0;0;0;0;3;15;11;8;0;0;0;0;0;0
2020-09-17 04:45:00;0;0;0;0;5;16;17;6;0;0;0;0;0;0
2020-09-17 05:00:00;0;0;0;0;8;24;21;16;0;0;0;0;0;0
2020-09-17 05:15:00;0;0;0;0;16;25;32;21;0;0;0;0;0;0
2020-09-17 05:30:00;0;0;0;0;20;28;17;11;0;0;0;0;0;0
2020-09-17 05:45:00;0;0;0;0;12;47;44;23;0;0;0;0;1;0
2020-09-17 06:00:00;0;0;0;0;22;56;49;32;0;0;0;0;0;0
2020-09-17 06:15:00;0;0;0;0;18;59;64;34;0;0;3;0;3;0
2020-09-17 06:30:00;0;0;0;0;25;64;56;30;0;0;0;0;0;0
