DATUM;1(DA1);2(DA2);3(DA3);4(DAL1);5(DB1);6(DB2);7(DB3);8(DBL1);9(DBL2);10(DC1);11(DCL1);12(DCL2);13(DD1);14(DD2);15(DD3);16(DDL1);17(DEG21);18(DEG22);19(DEG23);20(DEG24);21(DEG25);22(DEG26);23(DEG27);24(DEG28)
2020-06-29 00:00:00;1;0;1;0;1;8;3;3;4;1;2;1;6;11;4;0;0;0;24;0;0;0;0;0
2020-06-29 00:15:00;1;4;5;1;0;9;9;3;4;3;5;4;5;10;5;0;0;0;30;0;0;0;0;0
2020-06-29 00:30:00;0;0;1;1;0;5;5;3;1;2;9;4;2;7;4;0;0;0;30;0;0;0;0;0
2020-06-29 00:45:00;0;0;1;0;1;5;5;1;4;0;5;2;7;12;6;0;0;0;30;0;0;0;0;0
2020-06-29 01:00:00;1;3;0;0;3;9;8;1;3;0;2;1;2;5;4;1;0;0;34;0;0;0;0;0
2020-06-29 01:15:00;1;1;0;1;0;1;0;3;4;0;1;1;3;7;3;0;0;0;39;0;0;0;0;0
2020-06-29 01:30:00;0;1;0;0;0;2;1;0;2;2;2;1;2;7;6;0;0;0;39;0;0;0;0;0
2020-06-29 01:45:00;0;0;1;0;0;3;5;2;4;1;5;2;5;14;9;1;0;0;39;0;0;0;0;0
2020-06-29 02:00:00;0;0;1;1;1;3;2;1;2;0;2;1;3;11;8;0;0;0;39;0;0;0;0;0
2020-06-29 02:15:00;1;1;2;2;0;4;2;0;1;1;5;0;2;7;5;0;0;0;39;0;0;0;0;0
2020-06-29 02:30:00;0;0;0;0;1;3;3;0;0;0;3;1;4;7;6;0;0;0;36;0;0;0;0;0
2020-06-29 02:45:00;0;0;0;0;3;6;1;1;5;1;2;0;3;10;7;0;0;0;39;0;0;0;0;0
2020-06-29 03:00:00;0;0;1;3;2;3;2;3;1;2;0;0;2;15;12;0;0;0;39;0;0;0;0;0
2020-06-29 03:15:00;0;0;1;0;0;3;2;4;3;1;3;0;3;9;6;0;0;0;39;0;0;0;0;0
2020-06-29 03:30:00;1;0;0;1;1;4;3;2;2;0;3;0;0;8;8;0;0;0;39;0;0;0;0;0
2020-06-29 03:45:00;0;0;1;1;1;6;3;2;2;0;4;2;5;10;7;0;0;0;39;0;0;0;0;0
2020-06-29 04:00:00;1;2;0;0;1;3;1;0;3;0;1;1;11;17;7;1;0;0;39;0;0;0;0;0
2020-06-29 04:15:00;1;1;3;1;0;6;6;3;2;0;5;1;12;21;11;0;0;0;36;0;0;0;0;0
2020-06-29 04:30:00;1;0;0;0;0;5;2;3;6;1;6;3;8;23;15;0;0;0;39;0;0;0;0;0
2020-06-29 04:45:00;0;0;0;1;3;9;6;3;3;2;9;8;10;29;23;0;0;0;39;0;0;0;0;0
2020-06-29 05:00:00;2;0;0;3;0;21;15;10;8;7;34;28;20;49;39;1;0;0;30;0;0;0;0;0
2020-06-29 05:15:00;2;1;3;2;2;23;12;12;8;5;45;43;30;64;63;3;0;0;30;0;0;0;0;0
2020-06-29 05:30:00;2;5;7;8;3;32;26;14;16;12;51;46;39;65;70;3;0;0;30;0;0;0;0;0
2020-06-29 05:45:00;2;3;12;7;4;22;12;14;8;18;43;37;24;57;60;4;0;0;30;0;0;0;0;0
2020-06-29 06:00:00;3;7;9;6;8;26;23;15;17;17;36;35;28;65;63;6;0;0;30;0;0;0;0;0
2020-06-29 06:15:00;5;6;16;13;10;42;23;22;19;32;45;48;44;87;80;12;0;0;30;0;0;0;0;0
2020-06-29 06:30:00;7;11;21;15;17;45;39;25;21;31;53;66;48;71;73;10;0;0;30;0;0;0;0;0
2020-06-29 06:45:00;14;9;20;18;19;49;59;24;28;44;60;62;49;89;86;15;0;0;30;0;0;0;0;0
2020-06-29 07:00:00;6;8;32;15;29;69;64;26;23;52;72;68;64;84;89;23;0;0;30;0;0;0;0;0
2020-06-29 07:15:00;11;12;23;21;43;79;64;35;34;78;82;88;85;92;80;28;0;0;30;0;0;0;0;0
2020-06-29 07:30:00;18;20;36;28;52;69;74;54;51;91;81;79;59;77;73;39;0;0;30;0;0;0;0;0
2020-06-29 07:45:00;20;21;32;26;25;72;74;63;52;56;69;53;77;82;73;37;0;0;30;0;0;0;0;0
2020-06-29 08:00:00;16;17;31;27;38;63;66;36;41;50;67;57;52;102;83;35;0;0;30;0;0;0;0;0
2020-06-29 08:15:00;18;22;27;33;49;57;49;48;46;57;55;57;77;99;81;36;0;0;30;0;0;0;0;0
2020-06-29 08:30:00;38;25;36;40;35;63;52;33;40;52;56;59;70;100;87;25;0;0;30;0;0;0;0;0
2020-06-29 08:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-29 09:00:00;15;16;22;17;23;49;42;36;37;33;45;45;62;77;67;19;0;0;30;0;0;0;0;0
2020-06-29 09:15:00;18;14;27;22;22;59;59;36;35;42;55;45;80;116;97;20;0;0;30;0;0;0;0;0
2020-06-29 09:30:00;17;13;32;23;22;51;48;47;47;45;63;54;83;87;89;22;0;0;30;0;0;0;0;0
