DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2020-03-17 00:00:00;3;2;0;3;7;1;7;3;2;2
2020-03-17 00:15:00;4;3;0;6;6;1;6;3;3;3
2020-03-17 00:30:00;8;1;1;3;7;1;7;2;1;5
2020-03-17 00:45:00;8;4;0;4;5;1;4;4;3;7
2020-03-17 01:00:00;4;4;0;8;6;0;6;7;4;1
2020-03-17 01:15:00;3;1;1;3;2;0;2;2;2;3
2020-03-17 01:30:00;4;6;0;4;2;1;0;3;5;2
2020-03-17 01:45:00;1;3;1;2;3;1;3;1;4;1
2020-03-17 02:00:00;0;1;0;3;1;1;1;1;1;0
2020-03-17 02:15:00;6;3;0;2;2;1;2;1;3;5
2020-03-17 02:30:00;6;2;1;1;3;0;3;2;2;5
2020-03-17 02:45:00;2;2;1;1;0;0;0;0;2;2
2020-03-17 03:00:00;2;3;0;2;1;0;1;2;2;1
2020-03-17 03:15:00;3;1;2;2;3;1;3;1;3;0
2020-03-17 03:30:00;1;5;0;0;4;0;4;0;5;1
2020-03-17 03:45:00;2;0;1;0;4;0;2;4;0;2
2020-03-17 04:00:00;1;2;0;2;5;0;5;2;2;2
2020-03-17 04:15:00;7;2;1;2;7;0;6;3;4;6
2020-03-17 04:30:00;7;9;1;5;8;4;10;6;9;7
2020-03-17 04:45:00;7;3;1;4;13;4;15;5;2;6
2020-03-17 05:00:00;19;8;2;16;15;9;19;15;10;15
2020-03-17 05:15:00;32;15;0;27;55;10;57;28;25;27
2020-03-17 05:30:00;39;25;5;38;50;20;56;50;26;36
2020-03-17 05:45:00;28;52;6;48;62;14;67;50;44;31
2020-03-17 06:00:00;30;23;4;45;53;7;57;49;28;26
2020-03-17 06:15:00;60;40;3;77;74;19;80;72;45;52
2020-03-17 06:30:00;55;33;2;127;123;24;128;133;35;51
2020-03-17 06:45:00;55;38;5;116;111;19;110;123;40;50
2020-03-17 07:00:00;49;40;13;101;102;18;104;99;40;48
2020-03-17 07:15:00;45;41;9;100;92;19;99;108;39;38
2020-03-17 07:30:00;39;39;4;85;89;20;90;97;39;36
2020-03-17 07:45:00;56;49;16;84;91;27;100;83;49;44
2020-03-17 08:00:00;52;27;15;75;70;19;79;65;28;49
2020-03-17 08:15:00;51;34;8;54;67;28;73;61;43;40
2020-03-17 08:30:00;44;45;19;63;72;24;80;65;46;39
2020-03-17 08:45:00;52;44;11;67;75;21;80;68;38;40
2020-03-17 09:00:00;49;38;17;51;68;14;76;54;40;43
2020-03-17 09:15:00;53;41;12;45;65;14;75;43;45;38
2020-03-17 09:30:00;48;54;19;52;72;17;76;57;52;41
2020-03-17 09:45:00;49;51;20;68;47;12;71;57;53;40
2020-03-17 10:00:00;59;51;16;51;66;28;79;48;58;53
2020-03-17 10:15:00;66;53;21;44;72;26;81;52;57;86
2020-03-17 10:30:00;60;54;14;50;65;15;67;51;54;48
2020-03-17 10:45:00;47;57;17;66;73;18;81;57;61;39
2020-03-17 11:00:00;54;53;18;57;64;20;75;56;53;52
2020-03-17 11:15:00;59;66;21;45;73;22;88;51;66;55
2020-03-17 11:30:00;62;55;12;43;64;21;72;45;55;59
2020-03-17 11:45:00;77;59;16;45;69;19;75;42;61;64
2020-03-17 12:00:00;66;51;16;49;76;15;77;44;58;64
2020-03-17 12:15:00;63;54;19;44;60;17;68;43;55;58
2020-03-17 12:30:00;68;70;6;46;65;19;70;47;68;65
2020-03-17 12:45:00;56;50;21;43;54;22;67;41;49;53
2020-03-17 13:00:00;67;70;15;64;86;20;91;58;66;61
2020-03-17 13:15:00;76;51;15;62;81;19;85;61;54;74
2020-03-17 13:30:00;75;51;12;85;78;23;77;85;51;68
2020-03-17 13:45:00;63;48;13;78;72;17;76;75;45;58
2020-03-17 14:00:00;69;47;11;60;65;22;70;61;52;60
2020-03-17 14:15:00;83;97;28;45;67;15;70;47;103;72
2020-03-17 14:30:00;63;77;19;58;79;17;91;50;91;53
2020-03-17 14:45:00;78;78;21;62;63;12;73;56;91;60
2020-03-17 15:00:00;74;75;22;52;76;16;80;55;74;70
2020-03-17 15:15:00;91;86;20;49;71;14;76;48;90;86
2020-03-17 15:30:00;82;89;16;70;89;28;94;59;88;82
2020-03-17 15:45:00;83;90;19;48;72;19;80;46;96;75
2020-03-17 16:00:00;85;150;16;56;84;14;89;56;119;80
2020-03-17 16:15:00;104;169;27;64;83;22;89;64;145;103
2020-03-17 16:30:00;78;142;13;58;75;16;84;55;115;81
2020-03-17 16:45:00;111;86;24;63;90;23;101;65;96;105
2020-03-17 17:00:00;95;89;16;77;81;25;81;71;94;80
2020-03-17 17:15:00;93;91;25;65;83;21;92;54;102;82
2020-03-17 17:30:00;81;82;23;57;70;23;71;52;94;80
2020-03-17 17:45:00;77;66;20;50;73;17;78;41;75;75
2020-03-17 18:00:00;69;53;19;46;62;25;66;49;64;70
2020-03-17 18:15:00;56;44;11;55;66;15;67;56;54;53
2020-03-17 18:30:00;57;47;12;52;57;14;64;46;51;50
2020-03-17 18:45:00;60;64;16;47;56;15;61;33;60;58
2020-03-17 19:00:00;50;35;9;30;49;16;53;31;41;47
2020-03-17 19:15:00;40;46;7;22;31;8;37;18;46;34
2020-03-17 19:30:00;35;28;10;24;33;6;31;21;33;30
2020-03-17 19:45:00;33;22;8;29;40;9;39;27;24;29
2020-03-17 20:00:00;39;38;4;30;36;9;38;32;38;29
2020-03-17 20:15:00;23;23;5;24;25;9;30;20;24;17
2020-03-17 20:30:00;27;24;5;24;39;6;39;24;24;26
