DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2020-03-03 00:00:00;5;1;2;7;4;0;5;5;2;4
2020-03-03 00:15:00;7;4;0;1;5;2;6;1;6;5
2020-03-03 00:30:00;4;0;0;2;4;0;4;2;0;2
2020-03-03 00:45:00;4;2;0;4;12;1;12;4;2;3
2020-03-03 01:00:00;6;2;2;4;4;1;3;3;4;4
2020-03-03 01:15:00;0;3;0;4;6;0;5;4;2;0
2020-03-03 01:30:00;3;2;0;1;3;0;3;1;1;1
2020-03-03 01:45:00;5;4;0;3;1;2;1;2;2;5
2020-03-03 02:00:00;1;0;1;2;2;3;2;0;0;1
2020-03-03 02:15:00;6;2;1;4;4;2;5;3;1;4
2020-03-03 02:30:00;3;3;0;1;2;0;2;2;3;2
2020-03-03 02:45:00;5;4;1;2;1;0;0;2;3;3
2020-03-03 03:00:00;4;1;0;1;4;0;4;1;2;4
2020-03-03 03:15:00;1;5;0;0;2;1;2;0;5;1
2020-03-03 03:30:00;2;1;0;0;2;1;2;0;2;2
2020-03-03 03:45:00;4;2;0;3;3;0;2;4;2;4
2020-03-03 04:00:00;3;1;0;2;3;0;3;1;1;3
2020-03-03 04:15:00;8;2;2;3;8;1;7;4;4;7
2020-03-03 04:30:00;4;6;2;8;9;3;11;6;7;4
2020-03-03 04:45:00;11;10;2;11;12;4;16;13;8;11
2020-03-03 05:00:00;16;11;3;17;30;11;35;20;12;15
2020-03-03 05:15:00;40;18;0;43;57;16;59;48;23;36
2020-03-03 05:30:00;38;23;2;40;57;16;66;46;28;36
2020-03-03 05:45:00;42;42;4;64;84;15;87;64;42;42
2020-03-03 06:00:00;43;38;6;52;63;13;69;61;39;41
2020-03-03 06:15:00;70;46;5;89;103;22;113;84;49;61
2020-03-03 06:30:00;52;50;8;146;127;33;134;157;51;50
2020-03-03 06:45:00;52;50;4;141;138;29;145;150;41;50
2020-03-03 07:00:00;67;42;7;172;162;30;163;196;45;57
2020-03-03 07:15:00;67;50;11;185;159;33;161;195;55;58
2020-03-03 07:30:00;80;49;12;123;137;40;132;139;49;63
2020-03-03 07:45:00;89;74;15;127;116;54;131;133;76;70
2020-03-03 08:00:00;64;63;17;148;135;37;139;158;68;64
2020-03-03 08:15:00;59;62;18;94;115;20;117;106;51;51
2020-03-03 08:30:00;57;87;14;106;102;24;104;112;50;52
2020-03-03 08:45:00;51;69;13;96;110;30;116;93;55;47
2020-03-03 09:00:00;46;72;14;58;84;27;93;59;61;37
2020-03-03 09:15:00;44;61;17;79;77;25;88;78;48;44
2020-03-03 09:30:00;52;47;17;49;76;15;74;53;50;56
2020-03-03 09:45:00;57;42;12;46;75;26;84;57;36;51
2020-03-03 10:00:00;56;45;8;57;74;25;79;64;46;46
2020-03-03 10:15:00;67;68;11;54;70;24;74;57;71;48
2020-03-03 10:30:00;53;39;17;48;77;20;82;57;42;45
2020-03-03 10:45:00;72;59;23;66;78;18;83;60;64;58
2020-03-03 11:00:00;62;59;27;55;84;24;89;62;59;65
2020-03-03 11:15:00;67;66;17;56;74;26;104;50;71;58
2020-03-03 11:30:00;58;49;25;49;69;22;79;47;46;57
2020-03-03 11:45:00;63;66;20;60;71;17;76;62;68;53
2020-03-03 12:00:00;68;57;14;57;66;25;76;48;62;57
2020-03-03 12:15:00;63;61;30;47;69;22;75;50;72;59
2020-03-03 12:30:00;75;61;16;48;68;25;78;45;60;71
2020-03-03 12:45:00;68;63;14;54;68;16;66;57;77;69
2020-03-03 13:00:00;85;85;21;66;84;21;87;60;82;77
