DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DCL1);7(TAFBA);8(TAFBB1);9(TAFBB2);10(TAFBC)
2020-09-06 00:00:00;19;15;5;7;3;5;0;0;0;0
2020-09-06 00:15:00;27;21;11;14;3;7;0;0;0;0
2020-09-06 00:30:00;13;8;6;15;3;2;0;0;0;0
2020-09-06 00:45:00;13;10;4;9;4;7;0;0;0;0
2020-09-06 01:00:00;14;8;8;8;0;3;0;0;0;0
2020-09-06 01:15:00;10;6;2;8;6;3;0;0;0;0
2020-09-06 01:30:00;9;4;2;2;1;6;0;0;0;0
2020-09-06 01:45:00;11;13;3;4;2;2;0;0;0;0
2020-09-06 02:00:00;8;9;2;5;5;5;0;0;0;0
2020-09-06 02:15:00;9;4;2;4;1;2;0;0;0;0
2020-09-06 02:30:00;3;6;3;5;0;4;0;0;0;0
2020-09-06 02:45:00;8;7;1;3;3;2;0;0;0;0
2020-09-06 03:00:00;8;2;2;4;0;1;0;0;0;0
2020-09-06 03:15:00;5;1;1;1;0;2;0;0;0;0
2020-09-06 03:30:00;3;6;0;2;1;1;0;0;0;0
2020-09-06 03:45:00;1;1;0;0;0;3;0;0;0;0
2020-09-06 04:00:00;4;7;0;3;0;0;0;0;0;0
2020-09-06 04:15:00;7;4;3;1;2;0;0;0;0;0
2020-09-06 04:30:00;2;6;0;3;0;1;0;0;0;0
2020-09-06 04:45:00;2;1;0;0;0;0;0;0;0;0
2020-09-06 05:00:00;6;6;2;1;3;2;0;0;0;0
2020-09-06 05:15:00;6;6;2;0;2;0;0;0;0;0
2020-09-06 05:30:00;0;3;1;3;0;1;0;0;0;0
2020-09-06 05:45:00;5;5;0;1;2;6;0;0;0;0
2020-09-06 06:00:00;6;6;4;2;1;2;0;0;0;0
2020-09-06 06:15:00;4;9;3;1;0;0;0;0;0;0
2020-09-06 06:30:00;5;3;2;4;2;2;0;0;0;0
2020-09-06 06:45:00;2;2;2;4;1;2;0;0;0;0
2020-09-06 07:00:00;2;4;4;4;2;8;0;0;0;0
2020-09-06 07:15:00;1;3;3;4;2;1;0;0;0;0
2020-09-06 07:30:00;2;8;1;3;2;4;0;0;0;0
2020-09-06 07:45:00;2;5;9;5;3;6;0;0;0;0
2020-09-06 08:00:00;8;7;6;2;6;8;0;0;0;0
2020-09-06 08:15:00;2;2;8;5;3;11;0;0;0;0
2020-09-06 08:30:00;6;8;10;12;6;12;0;0;0;0
2020-09-06 08:45:00;3;5;6;19;0;15;0;0;0;0
2020-09-06 09:00:00;12;18;4;9;4;11;0;0;0;0
2020-09-06 09:15:00;10;22;5;20;4;12;0;0;0;0
2020-09-06 09:30:00;11;18;6;21;8;14;0;0;0;0
2020-09-06 09:45:00;14;13;10;21;15;21;0;0;0;0
2020-09-06 10:00:00;20;20;13;21;13;10;0;0;0;0
2020-09-06 10:15:00;10;14;11;25;11;8;0;0;0;0
2020-09-06 10:30:00;13;13;13;17;8;9;0;0;0;0
2020-09-06 10:45:00;16;17;14;29;13;20;0;0;0;0
2020-09-06 11:00:00;12;18;15;32;14;15;0;0;0;0
2020-09-06 11:15:00;19;19;16;25;12;15;0;0;0;0
2020-09-06 11:30:00;25;25;14;25;12;28;0;0;0;0
2020-09-06 11:45:00;16;18;16;28;21;29;0;0;0;0
2020-09-06 12:00:00;17;19;16;30;27;22;0;0;0;0
2020-09-06 12:15:00;24;21;21;29;16;19;0;0;0;0
2020-09-06 12:30:00;26;19;9;23;16;16;0;0;0;0
2020-09-06 12:45:00;32;25;14;29;17;19;0;0;0;0
2020-09-06 13:00:00;19;21;14;37;20;16;0;0;0;0
2020-09-06 13:15:00;22;20;24;27;14;14;0;0;0;0
2020-09-06 13:30:00;26;22;11;18;13;14;0;0;0;0
2020-09-06 13:45:00;20;19;18;41;19;21;0;0;0;0
2020-09-06 14:00:00;38;27;10;29;13;32;0;0;0;0
2020-09-06 14:15:00;25;22;15;29;12;15;0;0;0;0
2020-09-06 14:30:00;25;31;18;35;28;17;0;0;0;0
2020-09-06 14:45:00;25;23;30;27;21;31;0;0;0;0
2020-09-06 15:00:00;17;16;18;32;27;14;0;0;0;0
2020-09-06 15:15:00;25;25;26;35;26;26;0;0;0;0
2020-09-06 15:30:00;20;19;10;38;18;61;0;0;0;0
2020-09-06 15:45:00;18;19;17;44;26;24;0;0;0;0
2020-09-06 16:00:00;16;19;13;20;20;18;0;0;0;0
2020-09-06 16:15:00;22;34;20;38;16;29;0;0;0;0
2020-09-06 16:30:00;22;25;18;27;13;17;0;0;0;0
2020-09-06 16:45:00;29;25;27;34;10;31;0;0;0;0
2020-09-06 17:00:00;22;28;33;38;21;29;0;0;0;0
2020-09-06 17:15:00;30;37;25;39;11;37;0;0;0;0
2020-09-06 17:30:00;29;27;27;46;28;23;0;0;0;0
2020-09-06 17:45:00;25;36;24;29;20;31;0;0;0;0
2020-09-06 18:00:00;24;22;29;19;16;25;0;0;0;0
2020-09-06 18:15:00;26;24;27;30;27;35;0;0;0;0
2020-09-06 18:30:00;32;31;19;23;22;28;0;0;0;0
2020-09-06 18:45:00;32;33;22;24;17;29;0;0;0;0
2020-09-06 19:00:00;20;19;30;28;23;20;0;0;0;0
2020-09-06 19:15:00;20;31;24;22;21;29;0;0;0;0
2020-09-06 19:30:00;30;29;10;29;12;26;0;0;0;0
2020-09-06 19:45:00;27;11;17;23;9;18;0;0;0;0
2020-09-06 20:00:00;29;23;26;26;8;29;0;0;0;0
2020-09-06 20:15:00;29;20;21;25;15;24;0;0;0;0
2020-09-06 20:30:00;27;7;12;17;15;15;0;0;0;0
2020-09-06 20:45:00;21;16;12;21;9;13;0;0;0;0
2020-09-06 21:00:00;18;24;13;24;6;12;0;0;0;0
2020-09-06 21:15:00;26;21;10;11;10;11;0;0;0;0
2020-09-06 21:30:00;16;14;6;13;5;7;0;0;0;0
2020-09-06 21:45:00;25;14;13;11;9;8;0;0;0;0
2020-09-06 22:00:00;18;14;8;9;7;14;0;0;0;0
2020-09-06 22:15:00;18;18;9;10;3;10;0;0;0;0
2020-09-06 22:30:00;22;19;3;7;10;5;0;0;0;0
2020-09-06 22:45:00;10;9;7;13;3;9;0;0;0;0
2020-09-06 23:00:00;11;9;1;5;1;2;0;0;0;0
2020-09-06 23:15:00;5;5;2;4;1;1;0;0;0;0
2020-09-06 23:30:00;2;1;3;3;0;2;0;0;0;0
2020-09-06 23:45:00;3;6;6;4;0;2;0;0;0;0
