2020-01-29 00:00:00;0;1;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-29 00:15:00;0;7;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-29 00:30:00;0;1;1;2;3;0;0;1;2;1;0;1;0;0;0;0;0;0;0;0
2020-01-29 00:45:00;1;4;0;1;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-01-29 01:00:00;0;4;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-29 01:15:00;0;4;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-29 01:30:00;0;3;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-29 01:45:00;0;3;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-29 02:00:00;0;4;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-29 02:15:00;1;6;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-29 02:30:00;0;2;0;4;5;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2020-01-29 02:45:00;3;6;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-29 03:00:00;3;3;0;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-29 03:15:00;6;6;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-29 03:30:00;8;6;0;2;3;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0
2020-01-29 03:45:00;20;21;0;2;6;0;0;0;1;3;1;2;1;0;0;0;0;0;0;0
2020-01-29 04:00:00;5;6;0;5;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-29 04:15:00;12;12;0;8;9;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-01-29 04:30:00;17;12;0;6;6;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-01-29 04:45:00;25;24;0;11;11;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0
