DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2020-12-21 00:00:00;5;4;3;0;0;0;0;0;0
2020-12-21 00:15:00;3;0;6;0;0;0;0;0;0
2020-12-21 00:30:00;7;6;5;1;1;0;0;0;0
2020-12-21 00:45:00;4;1;6;0;0;0;0;0;0
2020-12-21 01:00:00;2;0;7;0;0;0;0;0;0
2020-12-21 01:15:00;4;0;5;0;0;0;0;0;0
2020-12-21 01:30:00;5;4;2;1;1;0;0;0;0
2020-12-21 01:45:00;7;3;1;0;0;0;0;0;0
2020-12-21 02:00:00;3;2;5;0;0;0;0;0;0
2020-12-21 02:15:00;3;1;1;0;0;0;0;0;0
2020-12-21 02:30:00;6;5;4;0;0;0;0;0;0
2020-12-21 02:45:00;3;2;10;0;0;0;0;0;0
2020-12-21 03:00:00;5;1;5;1;1;0;0;0;0
2020-12-21 03:15:00;4;2;9;0;0;0;0;0;0
2020-12-21 03:30:00;3;1;9;0;0;0;0;0;0
2020-12-21 03:45:00;4;1;6;0;0;0;0;0;0
2020-12-21 04:00:00;5;3;8;0;0;0;0;0;0
2020-12-21 04:15:00;12;3;16;0;0;0;0;0;0
2020-12-21 04:30:00;9;6;8;0;0;0;0;0;0
2020-12-21 04:45:00;19;6;18;0;0;0;0;0;0
2020-12-21 05:00:00;27;13;27;0;0;0;0;0;0
2020-12-21 05:15:00;39;16;51;1;1;0;0;0;0
2020-12-21 05:30:00;42;9;85;1;1;0;0;0;0
2020-12-21 05:45:00;27;5;67;0;0;1;0;0;0
2020-12-21 06:00:00;36;14;51;1;1;0;0;0;0
2020-12-21 06:15:00;51;14;73;1;1;0;0;0;0
2020-12-21 06:30:00;65;22;129;1;1;0;0;0;0
2020-12-21 06:45:00;55;32;118;1;1;0;0;0;0
2020-12-21 07:00:00;50;24;138;1;1;0;0;0;0
2020-12-21 07:15:00;85;42;146;1;1;2;0;0;0
2020-12-21 07:30:00;68;43;175;1;1;0;0;0;0
2020-12-21 07:45:00;71;43;187;2;2;0;0;0;0
2020-12-21 08:00:00;93;41;136;1;1;1;0;0;0
2020-12-21 08:15:00;73;39;148;1;2;0;0;0;0
2020-12-21 08:30:00;76;47;175;2;2;0;0;0;0
2020-12-21 08:45:00;106;52;188;3;2;2;0;0;0
2020-12-21 09:00:00;92;53;176;2;2;3;0;0;0
2020-12-21 09:15:00;95;60;172;1;1;0;0;0;0
2020-12-21 09:30:00;119;69;212;1;1;2;0;0;0
2020-12-21 09:45:00;126;65;204;1;1;2;0;0;0
2020-12-21 10:00:00;136;74;209;3;4;3;0;0;0
2020-12-21 10:15:00;135;51;218;2;2;3;0;0;0
2020-12-21 10:30:00;156;68;226;1;1;3;0;0;0
2020-12-21 10:45:00;157;78;236;2;1;4;0;0;0
2020-12-21 11:00:00;137;93;233;1;3;5;0;0;0
2020-12-21 11:15:00;146;69;200;1;2;4;0;0;0
2020-12-21 11:30:00;167;77;216;3;3;2;0;0;0
2020-12-21 11:45:00;160;83;198;4;4;1;0;0;0
2020-12-21 12:00:00;162;67;200;2;1;2;0;0;0
2020-12-21 12:15:00;148;72;210;1;2;0;0;0;0
2020-12-21 12:30:00;168;91;188;1;1;5;0;0;0
2020-12-21 12:45:00;132;81;183;1;1;1;0;0;0
2020-12-21 13:00:00;154;63;198;3;3;2;0;0;0
2020-12-21 13:15:00;137;70;210;1;1;4;0;0;0
2020-12-21 13:30:00;130;80;201;2;3;1;0;0;0
2020-12-21 13:45:00;146;73;198;1;1;1;0;0;0
2020-12-21 14:00:00;136;55;162;1;1;0;0;0;0
2020-12-21 14:15:00;167;74;239;2;3;1;0;0;0
2020-12-21 14:30:00;146;76;239;3;2;4;0;0;0
2020-12-21 14:45:00;159;81;237;1;1;3;0;0;0
2020-12-21 15:00:00;161;75;223;1;1;1;0;0;0
2020-12-21 15:15:00;136;63;217;1;1;2;0;0;0
2020-12-21 15:30:00;148;87;221;1;1;3;0;0;0
2020-12-21 15:45:00;181;84;224;3;3;2;0;0;0
2020-12-21 16:00:00;137;68;209;1;1;1;0;0;0
2020-12-21 16:15:00;163;50;233;2;2;3;0;0;0
2020-12-21 16:30:00;166;79;200;1;1;3;0;0;0
2020-12-21 16:45:00;155;61;211;1;1;1;0;0;0
2020-12-21 17:00:00;163;59;207;2;2;1;0;0;0
2020-12-21 17:15:00;164;66;188;1;1;2;0;0;0
2020-12-21 17:30:00;151;72;150;2;2;0;0;0;0
2020-12-21 17:45:00;137;53;175;1;1;2;0;0;0
2020-12-21 18:00:00;105;39;150;1;1;5;0;0;0
2020-12-21 18:15:00;123;43;117;2;2;3;0;0;0
2020-12-21 18:30:00;101;38;124;1;1;1;0;0;0
2020-12-21 18:45:00;78;40;79;1;1;1;0;0;0
2020-12-21 19:00:00;97;45;86;0;0;0;0;0;0
2020-12-21 19:15:00;86;26;85;0;0;0;0;0;0
2020-12-21 19:30:00;44;25;70;3;3;0;0;0;0
2020-12-21 19:45:00;50;26;54;0;0;0;0;0;0
2020-12-21 20:00:00;52;21;59;2;2;0;0;0;0
2020-12-21 20:15:00;55;23;52;2;3;0;0;0;0
2020-12-21 20:30:00;60;30;74;0;0;0;0;0;0
2020-12-21 20:45:00;38;14;44;2;2;0;0;0;0
2020-12-21 21:00:00;24;8;24;0;0;0;0;0;0
2020-12-21 21:15:00;12;10;11;2;2;0;0;0;0
2020-12-21 21:30:00;11;7;14;1;1;0;0;0;0
2020-12-21 21:45:00;9;1;7;0;0;0;0;0;0
2020-12-21 22:00:00;25;11;13;2;2;0;0;0;0
2020-12-21 22:15:00;15;3;19;0;0;0;0;0;0
2020-12-21 22:30:00;5;3;13;1;1;0;0;0;0
2020-12-21 22:45:00;7;3;9;0;0;0;0;0;0
2020-12-21 23:00:00;6;3;5;1;1;0;0;0;0
2020-12-21 23:15:00;6;3;6;1;1;0;0;0;0
