DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2020-12-07 00:00:00;7;5;12;0;0;0;0;0;0
2020-12-07 00:15:00;12;9;5;0;0;0;0;0;0
2020-12-07 00:30:00;4;4;4;1;1;0;0;0;0
2020-12-07 00:45:00;4;2;12;0;0;0;0;0;0
2020-12-07 01:00:00;3;1;10;0;0;0;0;0;0
2020-12-07 01:15:00;4;2;5;0;0;0;0;0;0
2020-12-07 01:30:00;8;3;3;1;1;0;0;0;0
2020-12-07 01:45:00;4;4;9;0;0;0;0;0;0
2020-12-07 02:00:00;5;5;5;0;0;0;0;0;0
2020-12-07 02:15:00;7;7;7;0;0;0;0;0;0
2020-12-07 02:30:00;4;0;1;0;0;0;0;0;0
2020-12-07 02:45:00;5;2;4;0;0;0;0;0;0
2020-12-07 03:00:00;4;3;7;1;1;0;0;0;0
2020-12-07 03:15:00;2;3;6;0;0;0;0;0;0
2020-12-07 03:30:00;4;2;4;0;0;0;0;0;0
2020-12-07 03:45:00;2;4;12;0;0;0;0;0;0
2020-12-07 04:00:00;6;4;12;0;0;0;0;0;0
2020-12-07 04:15:00;13;3;16;0;0;0;0;0;0
2020-12-07 04:30:00;22;10;18;0;0;0;0;0;0
2020-12-07 04:45:00;21;15;46;0;0;0;0;0;0
2020-12-07 05:00:00;44;11;88;0;0;0;0;0;0
2020-12-07 05:15:00;52;16;126;1;1;0;0;0;0
2020-12-07 05:30:00;58;15;117;1;1;0;0;0;0
2020-12-07 05:45:00;64;27;116;0;0;0;0;0;0
2020-12-07 06:00:00;51;25;99;1;1;0;0;0;0
2020-12-07 06:15:00;77;37;124;1;1;0;0;0;0
2020-12-07 06:30:00;81;38;173;1;1;0;0;0;0
2020-12-07 06:45:00;99;42;175;2;2;0;0;0;0
2020-12-07 07:00:00;88;48;195;1;1;0;0;0;0
2020-12-07 07:15:00;100;57;248;5;5;2;0;0;0
2020-12-07 07:30:00;106;65;252;2;2;0;0;0;0
2020-12-07 07:45:00;117;79;225;0;0;1;0;0;0
2020-12-07 08:00:00;95;69;192;0;0;0;0;0;0
2020-12-07 08:15:00;104;67;199;2;2;1;0;0;0
2020-12-07 08:30:00;110;73;193;0;0;2;0;0;0
2020-12-07 08:45:00;124;74;169;2;2;1;0;0;0
2020-12-07 09:00:00;94;57;202;1;1;0;0;0;0
2020-12-07 09:15:00;115;69;194;3;1;2;0;0;0
2020-12-07 09:30:00;118;72;202;2;2;0;0;0;0
2020-12-07 09:45:00;118;72;213;3;3;2;0;0;0
2020-12-07 10:00:00;118;76;209;1;2;0;0;0;0
2020-12-07 10:15:00;116;70;195;3;3;3;0;0;0
2020-12-07 10:30:00;134;84;206;1;1;0;0;0;0
2020-12-07 10:45:00;129;86;216;1;1;2;0;0;0
2020-12-07 11:00:00;143;68;192;1;2;1;0;0;0
2020-12-07 11:15:00;123;77;209;2;1;0;0;0;0
2020-12-07 11:30:00;124;87;182;1;1;1;0;0;0
2020-12-07 11:45:00;166;88;199;2;2;0;0;0;0
2020-12-07 12:00:00;150;66;186;2;2;1;0;0;0
2020-12-07 12:15:00;158;62;173;1;1;0;0;0;0
2020-12-07 12:30:00;146;68;197;2;2;2;0;0;0
2020-12-07 12:45:00;145;74;221;3;3;3;0;0;0
2020-12-07 13:00:00;181;89;212;2;2;0;0;0;0
2020-12-07 13:15:00;168;80;228;2;2;1;0;0;0
2020-12-07 13:30:00;161;77;229;3;3;1;0;0;0
2020-12-07 13:45:00;121;64;228;1;2;1;0;0;0
2020-12-07 14:00:00;168;97;191;2;2;4;0;0;0
2020-12-07 14:15:00;166;70;222;3;3;0;0;0;0
2020-12-07 14:30:00;195;78;209;2;2;3;0;0;0
2020-12-07 14:45:00;180;80;253;3;2;2;0;0;0
2020-12-07 15:00:00;167;72;192;1;1;2;0;0;0
2020-12-07 15:15:00;198;83;233;1;1;0;0;0;0
2020-12-07 15:30:00;181;64;213;2;2;0;0;0;0
2020-12-07 15:45:00;149;85;221;1;1;1;0;0;0
2020-12-07 16:00:00;187;98;201;2;2;2;0;0;0
2020-12-07 16:15:00;193;89;224;3;3;1;0;0;0
2020-12-07 16:30:00;181;64;213;3;3;3;0;0;0
2020-12-07 16:45:00;184;83;208;4;5;4;0;0;0
2020-12-07 17:00:00;170;78;185;3;3;1;0;0;0
2020-12-07 17:15:00;180;83;222;3;3;1;0;0;0
2020-12-07 17:30:00;168;74;185;1;1;2;0;0;0
2020-12-07 17:45:00;164;85;170;1;1;0;0;0;0
2020-12-07 18:00:00;149;59;168;2;2;1;0;0;0
2020-12-07 18:15:00;151;69;151;1;1;2;0;0;0
2020-12-07 18:30:00;104;60;145;1;1;0;0;0;0
2020-12-07 18:45:00;100;42;128;2;2;1;0;0;0
2020-12-07 19:00:00;84;52;87;0;0;0;0;0;0
2020-12-07 19:15:00;89;32;101;3;2;1;0;0;0
2020-12-07 19:30:00;80;35;84;2;2;1;0;0;0
2020-12-07 19:45:00;66;29;59;1;1;0;0;0;0
2020-12-07 20:00:00;52;14;53;2;2;0;0;0;0
2020-12-07 20:15:00;47;24;71;1;1;0;0;0;0
2020-12-07 20:30:00;55;24;53;0;0;0;0;0;0
2020-12-07 20:45:00;41;12;71;1;1;0;0;0;0
2020-12-07 21:00:00;39;7;74;0;0;0;0;0;0
2020-12-07 21:15:00;34;24;64;1;1;0;0;0;0
2020-12-07 21:30:00;26;7;34;1;1;0;0;0;0
