DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2a);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC)
2020-10-29 00:00:00;4;3;6;3;0;0;0;0;0;0;0;0
2020-10-29 00:15:00;9;4;3;7;0;0;0;0;0;0;0;0
2020-10-29 00:30:00;6;5;2;4;0;0;0;0;0;0;0;0
2020-10-29 00:45:00;4;4;2;7;0;0;0;0;0;0;0;0
2020-10-29 01:00:00;3;2;4;6;0;0;0;0;0;0;0;0
2020-10-29 01:15:00;7;1;4;2;0;0;0;0;0;0;0;0
2020-10-29 01:30:00;8;0;2;4;0;0;0;0;0;0;0;0
2020-10-29 01:45:00;4;2;3;1;0;0;0;0;0;0;0;0
2020-10-29 02:00:00;2;1;3;7;0;0;0;0;0;0;0;0
2020-10-29 02:15:00;4;2;7;7;0;0;0;0;0;0;0;0
2020-10-29 02:30:00;5;0;0;1;0;0;0;0;0;0;0;0
2020-10-29 02:45:00;3;0;1;1;0;0;0;0;0;0;0;0
2020-10-29 03:00:00;4;1;4;2;0;0;0;0;0;0;0;0
2020-10-29 03:15:00;3;1;1;0;0;0;0;0;0;0;0;0
2020-10-29 03:30:00;4;1;1;5;0;0;0;0;0;0;0;0
2020-10-29 03:45:00;7;2;5;8;0;0;0;0;0;0;0;0
2020-10-29 04:00:00;4;4;6;2;0;0;0;0;0;0;0;0
2020-10-29 04:15:00;6;1;4;5;0;0;0;0;0;0;0;0
2020-10-29 04:30:00;8;3;7;13;0;0;0;0;0;0;0;0
2020-10-29 04:45:00;17;2;13;15;0;0;0;0;0;0;0;0
2020-10-29 05:00:00;13;5;9;16;0;0;0;0;0;0;0;0
2020-10-29 05:15:00;41;4;30;38;0;0;0;0;0;0;0;0
2020-10-29 05:30:00;54;28;36;47;0;0;0;0;0;0;0;0
2020-10-29 05:45:00;63;50;49;65;0;0;0;0;0;0;0;0
2020-10-29 06:00:00;65;40;35;50;0;0;0;0;0;0;0;0
2020-10-29 06:15:00;97;55;57;104;0;0;0;0;0;0;0;0
2020-10-29 06:30:00;89;50;76;129;0;0;0;0;1;0;0;0
