DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFBA);10(TAFBA1);11(TAFBB);12(TAFBC);13(TAFBC1);14(TAFBD)
2019-11-01 00:00:00;14;13;10;4;17;17;8;3;0;0;0;0;0;0
2019-11-01 00:15:00;15;12;11;4;17;13;5;2;0;0;0;0;0;0
2019-11-01 00:30:00;12;14;12;3;16;8;7;3;0;0;0;0;0;0
2019-11-01 00:45:00;14;17;8;3;13;11;6;6;0;0;0;0;0;0
2019-11-01 01:00:00;19;7;5;3;9;16;9;3;0;0;0;0;0;0
2019-11-01 01:15:00;15;14;5;2;18;14;4;4;0;0;0;0;0;0
2019-11-01 01:30:00;15;15;5;2;26;26;2;1;0;0;0;0;0;0
2019-11-01 01:45:00;17;11;5;0;17;19;6;3;0;0;0;0;0;0
2019-11-01 02:00:00;13;8;6;3;16;17;5;5;0;0;0;0;0;0
2019-11-01 02:15:00;13;10;3;1;8;13;9;4;0;0;0;0;0;2
2019-11-01 02:30:00;10;10;3;4;13;6;7;5;0;0;0;0;0;0
2019-11-01 02:45:00;11;9;7;3;4;8;8;4;0;0;0;0;0;0
2019-11-01 03:00:00;11;9;8;1;13;9;6;5;0;0;0;0;0;0
2019-11-01 03:15:00;13;8;2;2;7;11;2;3;0;0;0;0;0;3
2019-11-01 03:30:00;8;6;4;5;8;5;4;2;0;0;0;0;0;0
2019-11-01 03:45:00;8;11;3;1;3;5;5;4;0;0;0;0;0;0
2019-11-01 04:00:00;7;5;5;2;6;10;6;0;0;0;0;0;0;0
2019-11-01 04:15:00;7;4;7;0;2;4;4;1;0;0;0;0;0;0
2019-11-01 04:30:00;9;6;1;2;3;7;3;3;0;0;0;0;0;0
2019-11-01 04:45:00;6;1;4;1;6;2;8;6;0;0;0;0;0;0
2019-11-01 05:00:00;16;8;2;0;6;9;7;2;0;0;0;0;0;0
2019-11-01 05:15:00;11;7;3;0;10;13;5;6;0;0;0;0;0;0
2019-11-01 05:30:00;18;16;8;0;10;5;9;13;0;0;0;0;0;0
2019-11-01 05:45:00;16;20;4;2;9;12;33;22;0;0;0;0;0;0
2019-11-01 06:00:00;26;19;3;2;11;12;59;33;0;0;0;0;0;0
2019-11-01 06:15:00;22;9;5;2;15;23;24;24;0;0;0;0;0;0
2019-11-01 06:30:00;18;15;12;3;11;13;16;8;0;0;0;0;0;0
2019-11-01 06:45:00;13;13;6;0;13;15;15;4;0;0;0;0;0;0
2019-11-01 07:00:00;14;7;6;2;12;14;10;7;0;0;0;0;0;0
2019-11-01 07:15:00;15;16;9;1;18;17;12;5;0;0;0;0;0;0
2019-11-01 07:30:00;13;11;9;3;11;14;11;10;0;0;0;0;0;5
2019-11-01 07:45:00;12;13;14;3;12;12;6;4;0;0;0;0;0;0
2019-11-01 08:00:00;15;12;11;1;15;23;20;10;0;0;0;0;0;0
2019-11-01 08:15:00;21;15;14;1;15;22;13;7;0;0;0;0;0;0
2019-11-01 08:30:00;28;22;10;3;15;24;14;10;0;0;0;0;0;0
2019-11-01 08:45:00;29;35;25;5;28;39;17;11;0;0;0;0;0;0
2019-11-01 09:00:00;23;29;33;6;30;38;33;16;0;0;0;0;0;0
2019-11-01 09:15:00;30;34;22;6;27;35;28;19;0;0;0;0;0;0
2019-11-01 09:30:00;35;39;29;6;33;33;27;18;0;0;0;0;0;0
2019-11-01 09:45:00;51;41;42;2;39;44;31;22;6;0;0;0;0;0
2019-11-01 10:00:00;46;35;24;11;35;48;23;16;0;0;0;0;0;0
2019-11-01 10:15:00;58;46;44;6;44;57;27;24;0;0;0;0;0;1
2019-11-01 10:30:00;54;60;48;10;47;62;27;26;0;0;0;0;0;0
2019-11-01 10:45:00;56;46;46;11;40;62;37;29;0;2;2;0;0;0
2019-11-01 11:00:00;66;58;38;13;35;56;50;36;0;0;5;0;0;0
2019-11-01 11:15:00;68;61;52;18;43;60;51;22;13;0;0;0;0;1
2019-11-01 11:30:00;61;52;37;4;62;86;54;36;0;0;0;0;0;0
2019-11-01 11:45:00;48;52;47;4;62;82;41;40;0;0;0;0;0;18
2019-11-01 12:00:00;62;52;50;14;71;79;51;24;0;0;0;0;0;0
2019-11-01 12:15:00;48;48;32;6;58;85;35;41;0;8;2;4;0;0
2019-11-01 12:30:00;59;56;43;7;50;69;30;20;0;0;5;0;0;0
2019-11-01 12:45:00;71;66;36;7;51;68;45;23;0;0;0;0;0;0
