DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DC1);9(DC2);10(DDRES1);11(DDRES2);12(TAFGA);13(TAFGC);14(TAFGC2);15(RES1)
2020-06-08 00:00:00;7;1;2;1;1;1;0;0;3;0;0;0;0;0;0
2020-06-08 00:15:00;1;0;2;4;4;2;1;0;1;0;0;0;0;0;0
2020-06-08 00:30:00;0;0;1;2;2;2;1;0;0;0;0;0;0;0;0
2020-06-08 00:45:00;0;1;2;1;1;0;0;0;10;0;0;0;0;0;0
2020-06-08 01:00:00;3;1;2;1;1;0;0;0;6;0;0;0;0;0;0
2020-06-08 01:15:00;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0
2020-06-08 01:30:00;2;1;2;3;3;1;0;0;4;0;0;0;0;0;0
2020-06-08 01:45:00;2;2;3;1;0;1;1;0;5;0;0;0;0;0;0
2020-06-08 02:00:00;2;0;2;0;0;0;0;0;3;0;0;0;0;0;0
2020-06-08 02:15:00;5;1;4;2;1;1;1;0;3;0;0;0;0;0;0
2020-06-08 02:30:00;9;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2020-06-08 02:45:00;2;1;2;1;1;0;1;0;0;0;0;0;0;0;0
2020-06-08 03:00:00;4;0;0;0;0;0;0;0;6;0;0;0;0;0;0
2020-06-08 03:15:00;3;1;4;1;1;0;0;0;0;0;0;0;0;0;0
2020-06-08 03:30:00;5;1;3;2;2;1;1;0;3;0;0;0;0;0;0
2020-06-08 03:45:00;0;2;2;1;1;1;1;0;2;0;0;0;0;0;0
2020-06-08 04:00:00;3;3;4;3;3;2;2;0;4;0;0;0;0;0;0
2020-06-08 04:15:00;6;3;5;4;3;0;0;0;5;0;0;0;0;0;0
2020-06-08 04:30:00;4;8;12;3;3;0;0;0;4;0;0;0;0;0;0
2020-06-08 04:45:00;6;21;22;2;1;3;3;0;6;0;0;0;0;0;0
2020-06-08 05:00:00;12;45;37;5;5;4;4;2;15;0;0;0;0;0;0
2020-06-08 05:15:00;12;123;117;5;5;3;2;6;18;0;0;0;0;0;0
2020-06-08 05:30:00;19;96;94;9;9;3;3;7;45;0;0;0;3;0;0
2020-06-08 05:45:00;34;32;33;9;11;1;1;2;60;0;0;0;0;0;0
