DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2020-09-03 00:00:00;3;2;2;0;7;6;0
2020-09-03 00:15:00;7;6;3;3;5;5;0
2020-09-03 00:30:00;5;1;1;3;4;2;0
2020-09-03 00:45:00;3;2;2;3;5;3;0
2020-09-03 01:00:00;3;4;4;2;7;3;0
2020-09-03 01:15:00;8;6;5;3;8;7;0
2020-09-03 01:30:00;1;2;2;0;3;1;0
2020-09-03 01:45:00;2;3;2;0;6;6;0
2020-09-03 02:00:00;6;3;1;0;6;5;0
2020-09-03 02:15:00;4;2;2;0;4;1;0
2020-09-03 02:30:00;4;6;0;0;9;4;0
2020-09-03 02:45:00;5;6;9;0;7;4;0
2020-09-03 03:00:00;5;5;2;2;5;3;0
2020-09-03 03:15:00;7;7;5;4;9;5;0
2020-09-03 03:30:00;4;6;4;3;1;2;0
2020-09-03 03:45:00;5;7;4;3;8;6;0
2020-09-03 04:00:00;7;5;5;5;5;3;0
2020-09-03 04:15:00;9;3;2;2;9;8;0
2020-09-03 04:30:00;5;10;8;2;5;4;0
2020-09-03 04:45:00;15;9;4;7;10;7;0
2020-09-03 05:00:00;27;18;6;9;16;8;0
2020-09-03 05:15:00;31;21;15;6;33;14;0
2020-09-03 05:30:00;29;20;15;6;38;11;0
2020-09-03 05:45:00;52;38;32;7;41;25;0
2020-09-03 06:00:00;41;19;11;11;64;28;0
2020-09-03 06:15:00;73;51;37;23;75;32;0
2020-09-03 06:30:00;81;48;40;21;90;39;0
2020-09-03 06:45:00;92;51;48;22;101;47;1
2020-09-03 07:00:00;95;75;70;36;79;36;2
2020-09-03 07:15:00;83;67;65;38;75;37;0
2020-09-03 07:30:00;90;54;44;39;90;24;0
2020-09-03 07:45:00;97;68;57;41;87;43;1
2020-09-03 08:00:00;71;48;43;15;84;32;2
2020-09-03 08:15:00;75;51;50;31;85;43;0
2020-09-03 08:30:00;67;48;46;25;74;44;2
2020-09-03 08:45:00;64;46;37;31;75;39;0
2020-09-03 09:00:00;54;49;44;40;73;47;0
2020-09-03 09:15:00;84;59;48;26;76;57;1
2020-09-03 09:30:00;65;29;22;26;77;37;5
2020-09-03 09:45:00;99;58;49;29;74;49;1
2020-09-03 10:00:00;81;36;32;42;82;53;0
2020-09-03 10:15:00;84;51;43;46;89;56;0
2020-09-03 10:30:00;81;45;39;44;82;56;0
2020-09-03 10:45:00;81;82;70;36;83;56;1
2020-09-03 11:00:00;86;55;42;31;78;50;2
2020-09-03 11:15:00;85;42;37;24;86;63;4
2020-09-03 11:30:00;93;59;54;39;111;59;1
2020-09-03 11:45:00;80;50;41;43;99;68;4
2020-09-03 12:00:00;66;53;41;62;85;71;5
2020-09-03 12:15:00;78;56;46;36;85;66;8
2020-09-03 12:30:00;64;47;39;37;81;47;5
2020-09-03 12:45:00;76;65;53;28;87;46;0
2020-09-03 13:00:00;83;54;46;32;92;49;1
2020-09-03 13:15:00;78;58;55;29;83;42;0
2020-09-03 13:30:00;100;54;45;41;79;39;3
2020-09-03 13:45:00;82;51;42;41;90;58;2
2020-09-03 14:00:00;80;51;42;34;90;44;2
2020-09-03 14:15:00;71;51;46;39;99;57;0
2020-09-03 14:30:00;76;45;44;53;97;61;3
2020-09-03 14:45:00;85;70;55;28;91;50;3
2020-09-03 15:00:00;87;53;54;50;94;45;3
2020-09-03 15:15:00;100;68;61;48;99;54;2
2020-09-03 15:30:00;91;61;58;84;86;55;3
2020-09-03 15:45:00;96;69;62;37;104;62;3
2020-09-03 16:00:00;98;58;54;65;112;42;1
2020-09-03 16:15:00;117;48;42;49;140;66;3
2020-09-03 16:30:00;90;58;55;69;113;75;1
2020-09-03 16:45:00;95;54;53;68;116;58;5
2020-09-03 17:00:00;93;58;47;65;120;60;4
2020-09-03 17:15:00;81;58;50;42;99;60;1
2020-09-03 17:30:00;69;47;44;41;99;67;4
2020-09-03 17:45:00;73;56;47;30;96;60;0
2020-09-03 18:00:00;80;47;39;36;83;45;0
2020-09-03 18:15:00;62;28;25;26;82;42;1
2020-09-03 18:30:00;61;41;34;17;70;36;1
2020-09-03 18:45:00;47;30;26;21;64;24;4
2020-09-03 19:00:00;46;18;10;24;52;23;0
2020-09-03 19:15:00;53;29;26;11;54;21;2
2020-09-03 19:30:00;42;27;20;7;53;20;0
2020-09-03 19:45:00;37;13;13;17;37;20;0
2020-09-03 20:00:00;21;15;12;13;39;19;0
2020-09-03 20:15:00;41;19;12;8;37;13;0
2020-09-03 20:30:00;32;15;9;11;27;10;0
2020-09-03 20:45:00;44;22;9;9;38;16;0
2020-09-03 21:00:00;31;22;20;5;39;9;0
2020-09-03 21:15:00;38;25;13;5;39;15;0
2020-09-03 21:30:00;23;19;12;3;22;5;0
2020-09-03 21:45:00;21;10;10;6;34;10;0
2020-09-03 22:00:00;14;7;6;4;27;13;0
2020-09-03 22:15:00;24;13;10;9;39;13;0
2020-09-03 22:30:00;14;12;8;3;31;7;0
2020-09-03 22:45:00;7;7;5;5;15;12;0
2020-09-03 23:00:00;16;14;8;2;15;10;0
2020-09-03 23:15:00;7;6;6;3;17;8;0
2020-09-03 23:30:00;12;11;5;3;8;5;0
2020-09-03 23:45:00;7;4;4;5;7;8;0
