DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2020-12-01 00:00:00;2;2;0;0;2;1;0
2020-12-01 00:15:00;5;7;4;1;5;2;0
2020-12-01 00:30:00;3;2;1;0;4;4;0
2020-12-01 00:45:00;3;1;1;0;6;2;0
2020-12-01 01:00:00;2;1;0;3;4;4;0
2020-12-01 01:15:00;4;2;1;1;4;6;0
2020-12-01 01:30:00;3;1;0;1;4;3;0
2020-12-01 01:45:00;4;4;3;2;5;3;0
2020-12-01 02:00:00;2;3;1;0;5;3;0
2020-12-01 02:15:00;0;1;1;0;8;7;0
2020-12-01 02:30:00;3;4;4;1;7;1;0
2020-12-01 02:45:00;3;6;4;2;6;1;0
2020-12-01 03:00:00;3;4;4;2;2;2;0
2020-12-01 03:15:00;2;0;0;5;6;0;0
2020-12-01 03:30:00;1;3;3;3;3;3;0
2020-12-01 03:45:00;5;10;7;4;5;4;0
2020-12-01 04:00:00;5;2;1;2;6;4;0
2020-12-01 04:15:00;6;9;8;2;8;3;0
2020-12-01 04:30:00;8;6;4;4;10;3;0
2020-12-01 04:45:00;16;11;5;5;15;7;0
2020-12-01 05:00:00;29;20;13;11;17;8;0
2020-12-01 05:15:00;59;33;17;9;37;15;0
2020-12-01 05:30:00;44;33;21;10;49;26;0
2020-12-01 05:45:00;53;47;31;13;53;40;0
2020-12-01 06:00:00;47;45;22;17;60;27;0
2020-12-01 06:15:00;93;70;41;16;78;43;0
2020-12-01 06:30:00;72;59;44;20;93;46;1
2020-12-01 06:45:00;68;50;35;20;90;36;0
2020-12-01 07:00:00;117;75;64;32;109;37;1
2020-12-01 07:15:00;124;60;43;49;85;28;0
2020-12-01 07:30:00;129;72;60;40;86;35;0
2020-12-01 07:45:00;109;51;44;103;84;36;0
2020-12-01 08:00:00;100;51;53;60;75;21;0
2020-12-01 08:15:00;119;46;47;51;91;44;1
2020-12-01 08:30:00;103;29;25;34;94;30;2
2020-12-01 08:45:00;99;34;31;25;85;29;2
2020-12-01 09:00:00;89;29;22;33;69;39;2
2020-12-01 09:15:00;103;28;18;31;76;48;0
2020-12-01 09:30:00;89;33;31;28;48;33;0
2020-12-01 09:45:00;69;32;27;26;67;30;0
2020-12-01 10:00:00;90;32;28;36;68;38;1
2020-12-01 10:15:00;83;45;37;37;65;40;2
2020-12-01 10:30:00;79;31;27;27;81;47;0
2020-12-01 10:45:00;63;45;36;32;77;42;0
2020-12-01 11:00:00;88;43;35;38;77;48;0
2020-12-01 11:15:00;78;57;48;39;86;68;4
2020-12-01 11:30:00;76;45;42;45;74;59;1
2020-12-01 11:45:00;70;43;37;50;83;55;1
2020-12-01 12:00:00;74;52;38;42;73;82;3
2020-12-01 12:15:00;55;38;30;27;94;61;5
2020-12-01 12:30:00;58;51;46;39;111;69;2
2020-12-01 12:45:00;84;47;39;30;95;58;2
2020-12-01 13:00:00;67;35;28;145;98;73;0
2020-12-01 13:15:00;74;56;40;30;96;54;0
2020-12-01 13:30:00;68;52;45;87;73;45;0
2020-12-01 13:45:00;77;42;37;28;90;41;0
2020-12-01 14:00:00;83;52;43;47;83;51;0
2020-12-01 14:15:00;70;51;48;238;84;47;0
2020-12-01 14:30:00;83;49;42;52;101;58;1
2020-12-01 14:45:00;72;47;45;30;98;60;2
2020-12-01 15:00:00;77;55;46;35;98;62;0
2020-12-01 15:15:00;87;62;55;34;111;57;0
2020-12-01 15:30:00;71;49;43;60;111;52;0
2020-12-01 15:45:00;93;61;55;54;117;65;2
2020-12-01 16:00:00;97;53;51;59;98;49;2
2020-12-01 16:15:00;88;67;62;41;105;50;0
2020-12-01 16:30:00;89;52;41;53;132;71;2
2020-12-01 16:45:00;80;51;50;52;101;51;0
2020-12-01 17:00:00;86;60;52;63;103;48;1
2020-12-01 17:15:00;64;49;44;46;95;48;1
2020-12-01 17:30:00;64;45;39;32;98;45;0
2020-12-01 17:45:00;44;35;31;32;80;35;1
2020-12-01 18:00:00;58;39;38;24;83;41;0
2020-12-01 18:15:00;42;28;21;24;49;20;0
2020-12-01 18:30:00;30;22;19;9;56;24;0
2020-12-01 18:45:00;31;20;17;10;48;17;0
2020-12-01 19:00:00;32;16;14;7;44;21;0
2020-12-01 19:15:00;21;11;11;6;33;15;0
2020-12-01 19:30:00;22;11;6;3;24;10;0
2020-12-01 19:45:00;18;16;15;4;29;13;2
2020-12-01 20:00:00;19;8;6;2;31;4;0
2020-12-01 20:15:00;13;8;9;7;25;4;0
2020-12-01 20:30:00;14;13;9;6;14;7;0
2020-12-01 20:45:00;25;10;7;10;21;12;0
2020-12-01 21:00:00;19;10;7;8;22;7;0
2020-12-01 21:15:00;14;7;3;4;25;6;0
2020-12-01 21:30:00;10;5;3;5;15;7;0
2020-12-01 21:45:00;10;7;5;2;17;7;0
2020-12-01 22:00:00;15;12;11;2;19;7;0
2020-12-01 22:15:00;12;6;3;6;21;12;0
2020-12-01 22:30:00;8;6;6;4;11;7;0
2020-12-01 22:45:00;7;7;6;9;11;7;0
2020-12-01 23:00:00;11;8;4;2;8;6;0
2020-12-01 23:15:00;11;5;7;2;5;6;0
2020-12-01 23:30:00;5;7;3;2;3;2;0
