DATUM;1(DA1);2(DRES);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFGC);9(TAFBA);10(TAFBC);11(TAFBD);12(TARES)
2020-06-23 00:00:00;6;0;2;1;0;0;0;0;0;0;0;0
2020-06-23 00:15:00;5;0;2;0;0;0;0;0;0;0;0;0
2020-06-23 00:30:00;3;0;3;0;0;0;0;0;0;0;0;0
2020-06-23 00:45:00;3;0;3;3;0;0;0;0;0;0;0;0
2020-06-23 01:00:00;6;0;3;1;0;0;0;0;0;0;0;0
2020-06-23 01:15:00;3;0;0;0;0;0;0;0;0;0;0;0
2020-06-23 01:30:00;3;0;2;3;0;0;0;0;0;0;0;0
2020-06-23 01:45:00;4;0;1;2;0;0;0;0;0;0;0;0
2020-06-23 02:00:00;3;0;4;1;0;0;0;0;0;0;0;0
2020-06-23 02:15:00;2;0;2;0;0;0;0;0;0;0;0;0
2020-06-23 02:30:00;4;0;2;1;0;0;0;0;0;0;0;0
2020-06-23 02:45:00;3;0;3;0;0;0;0;0;0;0;0;0
2020-06-23 03:00:00;2;0;4;1;0;0;0;0;0;0;0;0
2020-06-23 03:15:00;1;0;1;0;0;0;0;0;0;0;0;0
2020-06-23 03:30:00;1;0;1;0;0;0;0;0;0;0;0;0
2020-06-23 03:45:00;1;0;2;1;0;0;0;0;0;0;0;0
2020-06-23 04:00:00;5;0;0;0;0;0;0;0;0;0;0;0
2020-06-23 04:15:00;3;0;1;2;0;0;0;0;0;0;0;0
2020-06-23 04:30:00;5;0;1;3;0;0;0;0;0;0;0;0
2020-06-23 04:45:00;8;0;9;6;0;0;0;0;0;0;0;0
2020-06-23 05:00:00;10;0;22;2;0;0;0;0;0;0;0;0
2020-06-23 05:15:00;22;0;30;4;0;0;0;0;0;0;0;0
2020-06-23 05:30:00;40;0;31;6;0;0;0;0;0;0;0;0
2020-06-23 05:45:00;45;0;29;12;1;0;1;0;0;0;0;0
2020-06-23 06:00:00;47;0;41;11;0;0;2;0;0;0;0;0
2020-06-23 06:15:00;48;0;54;9;0;14;0;0;0;0;0;0
2020-06-23 06:30:00;41;0;83;8;2;1;2;0;0;0;0;0
2020-06-23 06:45:00;58;0;82;15;5;0;0;5;0;0;0;0
2020-06-23 07:00:00;40;0;102;14;3;1;3;0;0;0;0;0
2020-06-23 07:15:00;65;0;123;29;22;0;15;1;0;0;0;0
2020-06-23 07:30:00;52;0;113;23;18;1;11;11;0;0;0;0
2020-06-23 07:45:00;53;0;114;23;7;0;14;3;0;0;0;0
2020-06-23 08:00:00;71;0;98;18;3;0;7;1;0;0;0;0
2020-06-23 08:15:00;50;0;82;19;17;0;11;3;0;1;0;0
2020-06-23 08:30:00;53;0;74;20;8;3;3;0;0;0;0;0
2020-06-23 08:45:00;43;0;67;16;8;2;1;0;0;0;0;0
2020-06-23 09:00:00;50;0;57;17;6;0;0;1;0;0;0;0
2020-06-23 09:15:00;56;0;61;32;30;1;17;0;0;0;0;0
2020-06-23 09:30:00;59;0;63;17;5;7;2;0;0;0;0;0
2020-06-23 09:45:00;56;0;59;23;8;0;0;0;0;0;0;0
2020-06-23 10:00:00;52;0;78;21;11;0;8;1;0;0;0;0
2020-06-23 10:15:00;46;0;58;22;9;2;3;0;0;0;0;0
2020-06-23 10:30:00;45;0;48;21;10;0;2;0;0;0;0;0
2020-06-23 10:45:00;65;0;80;22;4;15;30;0;0;0;0;0
2020-06-23 11:00:00;55;0;69;13;28;0;2;0;0;0;0;0
2020-06-23 11:15:00;64;0;68;16;15;0;0;0;0;0;0;0
2020-06-23 11:30:00;65;0;63;18;4;0;0;0;0;0;0;0
2020-06-23 11:45:00;67;0;57;18;15;0;7;1;0;0;0;0
2020-06-23 12:00:00;79;0;63;24;4;5;6;0;0;0;0;0
2020-06-23 12:15:00;60;0;54;18;8;1;18;0;0;0;0;0
2020-06-23 12:30:00;75;0;66;19;7;1;1;0;0;0;0;0
2020-06-23 12:45:00;71;0;58;14;5;33;0;0;0;0;0;0
2020-06-23 13:00:00;47;0;73;23;3;0;3;0;0;0;0;0
2020-06-23 13:15:00;76;0;75;23;4;1;6;0;0;0;0;0
