DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2020-04-07 00:00:00;2;0;0;0;0;0;0;0;0;0;0
2020-04-07 00:15:00;0;0;0;0;0;0;0;0;0;0;3
2020-04-07 00:30:00;3;0;0;0;0;0;0;0;0;0;0
2020-04-07 00:45:00;1;0;0;0;0;0;0;0;0;0;1
2020-04-07 01:00:00;1;1;0;0;0;0;0;0;0;0;0
2020-04-07 01:15:00;1;0;0;0;0;0;0;0;0;0;1
2020-04-07 01:30:00;1;0;0;0;0;0;0;0;0;1;0
2020-04-07 01:45:00;1;0;0;0;0;0;0;0;0;0;0
2020-04-07 02:00:00;1;0;0;0;0;0;0;0;0;0;0
2020-04-07 02:15:00;0;0;0;0;0;0;0;0;0;0;3
2020-04-07 02:30:00;0;0;0;0;0;0;0;0;0;0;3
2020-04-07 02:45:00;2;0;0;0;0;0;0;0;0;0;3
2020-04-07 03:00:00;0;0;0;0;1;0;1;0;0;0;1
2020-04-07 03:15:00;1;0;0;0;0;0;0;0;0;0;0
2020-04-07 03:30:00;4;1;0;0;0;0;0;0;0;0;0
2020-04-07 03:45:00;2;2;0;0;0;0;0;0;0;1;0
2020-04-07 04:00:00;2;1;0;0;1;1;1;0;0;0;2
2020-04-07 04:15:00;0;0;0;0;1;0;1;0;0;0;1
2020-04-07 04:30:00;0;0;3;3;0;1;0;1;0;0;6
2020-04-07 04:45:00;3;0;1;1;0;1;1;1;0;1;5
2020-04-07 05:00:00;5;0;2;2;0;0;0;0;0;1;6
2020-04-07 05:15:00;20;6;12;12;0;0;0;0;0;7;9
2020-04-07 05:30:00;19;5;22;23;0;2;0;0;0;22;20
2020-04-07 05:45:00;15;3;36;34;5;2;6;1;3;43;28
2020-04-07 06:00:00;22;2;24;24;5;2;4;1;3;16;16
2020-04-07 06:15:00;21;5;19;19;5;2;6;0;2;9;14
2020-04-07 06:30:00;31;6;16;16;3;1;3;0;4;17;26
2020-04-07 06:45:00;26;10;17;17;4;4;4;4;3;10;27
2020-04-07 07:00:00;42;7;12;12;6;0;6;0;0;18;22
2020-04-07 07:15:00;35;9;12;13;4;0;4;0;2;9;24
2020-04-07 07:30:00;31;6;9;7;6;2;7;0;2;13;29
2020-04-07 07:45:00;44;8;15;14;5;1;5;0;4;13;23
2020-04-07 08:00:00;29;7;15;17;8;3;8;1;9;11;29
2020-04-07 08:15:00;18;1;9;7;9;1;9;1;7;10;24
2020-04-07 08:30:00;25;8;9;9;6;1;6;1;1;10;20
2020-04-07 08:45:00;23;1;5;5;5;1;6;1;4;4;17
2020-04-07 09:00:00;27;1;4;6;6;2;6;0;5;3;18
2020-04-07 09:15:00;17;3;4;5;4;1;4;1;2;8;18
2020-04-07 09:30:00;26;7;4;3;4;2;3;0;4;7;21
2020-04-07 09:45:00;37;4;5;5;8;0;7;0;3;5;11
